stock_id,stock_name,close,volume,turnover,date,liquidity_level,liquidity_tag,liquidity_score
2248,華勝-KY,56.5,59.587,3366665.5,2026-04-30,BLOCK,流動性不足,26.97
2250,IKKA-KY,63.0,87.803,5531589.0,2026-04-30,BLOCK,流動性不足,33.59
2254,巨鎧精密-創,71.5,7.035,503002.5,2026-04-30,BLOCK,流動性不足,6.67
2258,鴻華先進-創,28.45,466.884,13282849.8,2026-04-30,MEDIUM,中流動性,53.44
2301,光寶科,166.0,57280.644,9508586904.0,2026-04-30,HIGH,高流動性,98.91
2302,麗正,18.7,559.552,10463622.4,2026-04-30,MEDIUM,中流動性,53.84
2303,聯電,77.3,333288.108,25763170748.399998,2026-04-30,HIGH,高流動性,99.8
2305,全友,15.7,2298.533,36086968.1,2026-04-30,MEDIUM,中流動性,70.79
2308,台達電,2165.0,14060.511,30441006315.0,2026-04-30,HIGH,高流動性,97.12
2312,金寶,27.65,52074.412,1439857491.7999997,2026-04-30,HIGH,高流動性,95.52
2313,華通,244.5,78199.478,19119772371.0,2026-04-30,HIGH,高流動性,99.39
2314,台揚,14.1,261.195,3682849.5,2026-04-30,BLOCK,流動性不足,39.41
2316,楠梓電,112.5,2546.862,286521975.00000006,2026-04-30,HIGH,高流動性,80.99
2317,鴻海,219.5,73683.654,16173562053.0,2026-04-30,HIGH,高流動性,99.29
2321,東訊,13.2,3.272,43190.399999999994,2026-04-30,BLOCK,流動性不足,1.73
2323,中環,10.15,4129.671,41916160.650000006,2026-04-30,HIGH,高流動性,75.04
2324,仁寶,29.0,24600.246,713407134.0,2026-04-30,HIGH,高流動性,92.34
2327,國巨*,317.0,35517.666,11259100122.0,2026-04-30,HIGH,高流動性,98.55
2328,廣宇,49.55,24100.442,1194176901.1,2026-04-30,HIGH,高流動性,93.79
2329,華泰,54.9,13179.875,723575137.5,2026-04-30,HIGH,高流動性,91.17
2330,台積電,2135.0,59584.011,127211863485.0,2026-04-30,HIGH,高流動性,99.57
2331,精英,20.55,1598.784,32855011.2,2026-04-30,MEDIUM,中流動性,68.32
2332,友訊,13.85,1623.601,22486873.85,2026-04-30,MEDIUM,中流動性,66.28
2337,旺宏,154.0,290565.132,44747030327.99999,2026-04-30,HIGH,高流動性,99.92
2338,光罩,47.0,3001.276,141059971.99999997,2026-04-30,HIGH,高流動性,78.47
2340,台亞,38.05,25091.721,954739984.05,2026-04-30,HIGH,高流動性,93.36
2342,茂矽,33.6,6981.784,234587942.4,2026-04-30,HIGH,高流動性,85.14
2344,華邦電,89.8,116065.273,10422661515.4,2026-04-30,HIGH,高流動性,99.36
2345,智邦,2280.0,3775.578,8608317840.0,2026-04-30,HIGH,高流動性,91.63
2347,聯強,82.5,3801.688,313639260.0,2026-04-30,HIGH,高流動性,83.79
2348,海悅,71.1,349.846,24874050.599999998,2026-04-30,MEDIUM,中流動性,54.83
2349,錸德,12.45,2919.151,36343429.949999996,2026-04-30,MEDIUM,中流動性,72.21
2351,順德,154.0,10072.98,1551238920.0,2026-04-30,HIGH,高流動性,92.67
2352,佳世達,23.9,2651.259,63365090.099999994,2026-04-30,MEDIUM,中流動性,74.58
2353,宏碁,27.6,21657.038,597734248.8000001,2026-04-30,HIGH,高流動性,91.76
2354,鴻準,51.8,8679.752,449611153.6,2026-04-30,HIGH,高流動性,88.58
2355,敬鵬,51.2,11581.503,592972953.6,2026-04-30,HIGH,高流動性,90.15
2356,英業達,45.9,15146.613,695229536.6999999,2026-04-30,HIGH,高流動性,91.37
2357,華碩,581.0,3074.874,1786501794.0,2026-04-30,HIGH,高流動性,87.96
2359,所羅門,119.0,6495.003,772905357.0,2026-04-30,HIGH,高流動性,89.03
2360,致茂,2120.0,3995.528,8470519359.999999,2026-04-30,HIGH,高流動性,91.86
2362,藍天,38.5,367.395,14144707.499999998,2026-04-30,MEDIUM,中流動性,51.58
2363,矽統,52.0,10426.327,542169004.0,2026-04-30,HIGH,高流動性,89.67
2364,倫飛,63.0,76.164,4798332.0,2026-04-30,BLOCK,流動性不足,31.42
2365,昆盈,35.9,9255.024,332255361.59999996,2026-04-30,HIGH,高流動性,87.79
2367,燿華,57.7,46158.597,2663351046.9000006,2026-04-30,HIGH,高流動性,97.02
2368,金像電,1390.0,4979.385,6921345150.0,2026-04-30,HIGH,高流動性,92.8
2369,菱生,29.55,6553.599,193658850.45,2026-04-30,HIGH,高流動性,84.1
2371,大同,30.2,15340.133,463272016.59999996,2026-04-30,HIGH,高流動性,90.2
2373,震旦行,57.1,43.221,2467919.1,2026-04-30,BLOCK,流動性不足,22.62
2374,佳能,78.4,30274.39,2373512176.0,2026-04-30,HIGH,高流動性,96.18
2375,凱美,85.0,3765.002,320025170.0,2026-04-30,HIGH,高流動性,83.82
2376,技嘉,273.0,5636.066,1538646018.0,2026-04-30,HIGH,高流動性,90.46
2377,微星,97.7,15980.14,1561259678.0,2026-04-30,HIGH,高流動性,93.89
2379,瑞昱,537.0,2851.421,1531213076.9999998,2026-04-30,HIGH,高流動性,86.9
2380,虹光,5.62,454.071,2551879.0200000005,2026-04-30,BLOCK,流動性不足,41.68
2382,廣達,312.5,18917.525,5911726562.5,2026-04-30,HIGH,高流動性,96.74
2383,台光電,4545.0,3472.525,15782626125.0,2026-04-30,HIGH,高流動性,91.37
2385,群光,123.5,2563.853,316635845.5,2026-04-30,HIGH,高流動性,81.5
2387,精元,40.5,301.574,12213747.000000002,2026-04-30,MEDIUM,中流動性,49.16
2388,威盛,78.6,21343.602,1677607117.1999998,2026-04-30,HIGH,高流動性,94.73
2390,云辰,9.78,442.742,4330016.76,2026-04-30,MEDIUM,中流動性,45.29
2392,正崴,37.0,1246.025,46102925.0,2026-04-30,MEDIUM,中流動性,68.47
2393,億光,71.1,3702.775,263267302.5,2026-04-30,HIGH,高流動性,82.7
2395,研華,359.5,3072.034,1104396223.0,2026-04-30,HIGH,高流動性,86.64
2397,友通,56.5,112.341,6347266.5,2026-04-30,BLOCK,流動性不足,36.21
2399,映泰,42.45,20084.036,852567328.2,2026-04-30,HIGH,高流動性,92.54
2401,凌陽,24.1,5921.473,142707499.29999998,2026-04-30,HIGH,高流動性,82.06
2402,毅嘉,70.2,11052.692,775898978.4,2026-04-30,HIGH,高流動性,90.84
2404,漢唐,950.0,3019.95,2868952500.0,2026-04-30,HIGH,高流動性,88.83
2405,輔信,14.95,1004.802,15021789.9,2026-04-30,MEDIUM,中流動性,60.53
2406,國碩,30.55,4933.283,150711795.65,2026-04-30,HIGH,高流動性,81.73
2408,南亞科,215.5,125666.192,27081064376.0,2026-04-30,HIGH,高流動性,99.77
2409,友達,17.2,107364.483,1846669107.5999997,2026-04-30,HIGH,高流動性,96.67
2412,中華電,136.0,9821.487,1335722231.9999998,2026-04-30,HIGH,高流動性,92.21
2413,環科,43.55,1457.122,63457663.1,2026-04-30,MEDIUM,中流動性,71.32
2414,精技,45.7,123.083,5624893.100000001,2026-04-30,BLOCK,流動性不足,36.08
2415,錩新,26.6,182.388,4851520.8,2026-04-30,BLOCK,流動性不足,38.3
2417,圓剛,47.15,11980.273,564869871.9499999,2026-04-30,HIGH,高流動性,90.2
2419,仲琦,30.25,1605.364,48562261.0,2026-04-30,MEDIUM,中流動性,70.51
2420,新巨,54.7,181.803,9944624.100000001,2026-04-30,BLOCK,流動性不足,43.33
2421,建準,145.0,3501.196,507673420.0,2026-04-30,HIGH,高流動性,85.01
2423,固緯,57.5,296.0,17020000.0,2026-04-30,MEDIUM,中流動性,51.48
2424,隴華,21.6,53.327,1151863.2,2026-04-30,BLOCK,流動性不足,18.7
2425,承啟,30.3,642.177,19457963.1,2026-04-30,MEDIUM,中流動性,58.78
2426,鼎元,57.3,64170.249,3676955267.7000003,2026-04-30,HIGH,高流動性,97.94
2427,三商電,21.1,522.419,11023040.9,2026-04-30,MEDIUM,中流動性,53.51
2428,興勤,174.0,956.202,166379148.0,2026-04-30,HIGH,高流動性,72.7
2429,銘旺科,52.1,243.453,12683901.3,2026-04-30,MEDIUM,中流動性,47.43
2430,燦坤,19.95,394.553,7871332.35,2026-04-30,MEDIUM,中流動性,48.02
2431,聯昌,10.8,387.727,4187451.6000000006,2026-04-30,BLOCK,流動性不足,43.49
2432,倚天酷碁-創,27.65,28.931,799942.15,2026-04-30,BLOCK,流動性不足,13.13
2433,互盛電,45.35,37.103,1682621.0500000003,2026-04-30,BLOCK,流動性不足,18.78
2434,統懋,29.6,14.348,424700.8,2026-04-30,BLOCK,流動性不足,7.53
2436,偉詮電,72.7,11750.839,854285995.3000001,2026-04-30,HIGH,高流動性,91.3
2438,翔耀,22.5,161.328,3629880.0,2026-04-30,BLOCK,流動性不足,35.22
2439,美律,86.0,3871.849,332979014.0,2026-04-30,HIGH,高流動性,84.25
2440,太空梭,18.25,3254.089,59387124.25,2026-04-30,HIGH,高流動性,75.52
2441,超豐,84.0,12017.798,1009495032.0,2026-04-30,HIGH,高流動性,91.96
2442,新美齊,18.25,1669.604,30470273.0,2026-04-30,MEDIUM,中流動性,68.27
2444,兆勁,13.35,403.043,5380624.050000001,2026-04-30,MEDIUM,中流動性,45.8
2449,京元電子,302.5,71863.037,21738568692.5,2026-04-30,HIGH,高流動性,99.41
2450,神腦,29.6,206.235,6104556.000000001,2026-04-30,BLOCK,流動性不足,40.79
2451,創見,252.5,15418.045,3893056362.5,2026-04-30,HIGH,高流動性,95.78
2453,凌群,53.5,357.47,19124645.0,2026-04-30,MEDIUM,中流動性,53.51
2454,聯發科,2610.0,17532.158,45758932379.99999,2026-04-30,HIGH,高流動性,97.71
2455,全新,347.5,24628.405,8558370737.499999,2026-04-30,HIGH,高流動性,97.53
2457,飛宏,23.95,1719.906,41191748.699999996,2026-04-30,MEDIUM,中流動性,70.08
2458,義隆,136.5,1854.138,253089837.0,2026-04-30,HIGH,高流動性,78.8
2459,敦吉,66.7,147.42,9832913.999999998,2026-04-30,BLOCK,流動性不足,41.5
2460,建通,35.8,1993.819,71378720.2,2026-04-30,MEDIUM,中流動性,73.64
2461,光群雷,16.85,500.497,8433374.450000001,2026-04-30,MEDIUM,中流動性,50.87
2462,良得電,21.1,393.239,8297342.899999999,2026-04-30,MEDIUM,中流動性,48.3
2464,盟立,113.5,30874.543,3504260630.5,2026-04-30,HIGH,高流動性,96.95
2465,麗臺,74.0,4358.783,322549942.00000006,2026-04-30,HIGH,高流動性,84.76
2466,冠西電,57.7,423.595,24441431.500000004,2026-04-30,MEDIUM,中流動性,56.51
2467,志聖,609.0,5898.109,3591948381.0,2026-04-30,HIGH,高流動性,92.49
2468,華經,33.5,149.691,5014648.5,2026-04-30,BLOCK,流動性不足,36.95
2471,資通,52.6,160.224,8427782.4,2026-04-30,BLOCK,流動性不足,40.94
2472,立隆電,176.5,2759.541,487058986.50000006,2026-04-30,HIGH,高流動性,83.51
2474,可成,209.0,7164.622,1497405998.0000002,2026-04-30,HIGH,高流動性,91.35
2476,鉅祥,117.0,3675.72,430059240.0,2026-04-30,HIGH,高流動性,84.73
2477,美隆電,20.95,322.836,6763414.2,2026-04-30,MEDIUM,中流動性,45.22
2478,大毅,68.4,2194.907,150131638.8,2026-04-30,HIGH,高流動性,77.35
2480,敦陽科,143.0,522.886,74772697.99999999,2026-04-30,MEDIUM,中流動性,64.5
2481,強茂,101.0,17478.248,1765303048.0,2026-04-30,HIGH,高流動性,94.38
2482,連宇,16.85,125.404,2113057.4000000004,2026-04-30,BLOCK,流動性不足,29.13
2483,百容,22.4,167.07,3742367.9999999995,2026-04-30,BLOCK,流動性不足,35.8
2484,希華,39.55,1692.067,66921249.849999994,2026-04-30,MEDIUM,中流動性,72.44
2485,兆赫,58.7,33268.714,1952873511.8,2026-04-30,HIGH,高流動性,95.9
2486,一詮,270.5,33488.505,9058640602.5,2026-04-30,HIGH,高流動性,98.3
2488,漢平,51.8,292.644,15158959.2,2026-04-30,MEDIUM,中流動性,50.36
2489,瑞軒,42.1,108916.868,4585400142.8,2026-04-30,HIGH,高流動性,98.58
2491,吉祥全,15.2,190.931,2902151.2,2026-04-30,BLOCK,流動性不足,34.86
2492,華新科,131.5,9215.847,1211883880.5,2026-04-30,HIGH,高流動性,91.7
2493,揚博,123.0,1228.38,151090740.00000003,2026-04-30,HIGH,高流動性,73.89
2495,普安,40.2,5680.635,228361527.00000003,2026-04-30,HIGH,高流動性,84.22
2496,卓越,64.6,7.156,462277.6,2026-04-30,BLOCK,流動性不足,6.31
2497,怡利電,55.1,515.191,28387024.1,2026-04-30,MEDIUM,中流動性,59.47
2498,宏達電,40.15,6917.634,277743005.1,2026-04-30,HIGH,高流動性,85.85
2501,國建,23.15,3209.432,74298350.79999998,2026-04-30,HIGH,高流動性,76.54
2504,國產,35.25,2387.124,84146121.0,2026-04-30,HIGH,高流動性,75.29
2505,國揚,17.7,466.649,8259687.3,2026-04-30,MEDIUM,中流動性,50.0
2506,太設,8.89,149.539,1329401.71,2026-04-30,BLOCK,流動性不足,27.74
2509,全坤建,13.5,149.447,2017534.5,2026-04-30,BLOCK,流動性不足,30.48
2511,太子,7.99,941.964,7526292.36,2026-04-30,MEDIUM,中流動性,54.78
2514,龍邦,13.3,65.15,866495.0000000001,2026-04-30,BLOCK,流動性不足,18.65
2515,中工,13.05,6091.662,79496189.10000001,2026-04-30,HIGH,高流動性,79.9
2516,新建,13.65,206.918,2824430.7,2026-04-30,BLOCK,流動性不足,35.34
2520,冠德,29.45,2639.297,77727296.65,2026-04-30,HIGH,高流動性,75.52
2524,京城,36.75,83.446,3066640.5,2026-04-30,BLOCK,流動性不足,28.93
2527,宏璟,34.05,481.402,16391738.099999998,2026-04-30,MEDIUM,中流動性,55.65
2528,皇普,22.5,421.732,9488970.000000002,2026-04-30,MEDIUM,中流動性,50.18
2530,華建,20.85,1450.883,30250910.550000004,2026-04-30,MEDIUM,中流動性,67.33
2534,宏盛,19.05,564.157,10747190.850000001,2026-04-30,MEDIUM,中流動性,54.02
2535,達欣工,72.1,816.63,58879022.99999999,2026-04-30,MEDIUM,中流動性,66.54
2536,宏普,21.55,219.369,4727401.95,2026-04-30,BLOCK,流動性不足,39.59
2537,聯上發,10.2,1453.368,14824353.599999998,2026-04-30,MEDIUM,中流動性,62.82
2538,基泰,9.76,809.038,7896210.88,2026-04-30,MEDIUM,中流動性,53.84
2539,櫻花建,41.0,973.02,39893820.0,2026-04-30,MEDIUM,中流動性,66.08
2540,愛山林,54.1,1412.43,76412463.0,2026-04-30,MEDIUM,中流動性,71.7
2542,興富發,40.15,12764.554,512496843.1,2026-04-30,HIGH,高流動性,90.1
2543,皇昌,46.7,4727.769,220786812.3,2026-04-30,HIGH,高流動性,83.33
2545,皇翔,37.5,289.788,10867050.000000002,2026-04-30,MEDIUM,中流動性,47.99
2546,根基,84.5,75.718,6398171.0,2026-04-30,BLOCK,流動性不足,33.1
2547,日勝生,10.35,3196.967,33088608.45,2026-04-30,HIGH,高流動性,72.39
2548,華固,126.0,1521.37,191692620.0,2026-04-30,HIGH,高流動性,76.44
2596,綠意,28.75,47.229,1357833.75,2026-04-30,BLOCK,流動性不足,19.19
2597,潤弘,157.0,809.202,127044714.0,2026-04-30,HIGH,高流動性,69.77
2601,益航,5.01,4690.147,23497636.47,2026-04-30,HIGH,高流動性,72.29
2603,長榮,202.0,6460.05,1304930100.0,2026-04-30,HIGH,高流動性,90.61
2605,新興,34.7,8307.81,288281007.0,2026-04-30,HIGH,高流動性,86.84
2606,裕民,60.6,2507.234,151938380.4,2026-04-30,HIGH,高流動性,78.12
2607,榮運,47.45,511.349,24263510.05,2026-04-30,MEDIUM,中流動性,58.32
2608,嘉里大榮,30.25,309.979,9376864.749999998,2026-04-30,MEDIUM,中流動性,47.35
2609,陽明,49.15,11508.316,565633731.4000001,2026-04-30,HIGH,高流動性,90.03
2610,華航,17.9,21412.281,383279829.9,2026-04-30,HIGH,高流動性,90.25
2611,志信,13.3,402.034,5347052.2,2026-04-30,MEDIUM,中流動性,45.7
2612,中航,54.1,331.258,17921057.799999997,2026-04-30,MEDIUM,中流動性,52.62
2613,中櫃,22.4,163.586,3664326.4,2026-04-30,BLOCK,流動性不足,35.45
2614,東森,20.2,429.444,8674768.8,2026-04-30,MEDIUM,中流動性,49.62
2615,萬海,74.6,4808.93,358746178.0,2026-04-30,HIGH,高流動性,85.47
2616,山隆,14.2,388.697,5519497.4,2026-04-30,MEDIUM,中流動性,45.5
2617,台航,29.35,642.601,18860339.35,2026-04-30,MEDIUM,中流動性,58.63
2618,長榮航,33.5,26150.659,876047076.5,2026-04-30,HIGH,高流動性,93.26
2630,亞航,46.95,656.338,30815069.1,2026-04-30,MEDIUM,中流動性,61.73
2633,台灣高鐵,26.5,5489.391,145468861.5,2026-04-30,HIGH,高流動性,81.86
2634,漢翔,46.95,4046.439,189980311.05,2026-04-30,HIGH,高流動性,81.96
2636,台驊控股,67.1,154.516,10368023.599999998,2026-04-30,BLOCK,流動性不足,42.52
2637,慧洋-KY,71.7,1249.05,89556885.0,2026-04-30,HIGH,高流動性,71.88
2640,大車隊,178.5,52.71,9408735.0,2026-04-30,BLOCK,流動性不足,33.18
2641,正德,17.15,915.298,15697360.7,2026-04-30,MEDIUM,中流動性,60.15
2642,宅配通,21.8,60.23,1313014.0,2026-04-30,BLOCK,流動性不足,20.53
2643,捷迅,66.9,16.654,1114152.6,2026-04-30,BLOCK,流動性不足,12.24
2645,長榮航太,153.0,687.858,105242273.99999999,2026-04-30,HIGH,高流動性,67.94
2646,星宇航空,20.25,3208.646,64975081.5,2026-04-30,HIGH,高流動性,75.93
2701,萬企,10.6,68.379,724817.4,2026-04-30,BLOCK,流動性不足,18.3
2702,華園,15.3,98.77,1511181.0,2026-04-30,BLOCK,流動性不足,25.5
2704,國賓,41.7,259.967,10840623.9,2026-04-30,MEDIUM,中流動性,47.05
2705,六福,16.65,298.945,4977434.249999999,2026-04-30,BLOCK,流動性不足,42.75
2706,第一店,12.4,81.858,1015039.2000000001,2026-04-30,BLOCK,流動性不足,21.32
2707,晶華,168.5,497.494,83827739.0,2026-04-30,HIGH,高流動性,64.58
2712,遠雄來,17.85,60.015,1071267.7500000002,2026-04-30,BLOCK,流動性不足,19.11
2718,全心投控,43.7,28.361,1239375.7,2026-04-30,BLOCK,流動性不足,15.34
2719,燦星旅,27.0,3.193,86211.0,2026-04-30,BLOCK,流動性不足,2.19
2722,夏都,23.3,71.511,1666206.3,2026-04-30,BLOCK,流動性不足,23.16
2723,美食-KY,63.5,212.229,13476541.500000002,2026-04-30,MEDIUM,中流動性,46.54
2724,藝舍-KY,15.8,6.242,98623.6,2026-04-30,BLOCK,流動性不足,2.98
2726,雅茗-KY,10.7,94.685,1013129.5,2026-04-30,BLOCK,流動性不足,22.72
2727,王品,226.5,231.722,52485033.0,2026-04-30,MEDIUM,中流動性,55.65
2729,瓦城,165.5,59.01,9766154.999999998,2026-04-30,BLOCK,流動性不足,34.3
2731,雄獅,159.0,529.915,84256485.0,2026-04-30,HIGH,高流動性,65.24
2732,六角,65.4,27.643,1807852.2000000002,2026-04-30,BLOCK,流動性不足,17.81
2734,易飛網,16.45,49.198,809307.1,2026-04-30,BLOCK,流動性不足,16.46
2736,富野,12.85,40.679,522725.14999999997,2026-04-30,BLOCK,流動性不足,13.79
2739,寒舍,34.5,70.095,2418277.5,2026-04-30,BLOCK,流動性不足,25.78
2740,華軒,41.15,2.322,95550.29999999999,2026-04-30,BLOCK,流動性不足,2.04
2743,山富,71.2,63.903,4549893.600000001,2026-04-30,BLOCK,流動性不足,29.67
2745,五福,102.5,136.345,13975362.5,2026-04-30,BLOCK,流動性不足,43.28
2748,雲品,39.65,89.246,3538603.8999999994,2026-04-30,BLOCK,流動性不足,30.56
2751,王座,55.0,3.07,168850.0,2026-04-30,BLOCK,流動性不足,2.72
2752,豆府,185.5,13.232,2454536.0,2026-04-30,BLOCK,流動性不足,16.56
2753,八方雲集,177.5,297.539,52813172.5,2026-04-30,MEDIUM,中流動性,57.79
2754,亞洲藏壽司,68.8,25.104,1727155.2,2026-04-30,BLOCK,流動性不足,16.79
2755,揚秦,135.0,29.053,3922155.0,2026-04-30,BLOCK,流動性不足,23.64
2756,聯發國際,68.1,38.304,2608502.4,2026-04-30,BLOCK,流動性不足,22.06
2762,世界健身-KY,73.0,48.625,3549625.0,2026-04-30,BLOCK,流動性不足,25.88
2801,彰銀,21.15,16152.202,341619072.29999995,2026-04-30,HIGH,高流動性,89.31
2812,台中銀,19.85,12995.569,257962044.65,2026-04-30,HIGH,高流動性,87.4
2816,旺旺保,30.35,128.501,3900005.3500000006,2026-04-30,BLOCK,流動性不足,34.05
2820,華票,16.8,1243.466,20890228.8,2026-04-30,MEDIUM,中流動性,63.99
2832,台產,52.3,158.267,8277364.099999999,2026-04-30,BLOCK,流動性不足,40.76
2834,臺企銀,16.35,27154.17,443970679.5,2026-04-30,HIGH,高流動性,91.27
2836,高雄銀,11.85,1074.876,12737280.6,2026-04-30,MEDIUM,中流動性,59.67
2838,聯邦銀,20.0,1993.957,39879140.0,2026-04-30,MEDIUM,中流動性,70.71
2845,遠東銀,12.25,9140.319,111968907.75,2026-04-30,HIGH,高流動性,82.72
2849,安泰銀,13.65,116.901,1595698.6500000001,2026-04-30,BLOCK,流動性不足,26.74
2850,新產,133.0,1150.46,153011180.0,2026-04-30,HIGH,高流動性,73.49
2851,中再保,30.15,1192.715,35960357.24999999,2026-04-30,MEDIUM,中流動性,66.87
2852,第一保,26.1,228.153,5954793.3,2026-04-30,BLOCK,流動性不足,41.48
2855,統一證,35.6,7589.759,270195420.4,2026-04-30,HIGH,高流動性,86.08
2867,三商壽,7.71,6025.397,46455810.870000005,2026-04-30,HIGH,高流動性,77.12
2880,華南金,32.05,29661.385,950647389.2499999,2026-04-30,HIGH,高流動性,93.72
2881,富邦金,90.0,31101.166,2799104940.0,2026-04-30,HIGH,高流動性,96.67
2882,國泰金,77.2,29476.709,2275601934.7999997,2026-04-30,HIGH,高流動性,95.93
2883,凱基金,21.5,56240.224,1209164816.0,2026-04-30,HIGH,高流動性,95.17
2884,玉山金,31.85,48508.781,1545004674.8500001,2026-04-30,HIGH,高流動性,95.7
2885,元大金,52.2,33966.64,1773058608.0,2026-04-30,HIGH,高流動性,95.73
2886,兆豐金,39.1,32116.3,1255747330.0,2026-04-30,HIGH,高流動性,94.68
2887,台新新光金,23.8,61035.54,1452645852.0,2026-04-30,HIGH,高流動性,95.73
2889,國票金,14.5,4341.405,62950372.5,2026-04-30,HIGH,高流動性,77.38
2890,永豐金,30.95,38025.17,1176879011.5,2026-04-30,HIGH,高流動性,94.63
2891,中信金,52.3,52055.563,2722505944.9,2026-04-30,HIGH,高流動性,97.18
2892,第一金,28.85,79928.025,2305923521.2499995,2026-04-30,HIGH,高流動性,97.05
2897,王道銀行,10.1,4071.973,41126927.3,2026-04-30,HIGH,高流動性,74.83
2901,欣欣,24.0,23.607,566568.0,2026-04-30,BLOCK,流動性不足,10.76
2903,遠百,22.2,2126.464,47207500.8,2026-04-30,MEDIUM,中流動性,71.88
2904,匯僑,16.25,45.283,735848.75,2026-04-30,BLOCK,流動性不足,15.65
2905,三商,13.7,501.327,6868179.899999999,2026-04-30,MEDIUM,中流動性,49.36
2906,高林,12.4,94.355,1170002.0000000002,2026-04-30,BLOCK,流動性不足,23.46
2908,特力,20.65,170.151,3513618.15,2026-04-30,BLOCK,流動性不足,35.45
2910,統領,21.6,15.641,337845.60000000003,2026-04-30,BLOCK,流動性不足,7.05
2911,麗嬰房,5.1,56.375,287512.5,2026-04-30,BLOCK,流動性不足,13.59
2912,統一超,224.0,2596.64,581647360.0,2026-04-30,HIGH,高流動性,83.64
2913,農林,11.25,1455.098,16369852.499999998,2026-04-30,MEDIUM,中流動性,63.84
2915,潤泰全,44.65,1862.059,83140934.35,2026-04-30,HIGH,高流動性,74.1
2916,滿心,45.4,68.104,3091921.5999999996,2026-04-30,BLOCK,流動性不足,27.25
2923,鼎固-KY,21.5,11.048,237532.0,2026-04-30,BLOCK,流動性不足,5.32
2924,,20.75,0.0,0.0,2026-04-24,BLOCK,流動性不足,0.33
2926,誠品生活,37.6,73.913,2779128.8,2026-04-30,BLOCK,流動性不足,26.9
2929,淘帝-KY,5.57,237.113,1320719.4100000001,2026-04-30,BLOCK,流動性不足,31.55
2937,集雅社,43.75,2.056,89950.0,2026-04-30,BLOCK,流動性不足,1.83
2939,永邑-KY,25.1,21.009,527325.9,2026-04-30,BLOCK,流動性不足,10.05
2941,米斯特,30.5,4.216,128588.0,2026-04-30,BLOCK,流動性不足,2.82
2945,三商家購,41.15,8.353,343725.94999999995,2026-04-30,BLOCK,流動性不足,5.39
2947,振宇五金,78.1,25.492,1990925.2,2026-04-30,BLOCK,流動性不足,17.91
2948,寶陞,38.0,6.211,236018.0,2026-04-30,BLOCK,流動性不足,4.1
2949,欣新網,55.2,3.48,192096.0,2026-04-30,BLOCK,流動性不足,3.03
3002,歐格,18.05,122.421,2209699.0500000003,2026-04-30,BLOCK,流動性不足,29.47
3003,健和興,54.7,625.988,34241543.6,2026-04-30,MEDIUM,中流動性,61.91
3004,豐達科,116.5,191.361,22293556.5,2026-04-30,MEDIUM,中流動性,49.08
3005,神基,97.6,2706.964,264199686.4,2026-04-30,HIGH,高流動性,80.97
3006,晶豪科,169.5,26728.218,4530432951.0,2026-04-30,HIGH,高流動性,97.12
3008,大立光,2515.0,1185.538,2981628070.0,2026-04-30,HIGH,高流動性,83.41
3010,華立,132.5,902.4,119568000.0,2026-04-30,HIGH,高流動性,70.33
3011,今皓,14.05,835.535,11739266.75,2026-04-30,MEDIUM,中流動性,57.18
3013,晟銘電,104.5,6974.143,728797943.5,2026-04-30,HIGH,高流動性,89.16
3014,聯陽,124.0,1185.68,147024320.0,2026-04-30,HIGH,高流動性,73.38
3015,全漢,49.6,300.886,14923945.600000001,2026-04-30,MEDIUM,中流動性,50.56
3016,嘉晶,89.7,3049.701,273558179.70000005,2026-04-30,HIGH,高流動性,81.93
3017,奇鋐,2835.0,3420.271,9696468285.0,2026-04-30,HIGH,高流動性,91.09
3018,隆銘綠能,10.7,21.63,231440.99999999997,2026-04-30,BLOCK,流動性不足,7.68
3019,亞光,138.5,6744.292,934084442.0,2026-04-30,HIGH,高流動性,89.82
3021,鴻名,17.2,459.563,7904483.6,2026-04-30,MEDIUM,中流動性,49.62
3022,威強電,69.0,1190.558,82148502.0,2026-04-30,HIGH,高流動性,71.12
3023,信邦,283.5,2726.601,772991383.5,2026-04-30,HIGH,高流動性,84.78
3024,憶聲,12.7,2469.122,31357849.399999995,2026-04-30,MEDIUM,中流動性,70.56
3025,星通,60.1,387.168,23268796.8,2026-04-30,MEDIUM,中流動性,55.19
3026,禾伸堂,212.5,17109.724,3635816349.9999995,2026-04-30,HIGH,高流動性,95.93
3027,盛達,18.6,261.074,4855976.4,2026-04-30,BLOCK,流動性不足,41.45
3028,增你強,68.3,5772.057,394231493.09999996,2026-04-30,HIGH,高流動性,86.51
3029,零壹,102.0,4599.211,469119522.0,2026-04-30,HIGH,高流動性,86.23
3030,德律,342.5,6994.34,2395561450.0,2026-04-30,HIGH,高流動性,92.49
3031,佰鴻,31.55,5958.933,188004336.15,2026-04-30,HIGH,高流動性,83.59
3032,偉訓,64.0,803.247,51407808.0,2026-04-30,MEDIUM,中流動性,65.65
3033,威健,35.75,3160.218,112977793.5,2026-04-30,HIGH,高流動性,78.14
3034,聯詠,409.0,2586.981,1058075229.0,2026-04-30,HIGH,高流動性,85.42
3035,智原,168.0,9878.768,1659633024.0,2026-04-30,HIGH,高流動性,92.82
3036,文曄,204.0,4991.122,1018188888.0,2026-04-30,HIGH,高流動性,88.93
3037,欣興,883.0,34452.546,30421598118.0,2026-04-30,HIGH,高流動性,98.93
