date,stock_id,close,volume,source_type,stage,main_force_score,accumulation_score,control_score,structure_score,test_move_score,pre_breakout_score,note
2026-04-24,2406,28.7,6955930,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2408,206.0,99650668,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2409,17.2,203074622,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2412,135.5,8991028,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2413,43.55,2604148,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2414,46.0,120580,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2415,27.0,455421,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2417,40.5,637062,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2419,30.6,4521314,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2420,55.4,196015,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2421,145.5,5196887,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2423,56.6,314524,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2424,22.9,297273,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2425,29.6,314429,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2426,47.7,3057407,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2427,21.75,387812,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2428,174.5,583262,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2429,60.9,4521022,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2430,21.0,214571,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2431,11.2,292157,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2432,28.7,60757,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2433,45.6,64978,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2434,30.5,15859,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2436,79.5,44505557,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2438,22.55,156195,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2439,86.7,2934415,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2440,16.2,527275,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2441,88.3,12039076,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2442,18.8,2266715,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2444,13.7,702493,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2449,286.0,36880960,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2450,29.95,207732,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2451,252.5,4885767,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2453,53.2,323997,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2454,2435.0,22985015,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2455,346.0,4256635,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2457,24.25,2406813,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2458,136.5,4346105,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2459,68.0,263314,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2460,39.45,4972906,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2461,17.4,1143513,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2462,22.55,446834,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2464,91.7,26246939,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2465,67.6,1757763,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2466,54.2,352351,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2467,538.0,856628,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2468,34.05,200605,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2471,52.1,153479,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2472,172.5,3434091,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2474,223.5,14439414,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2476,123.5,13055926,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2477,22.25,565005,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2478,65.7,1216799,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2480,139.5,357307,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2481,100.0,19946649,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2482,17.35,136816,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2483,22.95,263281,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2484,40.2,7123202,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2485,60.5,38413351,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2486,224.0,2224702,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2488,50.6,131735,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2489,38.5,8268086,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2491,15.55,87834,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2492,130.0,4973465,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2493,119.0,3476463,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2495,39.85,9839438,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2496,64.4,18992,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2497,58.4,1447814,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2498,40.0,9736356,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2501,25.6,3672913,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2504,35.7,2545137,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2505,18.85,345910,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2506,8.86,174415,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2509,13.9,296692,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2511,8.01,1494422,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2514,13.35,91439,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2515,13.2,4002715,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2516,12.85,325763,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2520,31.0,892132,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2524,37.5,70064,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2527,33.9,575635,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2528,22.5,404104,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2530,21.85,727175,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2534,19.4,604518,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2535,76.6,1628750,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2536,21.85,75476,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2537,10.5,755124,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2538,10.0,601341,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2539,43.25,1782955,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2540,58.5,2082588,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2542,39.15,55495794,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2543,47.85,3888796,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2545,37.65,290527,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2546,84.9,68785,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2547,10.45,1981143,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2548,130.5,746914,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2597,153.0,363839,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2601,5.4,1373051,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2603,201.5,10071742,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2605,33.5,7223914,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2606,60.9,4358138,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2607,48.3,558766,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2608,30.25,486121,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2609,50.1,16405527,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2610,17.85,20553446,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2611,13.7,460113,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2612,55.5,374250,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2613,22.4,416099,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2614,20.05,802133,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2615,74.2,5723969,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2616,14.65,345557,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2617,29.4,618233,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2618,33.75,24089961,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2630,50.3,1326345,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2633,26.7,5042999,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2634,48.8,4099751,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2636,67.1,226634,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2637,72.0,2560040,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2642,22.3,62809,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2645,163.5,1005515,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2646,20.15,6161789,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2701,10.7,62666,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2702,15.6,180110,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2704,41.75,55460,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2705,17.2,3597411,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2706,12.25,177541,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2707,174.0,270797,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2712,17.2,11587,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2722,23.9,49952,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2723,63.9,401529,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2727,223.5,209120,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2731,157.5,605251,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2739,34.2,103688,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2748,39.6,142751,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2753,179.0,262228,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2762,73.0,61470,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2801,21.05,11840180,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2812,19.95,31975757,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2816,30.4,154320,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2820,16.8,1473675,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2832,51.0,153861,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2834,16.3,31714843,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2836,11.85,2254143,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2838,20.05,1400317,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2845,12.35,7430762,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2849,13.8,38535,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2850,124.5,149733,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2851,30.05,927117,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2852,26.05,296133,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2855,35.25,16783159,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2867,7.82,8558147,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2880,35.0,15486474,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2881,87.8,16799554,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2882,74.9,28987799,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2883,20.3,36536564,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2884,32.55,38407291,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2885,49.95,26816501,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2886,39.55,28485490,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2887,23.95,72816321,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2889,14.6,3494674,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2890,31.95,28046923,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2891,52.9,38226379,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2892,28.3,19188944,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2897,10.05,2098728,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2901,22.8,41580,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2903,22.2,1512626,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2904,16.25,69030,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2905,13.9,747264,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2906,12.5,257682,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2908,20.5,218339,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2910,22.1,10197,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2911,4.96,94349,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2912,228.0,3463789,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2913,11.35,2800822,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2915,44.25,2159557,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2923,24.3,51699,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2929,5.83,499510,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2939,25.2,10001,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,2945,41.7,48810,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3002,18.3,200970,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3003,54.0,875354,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3004,114.5,223507,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3005,96.6,5230505,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3006,154.5,10212175,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3008,2520.0,1609322,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3010,136.0,2698861,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3011,13.95,1931462,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3013,112.5,7419521,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3014,125.5,1144361,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3015,50.5,253019,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3016,67.5,5626193,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3017,2945.0,5243084,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3018,10.6,57933,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3019,139.5,23636650,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3021,16.7,298545,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3022,69.0,662420,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3023,290.0,3997156,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3024,13.8,5717224,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3025,59.2,632586,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3026,216.0,4707969,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3027,18.4,766799,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3028,62.4,2472188,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3029,95.5,1220143,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3030,315.5,7115951,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3031,31.35,6411689,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3032,64.2,586425,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3033,34.6,2931592,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3034,418.0,6595774,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3035,185.0,34838693,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3036,199.0,10765864,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3037,790.0,9904455,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3038,22.75,479351,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3040,46.3,130445,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3041,24.8,3615694,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3042,144.5,4761517,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3043,22.8,348645,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3044,480.5,7787394,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3045,113.0,22407532,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3046,47.6,165864,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3047,14.75,2144934,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3048,37.5,1580245,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3049,12.15,5997891,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3050,12.2,720066,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3051,23.15,1932576,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3052,10.75,795503,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3054,71.0,403325,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3055,78.9,1985061,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3056,14.2,1307960,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3057,19.3,511397,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3058,8.97,1092695,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3059,38.5,9962489,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3060,27.0,2368068,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3062,25.8,11690257,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3090,96.4,6679109,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3092,31.8,672610,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3094,27.15,2701226,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3130,221.0,20952,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3135,132.5,5485196,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3138,157.0,4633020,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3149,43.1,4532960,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3150,21.1,201599,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3164,17.85,66522,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3167,702.0,1121807,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3168,44.35,26065,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3189,526.0,57209204,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3209,54.5,13248712,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3229,37.2,684440,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3231,141.5,40785646,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3257,54.4,337024,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3266,13.55,88250,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3296,20.1,126027,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3305,105.0,3214637,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3308,21.35,206618,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3311,31.6,211818,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3312,41.0,2887190,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3321,16.1,292845,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3338,81.2,23146201,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3346,17.8,424153,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3356,51.2,358243,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3376,213.0,10463012,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3380,34.9,7594155,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3406,514.0,1251846,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3413,324.0,2529682,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3416,155.5,420466,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3419,16.3,1013077,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3432,18.7,424443,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3437,23.6,3400779,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3443,4035.0,1807025,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3447,37.75,142823,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3450,318.0,22841228,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3481,23.4,233909107,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3494,7.96,96593,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3501,47.35,149209,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3504,66.3,2541169,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3515,226.5,601381,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3518,30.3,791666,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3528,76.3,571988,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3530,64.3,317110,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3532,172.5,795212,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3533,2520.0,2385346,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3535,114.0,3405662,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3543,40.95,1346584,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3545,53.0,2673001,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3550,18.95,1224359,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3557,30.5,90895,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3563,909.0,1878207,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3576,15.1,19811447,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3583,815.0,2338615,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3588,64.7,7844992,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3591,23.15,2387391,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3592,240.0,790710,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3593,19.2,36379,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3596,164.5,915539,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3605,76.4,13395565,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3607,14.95,321539,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3617,192.5,261409,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3622,54.8,202460,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3645,106.0,10113295,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3652,29.4,102891,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3653,5370.0,469524,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3661,4215.0,3295842,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3665,2765.0,3511772,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3669,37.7,92131,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3673,58.9,15690026,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3679,119.0,82332,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3686,17.5,211238,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3694,59.8,633870,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3701,65.4,17031626,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3702,97.0,17569390,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3703,20.95,1129396,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3704,34.45,2513561,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3705,54.8,108025,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3706,81.9,7712376,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3708,122.5,1243159,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3711,496.0,27381879,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3712,19.85,941467,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3714,66.6,10618052,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3715,183.0,20907117,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3716,32.3,128167,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,3717,20.65,809528,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,4104,73.3,528261,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,4106,22.3,54855,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,4108,12.45,167496,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,4119,48.25,325387,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,4133,22.25,71003,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,4137,106.0,149342,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,4142,17.9,858499,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,4148,38.6,157140,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,4155,13.1,147697,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,4164,30.5,1122795,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,4169,167.0,358102,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,4190,26.2,44579,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,4306,13.25,1012975,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,4414,10.25,534775,latest_price_panel_stock_snapshot,,,,,,,,
2026-04-24,4426,8.53,133512,latest_price_panel_stock_snapshot,,,,,,,,
