stock_id,stock_name,action,final_action,state_today_v26660,state_rank_today_v26660,state_transition_score_v26660,state_transition_label_v26660,state_transition_reason_v26660,ignition_upgrade_flag_v26660,chip_score,chip_signal,chip_reason,state_adjusted_score_v26660,memory_updated_at
6227,茂綸,WATCH,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,56.418,2026-07-27 22:11:40
6461,益得,WATCH,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,55.038,2026-07-27 22:11:40
6469,大樹,WATCH,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,69.782,2026-07-27 22:11:40
8431,匯鑽科,,TEST,觀察,0,0,持續觀察,首次追蹤:觀察,NO,4.0,一般,法人偏多,10.781,2026-07-27 22:11:40
3521,台鋼建設,WATCH,TEST,突破中,4,13,準IGNITION,首次追蹤:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,79.024,2026-07-27 22:11:40
5525,順天,WATCH,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,71.668,2026-07-27 22:11:40
8436,大江,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,8.977,2026-07-27 22:11:40
3078,僑威,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,7.788,2026-07-27 22:11:40
6811,宏碁資訊,,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,14.322,2026-07-27 22:11:40
4162,智擎,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,9.92,2026-07-27 22:11:40
6180,橘子,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,5.287,2026-07-27 22:11:40
3213,茂訊,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,9.141,2026-07-27 22:11:40
7765,中華資安,WATCH,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,61.568,2026-07-27 22:11:40
5478,智冠,WATCH,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,62.814,2026-07-27 22:11:40
6804,明係,,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,20.62,2026-07-27 22:11:40
8044,網家,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,9.635,2026-07-27 22:11:40
6279,胡連,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,5.968,2026-07-27 22:11:40
6203,海韻電,WATCH,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,57.546,2026-07-27 22:11:40
4953,緯軟,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,8.608,2026-07-27 22:11:40
6667,信紘科,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,-2.0,一般,法人偏多｜籌碼風險,7.922,2026-07-27 22:11:40
8938,明安,WATCH,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,78.514,2026-07-27 22:11:40
1599,宏佳騰,WATCH,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,71.993,2026-07-27 22:11:40
5903,全家,WATCH,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,74.496,2026-07-27 22:11:40
6578,達邦蛋白,WATCH,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,57.154,2026-07-27 22:11:40
5609,中菲行,WATCH,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,55.92,2026-07-27 22:11:40
7718,友鋮,WATCH,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,60.906,2026-07-27 22:11:40
6840,東研信超,WATCH,TEST,觀察,0,0,持續觀察,首次追蹤:觀察,NO,4.0,一般,法人偏多,57.32,2026-07-27 22:11:40
2707,晶華,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,7.421,2026-07-27 22:11:40
6146,耕興,,TEST,觀察,0,0,持續觀察,首次追蹤:觀察,NO,4.0,一般,法人偏多,12.093,2026-07-27 22:11:40
5315,光聯,,TEST,出貨疑慮,-2,-15,降級風險,首次追蹤:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,-0.114,2026-07-27 22:11:40
6122,擎邦,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,9.945,2026-07-27 22:11:40
4303,信立,,TEST,觀察,0,0,持續觀察,首次追蹤:觀察,NO,-2.0,一般,法人偏多｜籌碼風險,6.815,2026-07-27 22:11:40
4107,邦特,WATCH,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,79.004,2026-07-27 22:11:40
2020,美亞,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,8.175,2026-07-27 22:11:40
3546,宇峻,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,8.872,2026-07-27 22:11:40
3218,大學光,,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,18.24,2026-07-27 22:11:40
8426,紅木-KY,WATCH,TEST,觀察,0,0,持續觀察,首次追蹤:觀察,NO,0.0,一般,,56.601,2026-07-27 22:11:40
7642,昶瑞機電,WATCH,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,70.602,2026-07-27 22:11:40
4911,德英,WATCH,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,70.189,2026-07-27 22:11:40
5529,鉅陞,WATCH,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,62.094,2026-07-27 22:11:40
6111,光聚晶電,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,7.173,2026-07-27 22:11:40
5603,陸海,WATCH,TEST,觀察,0,0,持續觀察,首次追蹤:觀察,NO,0.0,一般,,46.904,2026-07-27 22:11:40
3672,康聯訊,WATCH,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,79.004,2026-07-27 22:11:40
8908,欣雄,WATCH,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,56.211,2026-07-27 22:11:40
6720,久昌,,TEST,觀察,0,0,持續觀察,首次追蹤:觀察,NO,4.0,一般,法人偏多,9.74,2026-07-27 22:11:40
9951,皇田,WATCH,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,72.895,2026-07-27 22:11:40
7732,金興精密,WATCH,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,67.26,2026-07-27 22:11:40
4995,晶達,,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,14.616,2026-07-27 22:11:40
4974,亞泰,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,10.314,2026-07-27 22:11:40
6185,幃翔,,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,13.24,2026-07-27 22:11:40
3489,森寶,,TEST,觀察,0,0,持續觀察,首次追蹤:觀察,NO,0.0,一般,,8.323,2026-07-27 22:11:40
5213,亞昕,,TEST,觀察,0,0,持續觀察,首次追蹤:觀察,NO,0.0,一般,,7.847,2026-07-27 22:11:40
3434,哲固,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,12.462,2026-07-27 22:11:40
3521,台鋼建設,WATCH,TEST,突破中,4,13,準IGNITION,首次追蹤:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,79.024,2026-07-27 22:11:40
3188,鑫龍騰,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,6.027,2026-07-27 22:11:40
3552,同致,,TEST,觀察,0,0,持續觀察,首次追蹤:觀察,NO,0.0,一般,,8.872,2026-07-27 22:11:40
3164,景岳,WATCH,TEST,觀察,0,0,持續觀察,首次追蹤:觀察,NO,4.0,一般,法人偏多,61.244,2026-07-27 22:11:40
5263,智崴,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,-2.0,一般,法人偏多｜籌碼風險,5.503,2026-07-27 22:11:40
6170,統振,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,8.61,2026-07-27 22:11:40
6596,寬宏藝術,,TEST,觀察,0,0,持續觀察,首次追蹤:觀察,NO,-2.0,一般,法人偏多｜籌碼風險,3.756,2026-07-27 22:11:40
6913,鴻呈,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,10.986,2026-07-27 22:11:40
4523,永彰,,TEST,觀察,0,0,持續觀察,首次追蹤:觀察,NO,0.0,一般,,8.979,2026-07-27 22:11:40
7765,中華資安,WATCH,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,65.922,2026-07-27 22:11:40
5478,智冠,WATCH,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,62.814,2026-07-27 22:11:40
8034,榮群,,TEST,觀察,0,0,持續觀察,首次追蹤:觀察,NO,0.0,一般,,7.692,2026-07-27 22:11:40
6266,泰詠,,TEST,出貨疑慮,-2,-15,降級風險,前狀態:nan→今日:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,-1.738,2026-07-27 22:11:40
4726,永昕,,TEST,觀察,0,0,持續觀察,首次追蹤:觀察,NO,0.0,一般,,9.528,2026-07-27 22:11:40
6561,是方,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,9.182,2026-07-27 22:11:40
8924,大田,,TEST,觀察,0,0,持續觀察,首次追蹤:觀察,NO,0.0,一般,,7.79,2026-07-27 22:11:40
1565,精華,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,6.027,2026-07-27 22:11:40
6203,海韻電,WATCH,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,57.546,2026-07-27 22:11:40
4166,友霖,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,10.758,2026-07-27 22:11:40
2743,山富,,TEST,觀察,0,0,持續觀察,首次追蹤:觀察,NO,4.0,一般,法人偏多,10.248,2026-07-27 22:11:40
3205,佰研,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,7.831,2026-07-27 22:11:40
8938,明安,WATCH,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,78.514,2026-07-27 22:11:40
5903,全家,WATCH,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,74.496,2026-07-27 22:11:40
6578,達邦蛋白,WATCH,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,57.154,2026-07-27 22:11:40
1580,新麥,,TEST,出貨疑慮,-2,-15,降級風險,前狀態:nan→今日:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,-3.034,2026-07-27 22:11:40
6843,進典,WATCH,TEST,觀察,0,0,持續觀察,首次追蹤:觀察,NO,0.0,一般,,56.293,2026-07-27 22:11:40
7718,友鋮,WATCH,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,60.906,2026-07-27 22:11:40
6840,東研信超,WATCH,TEST,觀察,0,0,持續觀察,首次追蹤:觀察,NO,4.0,一般,法人偏多,57.32,2026-07-27 22:11:40
6894,衛司特,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,5.968,2026-07-27 22:11:40
5353,台林,,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,15.805,2026-07-27 22:11:40
6844,諾貝兒,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,6.027,2026-07-27 22:11:40
3073,天方能源,,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,17.363,2026-07-27 22:11:40
6028,公勝保經,WATCH,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,77.282,2026-07-27 22:11:40
5356,協益,,TEST,出貨疑慮,-2,-15,降級風險,前狀態:nan→今日:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,-1.615,2026-07-27 22:11:40
3512,皇龍,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,9.414,2026-07-27 22:11:40
6418,詠昇,,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,19.331,2026-07-27 22:11:40
6248,沛波,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,10.086,2026-07-27 22:11:40
6123,上奇,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,12.134,2026-07-27 22:11:40
8349,恒耀,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,11.824,2026-07-27 22:11:40
7642,昶瑞機電,WATCH,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,70.602,2026-07-27 22:11:40
4911,德英,WATCH,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,70.189,2026-07-27 22:11:40
5529,鉅陞,WATCH,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,62.094,2026-07-27 22:11:40
3492,長盛,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,10.947,2026-07-27 22:11:40
4113,聯上,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,14.391,2026-07-27 22:11:40
6791,虎門科技,,TEST,觀察,0,0,持續觀察,首次追蹤:觀察,NO,4.0,一般,法人偏多,8.182,2026-07-27 22:11:40
3297,杭特,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,5.158,2026-07-27 22:11:40
5324,士開,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,9.159,2026-07-27 22:11:40
5278,尚凡*,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,11.15,2026-07-27 22:11:40
6569,醫揚,,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,17.584,2026-07-27 22:11:40
8908,欣雄,WATCH,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,56.211,2026-07-27 22:11:40
1268,漢來美食,,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,16.331,2026-07-27 22:11:40
6785,昱展新藥,,TEST,出貨疑慮,-2,-15,降級風險,首次追蹤:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,1.952,2026-07-27 22:11:40
4420,光明,,TEST,出貨疑慮,-2,-15,降級風險,首次追蹤:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,-0.918,2026-07-27 22:11:40
9951,皇田,WATCH,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,72.895,2026-07-27 22:11:40
6874,倍力,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,-2.0,一般,法人偏多｜籌碼風險,6.077,2026-07-27 22:11:40
3631,晟楠,,TEST,觀察,0,0,持續觀察,首次追蹤:觀察,NO,0.0,一般,,10.865,2026-07-27 22:11:40
7732,金興精密,WATCH,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,67.26,2026-07-27 22:11:40
3285,微端,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,7.396,2026-07-27 22:11:40
1295,生合,,TEST,出貨疑慮,-2,-15,降級風險,首次追蹤:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,0.845,2026-07-27 22:11:40
2065,世豐,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,8.1,2026-07-27 22:11:40
6637,醫影,,TEST,觀察,0,0,持續觀察,首次追蹤:觀察,NO,0.0,一般,,7.724,2026-07-27 22:11:40
7713,威力德生醫,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,9.159,2026-07-27 22:11:40
9960,邁達康,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,10.986,2026-07-27 22:11:40
4554,橙的,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,7.829,2026-07-27 22:11:40
3164,景岳,WATCH,TEST,觀察,0,0,持續觀察,首次追蹤:觀察,NO,4.0,一般,法人偏多,61.244,2026-07-27 22:11:40
4173,久裕,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,8.733,2026-07-27 22:11:40
4401,東隆興,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,9.077,2026-07-27 22:11:40
8928,鉅明,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,9.077,2026-07-27 22:11:40
5220,萬達光電,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,9.61,2026-07-27 22:11:40
8279,生展,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,11.824,2026-07-27 22:11:40
2756,聯發國際,,TEST,觀察,0,0,持續觀察,首次追蹤:觀察,NO,0.0,一般,,6.109,2026-07-27 22:11:40
6593,台灣銘板,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,9.02,2026-07-27 22:11:40
6697,東捷資訊,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,7.847,2026-07-27 22:11:40
3713,新晶投控,,TEST,出貨疑慮,-2,-15,降級風險,前狀態:nan→今日:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,-3.181,2026-07-27 22:11:40
5201,凱衛,WATCH,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,56.574,2026-07-27 22:11:40
4138,曜亞,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,8.831,2026-07-27 22:11:40
6846,綠茵,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,10.635,2026-07-27 22:11:40
8435,鉅邁,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,7.298,2026-07-27 22:11:40
8272,全景軟體,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,7.79,2026-07-27 22:11:40
8066,來思達,,TEST,觀察,0,0,持續觀察,首次追蹤:觀察,NO,0.0,一般,,6.453,2026-07-27 22:11:40
6843,進典,WATCH,TEST,觀察,0,0,持續觀察,首次追蹤:觀察,NO,0.0,一般,,56.293,2026-07-27 22:11:40
6708,天擎,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,10.537,2026-07-27 22:11:40
6752,叡揚,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,8.831,2026-07-27 22:11:40
8401,白紗科,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,11.332,2026-07-27 22:11:40
4535,至興,,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,11.985,2026-07-27 22:11:40
6028,公勝保經,WATCH,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,77.282,2026-07-27 22:11:40
6721,信實,,TEST,出貨疑慮,-2,-15,降級風險,前狀態:nan→今日:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,-2.296,2026-07-27 22:11:40
6872,浩宇生醫,,TEST,觀察,0,0,持續觀察,首次追蹤:觀察,NO,0.0,一般,,7.216,2026-07-27 22:11:40
4153,鈺緯,,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,15.29,2026-07-27 22:11:40
4198,欣大健康,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,9.635,2026-07-27 22:11:40
5016,松和,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,7.109,2026-07-27 22:11:40
6762,達亞,,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,17.586,2026-07-27 22:11:40
8917,欣泰,,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,18.388,2026-07-27 22:11:40
5276,達輝-KY,,TEST,出貨疑慮,-2,-15,降級風險,前狀態:nan→今日:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,-1.697,2026-07-27 22:11:40
8906,花王,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,11.439,2026-07-27 22:11:40
6242,立康,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,6.091,2026-07-27 22:11:40
6590,普鴻,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,7.134,2026-07-27 22:11:40
6615,慧智,,TEST,出貨疑慮,-2,-15,降級風險,前狀態:nan→今日:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,0.804,2026-07-27 22:11:40
4568,,,TEST,出貨疑慮,-2,-15,降級風險,前狀態:nan→今日:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,-2.353,2026-07-27 22:11:40
8409,商之器,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,11.07,2026-07-27 22:11:40
6228,全譜,,TEST,出貨疑慮,-2,-15,降級風險,首次追蹤:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,-1.426,2026-07-27 22:11:40
6144,得利影,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,7.831,2026-07-27 22:11:40
6662,樂斯科,,TEST,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,9.036,2026-07-27 22:11:40
2073,,WATCH,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,60.452,2026-07-27 22:11:40
6661,威健生技,,TEST,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,14.019,2026-07-27 22:11:40
2408,南亞科,WATCH,BLOCK,突破中,4,13,準IGNITION,首次追蹤:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,71.571,2026-07-27 22:11:40
2317,鴻海,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,68.624,2026-07-27 22:11:40
6505,台塑化,WATCH,BLOCK,突破中,4,13,準IGNITION,首次追蹤:突破中｜狀態跳升｜具備點火條件,READY,3.0,一般,均線結構｜法人偏多｜籌碼風險,83.347,2026-07-27 22:11:40
2332,友訊,WATCH,BLOCK,突破中,4,13,準IGNITION,首次追蹤:突破中｜狀態跳升｜具備點火條件,READY,13.0,一般,爆量不跌｜均線結構,99.78,2026-07-27 22:11:40
2618,長榮航,WATCH,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,0.0,一般,,62.144,2026-07-27 22:11:40
2412,中華電,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,63.345,2026-07-27 22:11:40
2451,創見,TEST,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,2.0,一般,爆量不跌｜籌碼風險,74.107,2026-07-27 22:11:40
2324,仁寶,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,72.903,2026-07-27 22:11:40
1101,台泥,TEST,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,70.212,2026-07-27 22:11:40
4904,遠傳,TEST,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,81.669,2026-07-27 22:11:40
3045,台灣大,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,57.224,2026-07-27 22:11:40
2603,長榮,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,77.89,2026-07-27 22:11:40
8271,宇瞻,TEST,BLOCK,試盤中,3,11,升級觀察,前狀態:nan→今日:試盤中｜狀態跳升｜狀態轉強,WATCH_UP,12.0,一般,爆量不跌｜法人偏多,95.931,2026-07-27 22:11:40
3706,神達,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,88.396,2026-07-27 22:11:40
