engine,date,symbol,market,close,mom_5,mom_10,std_5,ret_1d,weight,wret
B,2026-01-21,1528,TWSE,30.3,0.24948453608247423,,0.0802113591811292,-0.07590759075907594,0.0625,-0.004744224422442246
B,2026-01-21,1541,TWSE,28.7,0.24782608695652164,,0.07343945539974632,-0.06445993031358876,0.0625,-0.004028745644599298
B,2026-01-21,2337,TWSE,73.3,0.21963394342762066,,0.05945300013133054,0.0013642564802183177,0.0625,8.526603001364486e-05
B,2026-01-21,1512,TWSE,8.83,0.2046384720327421,,0.06852633345971264,-0.04869762174405434,0.0625,-0.0030436013590033964
B,2026-01-22,1514,TWSE,140.5,0.35096153846153855,,0.036950223396470146,0.014234875444839812,0.0625,0.0008896797153024882
B,2026-01-22,1802,TWSE,51.2,0.34736842105263155,,0.07211418824157084,-0.02734375000000011,0.0625,-0.001708984375000007
B,2026-01-22,1526,TWSE,22.2,0.3058823529411765,,0.07581641083737774,-0.04504504504504503,0.0625,-0.0028153153153153143
B,2026-01-22,1809,TWSE,26.3,0.27053140096618367,,0.0792788905156257,-0.03992395437262364,0.0625,-0.0024952471482889774
B,2026-01-22,1529,TWSE,26.85,0.26650943396226423,,0.022763618565256966,0.009310986964618184,0.0625,0.0005819366852886365
B,2026-01-22,1513,TWSE,184.0,0.2185430463576159,,0.04216017841520045,0.0,0.0625,0.0
B,2026-01-22,1337,TWSE,5.86,0.20328542094455848,,0.05432414616884644,-0.0068259385665528916,0.0625,-0.0004266211604095557
B,2026-01-22,1445,TWSE,14.6,0.18699186991869898,,0.04537819569711547,-0.023972602739726012,0.0625,-0.0014982876712328758
B,2026-01-23,2313,TWSE,171.0,0.204225352112676,0.48051948051948057,0.0472949603858014,0.03508771929824572,0.0625,0.0021929824561403577
B,2026-01-23,1514,TWSE,142.5,0.25,0.4570552147239264,0.048033732567743126,-0.024561403508771895,0.0625,-0.0015350877192982434
B,2026-01-23,2367,TWSE,44.1,0.203274215552524,0.4411764705882353,0.05395081483592829,0.09977324263038545,0.0625,0.006235827664399091
B,2026-01-23,1802,TWSE,49.8,0.19138755980861255,0.4228571428571428,0.06386391665246434,0.04016064257028118,0.0625,0.0025100401606425737
B,2026-01-23,1529,TWSE,27.1,0.2152466367713004,0.3969072164948455,0.0362526722132565,-0.022140221402214055,0.0625,-0.0013837638376383785
B,2026-01-23,1809,TWSE,25.25,0.10989010989010994,0.3466666666666667,0.07930475339115677,0.0990099009900991,0.0625,0.006188118811881194
B,2026-01-23,2371,TWSE,40.2,0.03474903474903468,0.28846153846153855,0.03959457160561034,-0.003731343283582267,0.0625,-0.00023320895522389168
B,2026-01-23,1513,TWSE,184.0,0.1499999999999999,0.2559726962457338,0.045875264868439625,-0.016304347826086918,0.0625,-0.0010190217391304324
B,2026-01-26,1802,TWSE,51.8,0.1273122959738846,0.4863701578192252,0.04952411606747757,-0.007722007722007707,0.0625,-0.00048262548262548166
B,2026-01-26,2367,TWSE,48.5,0.30727762803234504,0.4413075780089153,0.05100151502280385,0.03298969072164959,0.0625,0.0020618556701030993
B,2026-01-26,1809,TWSE,27.75,0.1100000000000001,0.4378238341968912,0.06943986189517445,-0.037837837837837895,0.0625,-0.0023648648648648685
B,2026-01-26,1514,TWSE,139.0,0.15833333333333344,0.404040404040404,0.054463614916775926,-0.043165467625899234,0.0625,-0.002697841726618702
B,2026-01-26,1526,TWSE,23.3,0.13381995133819946,0.39520958083832336,0.07062056818082318,-0.05579399141630903,0.0625,-0.0034871244635193144
B,2026-01-26,2313,TWSE,177.0,0.23344947735191646,0.39370078740157477,0.06230703629307769,-0.04519774011299438,0.0625,-0.0028248587570621486
B,2026-01-26,1471,TWSE,13.35,0.31527093596059097,0.3664278403275334,0.0464062113548351,0.09737827715355807,0.0625,0.006086142322097379
B,2026-01-26,1529,TWSE,26.5,0.15973741794310725,0.2895377128953771,0.04689753397966022,-0.04528301886792452,0.0625,-0.0028301886792452824
B,2026-01-27,1471,TWSE,14.65,0.4504950495049507,0.5372507869884577,0.06708462321912798,-0.05119453924914674,0.0625,-0.0031996587030716714
B,2026-01-27,2367,TWSE,50.1,0.33067729083665354,0.4355300859598854,0.05560686832259875,-0.003992015968063978,0.0625,-0.0002495009980039986
B,2026-01-27,1514,TWSE,133.0,0.04724409448818889,0.3434343434343434,0.033262969111041346,0.041353383458646586,0.0625,0.0025845864661654117
B,2026-01-27,1303,TWSE,79.6,0.041884816753926524,0.27974276527331177,0.03819305667861471,0.011306532663316604,0.0625,0.0007066582914572878
B,2026-01-27,1337,TWSE,6.16,0.2701030927835053,0.2753623188405798,0.07290113160373533,-0.04707792207792205,0.0625,-0.0029423701298701282
B,2026-01-27,2049,TWSE,256.5,0.09850107066381164,0.2635467980295567,0.030506145919690912,0.011695906432748648,0.0625,0.0007309941520467905
B,2026-01-27,2313,TWSE,169.0,0.14189189189189189,0.25185185185185177,0.0550935237000402,0.041420118343195256,0.0625,0.0025887573964497035
B,2026-01-27,2363,TWSE,60.5,0.16795366795366795,0.23343527013251797,0.05895557017143371,-0.0380165289256198,0.0625,-0.0023760330578512373
B,2026-01-28,2367,TWSE,49.9,0.2230392156862746,0.43804034582132556,0.049318167915978844,0.01002004008016022,0.0625,0.0006262525050100137
B,2026-01-28,2337,TWSE,83.8,0.14324693042291958,0.3943427620632278,0.07251012415172595,0.0990453460620524,0.0625,0.006190334128878275
B,2026-01-28,2313,TWSE,176.0,0.2179930795847751,0.32830188679245276,0.052444512756894116,0.011363636363636465,0.0625,0.000710227272727279
B,2026-01-28,2344,TWSE,127.0,0.2037914691943128,0.27254509018036077,0.05047783098252599,0.023622047244094446,0.0625,0.0014763779527559029
B,2026-01-28,2351,TWSE,96.2,0.11860465116279073,0.27248677248677255,0.05431234749842433,-0.04365904365904372,0.0625,-0.0027286902286902323
B,2026-01-28,1303,TWSE,80.5,0.09226594301221169,0.2697160883280758,0.03938870963465839,-0.042236024844720554,0.0625,-0.0026397515527950347
B,2026-01-28,2049,TWSE,259.5,0.12095032397408212,0.2211764705882353,0.033244435885838995,-0.0077071290944122905,0.0625,-0.00048169556840076816
B,2026-01-28,1337,TWSE,5.87,0.10131332082551592,0.20781893004115215,0.05960757792541079,-0.023850085178875546,0.0625,-0.0014906303236797216
B,2026-01-29,2337,TWSE,92.1,0.25476839237057214,0.48788368336025845,0.052459029091823525,0.007600434310532034,0.0625,0.0004750271444082521
B,2026-01-29,2367,TWSE,50.4,0.2568578553615959,0.35849056603773577,0.039943501536053756,0.02777777777777768,0.0625,0.001736111111111105
B,2026-01-29,2344,TWSE,130.0,0.2440191387559809,0.310483870967742,0.04965058305542475,-0.011538461538461497,0.0625,-0.0007211538461538436
B,2026-01-29,2313,TWSE,178.0,0.144694533762058,0.26241134751773054,0.043768691074629225,-0.050561797752809,0.0625,-0.0031601123595505626
B,2026-01-29,2351,TWSE,92.0,0.03487064116985361,0.21052631578947367,0.05102445649691632,-0.034782608695652195,0.0625,-0.002173913043478262
B,2026-01-29,2049,TWSE,257.5,0.10278372591006435,0.20892018779342725,0.03817852168138676,-0.029126213592232997,0.0625,-0.0018203883495145623
B,2026-01-29,2374,TWSE,94.6,0.0974477958236657,0.19293820933165184,0.06537882581687418,-0.09936575052854113,0.0625,-0.006210359408033821
B,2026-01-29,2365,TWSE,42.0,0.1428571428571428,0.16666666666666674,0.05605557366077539,-0.0714285714285714,0.0625,-0.004464285714285712
B,2026-01-30,2367,TWSE,51.8,0.17460317460317443,0.41336971350613916,0.033318448702292856,-0.05019305019305009,0.0625,-0.003137065637065631
B,2026-01-30,2337,TWSE,92.8,0.33910533910533913,0.3850746268656715,0.0780360131914693,-0.08620689655172409,0.0625,-0.0053879310344827555
B,2026-01-30,2344,TWSE,128.5,0.24757281553398047,0.20657276995305174,0.07122228840886351,-0.09727626459143968,0.0625,-0.00607976653696498
B,2026-01-30,2014,TWSE,19.75,0.19696969696969702,0.18975903614457823,0.04520383356978292,0.010126582278481067,0.0625,0.0006329113924050667
B,2026-01-30,2351,TWSE,88.8,0.049645390070921946,0.14728682170542617,0.047268985218505526,-0.018018018018017945,0.0625,-0.0011261261261261216
B,2026-01-30,2049,TWSE,250.0,0.08225108225108224,0.1389521640091116,0.045432492176836335,-0.07999999999999996,0.0625,-0.0049999999999999975
B,2026-01-30,1590,TWSE,1140.0,0.11764705882352944,0.11764705882352944,0.03747733378687047,0.026315789473684292,0.0625,0.0016447368421052683
B,2026-01-30,2038,TWSE,16.55,0.11073825503355716,0.08169934640522869,0.03196320493963531,0.0030211480362538623,0.0625,0.0001888217522658664
B,2026-02-02,2014,TWSE,19.95,0.1700879765395893,0.18047337278106523,0.047353052068038234,-0.02506265664160401,0.0625,-0.0015664160401002505
B,2026-02-02,1590,TWSE,1170.0,0.16417910447761197,0.15270935960591125,0.03928420983888176,0.004273504273504258,0.0625,0.00026709401709401615
B,2026-02-02,2337,TWSE,84.8,0.11286089238845132,0.1506105834464042,0.07832392809058263,-0.003537735849056589,0.0625,-0.00022110849056603682
B,2026-02-02,2368,TWSE,706.0,0.06006006006006004,0.1314102564102564,0.0418246193653108,0.06940509915014159,0.0625,0.0043378186968838495
B,2026-02-02,1795,TWSE,354.5,0.06938159879336347,0.10954616588419408,0.01825270718792947,0.021156558533145242,0.0625,0.0013222849083215776
B,2026-02-02,1453,TWSE,13.4,0.1074380165289257,0.09836065573770503,0.06219481922902937,-0.026119402985074647,0.0625,-0.0016324626865671654
B,2026-02-02,2038,TWSE,16.6,0.09210526315789491,0.08143322475570036,0.036418932251771924,-0.03614457831325313,0.0625,-0.0022590361445783205
B,2026-02-02,2002,TWSE,21.1,0.07379134860050907,0.07379134860050907,0.028125109562753402,-0.021327014218009643,0.0625,-0.0013329383886256027
B,2026-02-03,2367,TWSE,54.1,0.07984031936127733,0.4369189907038513,0.05674800396405854,0.06469500924214411,0.0625,0.004043438077634007
B,2026-02-03,2313,TWSE,181.5,0.07396449704142016,0.22635135135135132,0.041734954539569345,-0.030303030303030276,0.0625,-0.0018939393939393923
B,2026-02-03,2368,TWSE,755.0,0.10058309037900881,0.19841269841269837,0.03852648930334514,0.0066225165562914245,0.0625,0.00041390728476821403
B,2026-02-03,2014,TWSE,19.45,0.16119402985074616,0.17168674698795172,0.05455231943300224,-0.028277634961439646,0.0625,-0.0017673521850899779
B,2026-02-03,1795,TWSE,362.0,0.049275362318840665,0.15286624203821653,0.026784812966827096,-0.03314917127071826,0.0625,-0.002071823204419891
B,2026-02-03,1445,TWSE,15.55,0.07986111111111116,0.14760147601476015,0.029769584606542294,0.016077170418006492,0.0625,0.0010048231511254058
B,2026-02-03,1590,TWSE,1175.0,0.14634146341463405,0.14634146341463405,0.037560949528315984,0.05957446808510647,0.0625,0.0037234042553191543
B,2026-02-03,2355,TWSE,39.8,0.05710491367861881,0.11018131101813089,0.0385169959450522,0.007537688442211143,0.0625,0.00047110552763819646
B,2026-02-05,2367,TWSE,57.6,0.15430861723446898,0.41176470588235303,0.0732503181672628,-0.07118055555555558,0.0625,-0.004448784722222224
B,2026-02-05,2368,TWSE,760.0,0.05555555555555558,0.27516778523489926,0.032795611512115665,-0.019736842105263164,0.0625,-0.0012335526315789477
B,2026-02-05,1590,TWSE,1245.0,0.21463414634146338,0.21463414634146338,0.052071989821647714,-0.04016064257028118,0.0625,-0.0025100401606425737
B,2026-02-05,2337,TWSE,87.9,0.04892601431980914,0.19918144611186905,0.05620308323696141,-0.08077360637087605,0.0625,-0.005048350398179753
B,2026-02-05,2014,TWSE,18.9,0.10850439882697938,0.16666666666666674,0.038597086144012686,-0.042328042328042215,0.0625,-0.0026455026455026384
B,2026-02-05,2355,TWSE,40.1,0.07795698924731176,0.13597733711048177,0.05207706006856267,-0.061097256857855387,0.0625,-0.0038185785536159617
B,2026-02-05,1445,TWSE,15.8,0.11660777385159005,0.12056737588652489,0.034454462015425305,-0.015822784810126556,0.0625,-0.0009889240506329097
B,2026-02-05,2002,TWSE,20.95,0.06887755102040805,0.10554089709762526,0.020047110930557124,-0.026252983293556076,0.0625,-0.0016408114558472547
B,2026-02-06,2367,TWSE,53.5,0.06150793650793651,0.33416458852867836,0.07301024707476998,0.0,0.08333333333333333,0.0
B,2026-02-06,2368,TWSE,745.0,0.07658959537572252,0.1900958466453675,0.04069266054041062,0.06979865771812088,0.08333333333333333,0.0058165548098434066
B,2026-02-06,1590,TWSE,1195.0,0.14903846153846145,0.17733990147783252,0.03627000304562121,0.01673640167364021,0.08333333333333333,0.0013947001394700176
B,2026-02-06,1466,TWSE,16.65,0.13651877133105783,0.16027874564459932,0.03928107538505583,0.03603603603603611,0.08333333333333333,0.003003003003003009
B,2026-02-06,2383,TWSE,1925.0,0.07541899441340782,0.15963855421686746,0.034561530599207836,0.08051948051948044,0.08333333333333333,0.006709956709956702
B,2026-02-06,1445,TWSE,15.55,0.0761245674740485,0.06506849315068508,0.036807763980697614,-0.019292604501607746,0.08333333333333333,-0.0016077170418006455
B,2026-02-09,2368,TWSE,797.0,0.1369472182596292,0.2337461300309598,0.04142969834017523,0.06148055207026348,0.0625,0.0038425345043914677
B,2026-02-09,1466,TWSE,17.25,0.1774744027303754,0.21908127208480566,0.03518897426215982,0.02608695652173898,0.0625,0.0016304347826086862
B,2026-02-09,2367,TWSE,53.5,0.032818532818532864,0.21315192743764166,0.07030080634356008,-0.03551401869158877,0.0625,-0.002219626168224298
B,2026-02-09,1590,TWSE,1215.0,0.06578947368421062,0.19117647058823528,0.03555227873481829,0.012345679012345734,0.0625,0.0007716049382716084
B,2026-02-09,2383,TWSE,2080.0,0.1919770773638969,0.15555555555555545,0.03592652575487265,0.012019230769230838,0.0625,0.0007512019230769273
B,2026-02-09,2345,TWSE,1305.0,0.17040358744394624,0.11063829787234036,0.0555792867721826,0.06513409961685834,0.0625,0.0040708812260536464
B,2026-02-09,1434,TWSE,17.75,0.06606606606606613,0.07575757575757569,0.027101561127130195,-0.014084507042253502,0.0625,-0.0008802816901408439
B,2026-02-09,1445,TWSE,15.25,0.06271777003484313,0.07017543859649122,0.0378464279178833,-0.006557377049180357,0.0625,-0.00040983606557377233
B,2026-02-10,2368,TWSE,846.0,0.19830028328611893,0.2702702702702702,0.04348949705540542,-0.02009456264775411,0.0625,-0.001255910165484632
B,2026-02-10,1466,TWSE,17.7,0.20819112627986347,0.22916666666666652,0.04164096207296121,-0.016949152542372947,0.0625,-0.0010593220338983092
B,2026-02-10,1590,TWSE,1230.0,0.05128205128205132,0.22388059701492535,0.03896532046958674,-0.024390243902439046,0.0625,-0.0015243902439024404
B,2026-02-10,2383,TWSE,2105.0,0.17927170868347342,0.20977011494252884,0.036088779305130644,0.04275534441805218,0.0625,0.002672209026128261
B,2026-02-10,2345,TWSE,1390.0,0.2192982456140351,0.20869565217391295,0.055567198604913444,0.043165467625899234,0.0625,0.002697841726618702
B,2026-02-10,2337,TWSE,89.6,0.05660377358490565,0.1758530183727034,0.07471401671081304,0.0993303571428572,0.0625,0.006208147321428575
B,2026-02-10,1342,TWSE,102.5,0.09158679446219375,0.07894736842105265,0.021284638927069034,-0.019512195121951237,0.0625,-0.0012195121951219523
B,2026-02-10,2367,TWSE,51.6,0.04878048780487809,0.06391752577319587,0.05171306304913706,0.01744186046511631,0.0625,0.0010901162790697694
B,2026-02-11,2337,TWSE,98.5,0.16568047337278102,0.29265091863517045,0.07510334851253705,0.050761421319796884,0.0625,0.0031725888324873053
B,2026-02-11,2345,TWSE,1450.0,0.2236286919831223,0.2554112554112553,0.04887225175562522,-0.03448275862068961,0.0625,-0.002155172413793101
B,2026-02-11,2368,TWSE,829.0,0.0980132450331126,0.20845481049562675,0.045822282969977465,-0.013268998793727338,0.0625,-0.0008293124246079586
B,2026-02-11,2383,TWSE,2195.0,0.18328840970350413,0.20604395604395598,0.03915695983079762,-0.009111617312072884,0.0625,-0.0005694760820045552
B,2026-02-11,1466,TWSE,17.4,0.17966101694915237,0.15999999999999992,0.04185844848818693,0.02298850574712663,0.0625,0.0014367816091954144
B,2026-02-11,2208,TWSE,23.5,0.10070257611241207,0.06818181818181812,0.013757298874537992,0.019148936170212627,0.0625,0.0011968085106382892
B,2026-02-11,2301,TWSE,179.5,0.05278592375366564,0.05899705014749257,0.02239884100137121,0.027855153203342642,0.0625,0.0017409470752089151
B,2026-02-11,2204,TWSE,59.3,0.07818181818181813,0.057040998217468664,0.018614751539405033,-0.003372681281618828,0.0625,-0.00021079258010117674
B,2026-02-23,2337,TWSE,103.5,0.1774744027303754,0.23508353221957035,0.04029867329552061,0.09661835748792269,0.0625,0.006038647342995168
B,2026-02-23,1466,TWSE,17.8,0.17491749174917492,0.22758620689655173,0.022071183281771354,-0.002808988764045006,0.0625,-0.0001755617977528129
B,2026-02-23,2345,TWSE,1400.0,0.24444444444444446,0.19658119658119655,0.05145260471651416,0.0035714285714285587,0.0625,0.00022321428571428492
B,2026-02-23,2313,TWSE,205.0,0.1647727272727273,0.1647727272727273,0.04473054372785182,0.10000000000000009,0.0625,0.0062500000000000056
B,2026-02-23,2383,TWSE,2175.0,0.11538461538461542,0.14473684210526305,0.03641334907412655,0.06206896551724128,0.0625,0.00387931034482758
B,2026-02-23,2103,TWSE,17.85,0.17049180327868863,0.13694267515923575,0.0470015687498487,0.0980392156862746,0.0625,0.006127450980392163
B,2026-02-23,2368,TWSE,818.0,0.07631578947368411,0.13611111111111107,0.04142726935905925,0.01833740831295838,0.0625,0.0011460880195598988
B,2026-02-23,2360,TWSE,1155.0,0.18583162217659144,0.11594202898550732,0.039023939440107604,0.06060606060606055,0.0625,0.0037878787878787845
B,2026-02-24,2383,TWSE,2310.0,0.19999999999999996,0.2905027932960893,0.028934617209816552,0.04761904761904767,0.0625,0.0029761904761904795
