stock_id,stock_name,foreign_net_buy,trust_net_buy,dealer_net_buy,inst_net_buy,inst_buy_days,inst_valid,margin_balance,short_balance,margin_balance_change,short_balance_change,margin_valid,chip_market
2029,盛餘,-23000.0,0.0,0.0,-23000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2030,彰源,-239000.0,0.0,0.0,-239000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2031,新光鋼,-156000.0,350000.0,0.0,194000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2032,,-157000.0,0.0,0.0,-157000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2033,,-81000.0,0.0,0.0,-81000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2034,,108500.0,0.0,12014.0,120514.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2035,唐榮,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
2038,,-114000.0,0.0,0.0,-114000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2049,上銀,1202005.0,57724.0,100287.0,1360016.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2059,川湖,-568295.0,59500.0,68336.0,-440459.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2061,風青,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
2062,,-157000.0,0.0,0.0,-157000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2063,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
2064,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,
2065,,5157.0,5000.0,-157.0,10000.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
2066,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
2067,,5000.0,0.0,-5000.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
2069,運錩,-120000.0,0.0,0.0,-120000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2070,精湛,561.0,0.0,-561.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
2072,,25000.0,0.0,0.0,25000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2073,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,
2101,,-287448.0,0.0,11000.0,-276448.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2102,,-269000.0,0.0,0.0,-269000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2103,台橡,300000.0,0.0,205321.0,505321.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2104,,-372000.0,0.0,0.0,-372000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2105,正新,-2834400.0,-640545.0,149716.0,-3325229.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2106,,-226000.0,0.0,0.0,-226000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2107,,6000.0,0.0,0.0,6000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2108,,-303012.0,0.0,0.0,-303012.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2109,華豐,-10000.0,0.0,0.0,-10000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2114,,5000.0,0.0,0.0,5000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2115,六暉-KY,-16000.0,0.0,0.0,-16000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2201,裕隆,-341215.0,0.0,426.0,-340789.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2204,中華,-265000.0,217524.0,0.0,-47476.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2206,,-490450.0,-98604.0,1000.0,-588054.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2207,和泰車,-195903.0,-30000.0,7000.0,-218903.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2208,台船,-1247000.0,-10000.0,15000.0,-1242000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2211,長榮鋼,-371000.0,-11070.0,3680.0,-378390.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2221,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
2227,裕日車,-16000.0,0.0,0.0,-16000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2228,,-28000.0,0.0,10000.0,-18000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2230,,0.0,1633.0,1633.0,3266.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
2231,,41100.0,0.0,5923.0,47023.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2233,,1441494.0,0.0,31198.0,1472692.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2235,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,
2236,,46000.0,0.0,0.0,46000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2239,,-20000.0,0.0,0.0,-20000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2241,,70000.0,0.0,0.0,70000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2243,,-4000.0,0.0,0.0,-4000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2247,,-27084.0,0.0,0.0,-27084.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2248,,-4000.0,0.0,0.0,-4000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2250,IKKA-KY,-20000.0,0.0,0.0,-20000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2254,,-2000.0,0.0,0.0,-2000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2258,,-130000.0,0.0,23646.0,-106354.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2301,光寶科,-269031.0,-498643.0,865536.0,97862.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2302,,117000.0,0.0,0.0,117000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2303,聯電,39191779.0,-6156269.0,2053907.0,35089417.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2305,,70000.0,0.0,0.0,70000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2308,台達電,-663429.0,208000.0,226435.0,-228994.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2312,,-8563951.0,0.0,574959.0,-7988992.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2313,華通,10303802.0,3039000.0,314049.0,13656851.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2314,,9000.0,0.0,0.0,9000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2316,,-49961.0,0.0,83641.0,33680.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2317,鴻海,2786937.0,-131479.0,2074851.0,4730309.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2321,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,
2323,,-1274000.0,0.0,4000.0,-1270000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2324,仁寶,-7785942.0,-1197000.0,531953.0,-8450989.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2327,國巨,230560.0,-111352.0,501954.0,621162.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2328,廣宇,-1544990.0,0.0,93212.0,-1451778.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2329,,-449000.0,-14000.0,2584278.0,2121278.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2330,台積電,-21182649.0,596042.0,743518.0,-19843089.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2331,,-290000.0,-23000.0,3569.0,-309431.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2332,,-93000.0,0.0,0.0,-93000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2337,旺宏,-17816047.0,-205000.0,3098401.0,-14922646.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2338,光罩,-71000.0,0.0,29335.0,-41665.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2340,光磊,-2727000.0,0.0,43170.0,-2683830.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2342,,377000.0,0.0,0.0,377000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2344,華邦電,-5741170.0,-2297000.0,784289.0,-7253881.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2345,智邦,772506.0,26396.0,62216.0,861118.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2347,聯強,-705769.0,-758249.0,73209.0,-1390809.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2348,,-1000.0,-110000.0,3533.0,-107467.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2349,,-1279000.0,0.0,0.0,-1279000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2351,,875904.0,0.0,120559.0,996463.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2352,佳世達,-700578.0,-6000.0,22355.0,-684223.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2353,宏碁,2575000.0,-1869369.0,174086.0,879717.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2354,鴻準,83300.0,-2000.0,88702.0,170002.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2355,,3737850.0,-475554.0,74356.0,3336652.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2356,英業達,3367540.0,-792000.0,256227.0,2831767.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2357,華碩,-1388032.0,30565.0,67154.0,-1290313.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2359,,885050.0,0.0,26359.0,911409.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2360,致茂,-248169.0,128448.0,87157.0,-32564.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2362,藍天,-113000.0,0.0,0.0,-113000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2363,,223000.0,0.0,219772.0,442772.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2364,,3000.0,0.0,0.0,3000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2365,,81000.0,0.0,60090.0,141090.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2367,,-406695.0,0.0,97946.0,-308749.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2368,金像電,-300745.0,141742.0,75532.0,-83471.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2369,菱生,-31800.0,0.0,71411.0,39611.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2371,,-7396775.0,-18000.0,326535.0,-7088240.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2373,,-7000.0,0.0,5000.0,-2000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2374,佳能,3670904.0,0.0,203168.0,3874072.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2375,,-286800.0,-129.0,49449.0,-237480.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2376,技嘉,577832.0,-142000.0,93519.0,529351.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2377,微星,-4750331.0,-36000.0,281190.0,-4505141.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2379,瑞昱,100227.0,-66000.0,51511.0,85738.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2380,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,
2382,廣達,-8157945.0,-440643.0,499946.0,-8098642.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2383,台光電,465040.0,48672.0,119736.0,633448.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2385,群光,555361.0,-200340.0,33799.0,388820.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2387,精元,-58000.0,0.0,0.0,-58000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2388,威盛,929020.0,0.0,69200.0,998220.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2390,,-185000.0,0.0,0.0,-185000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2392,正崴,-230000.0,0.0,8832.0,-221168.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2393,億光,-673500.0,-71305.0,38854.0,-705951.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2395,研華,189452.0,-1000.0,29937.0,218389.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2397,,-1000.0,0.0,0.0,-1000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2399,,-1969000.0,0.0,249000.0,-1720000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2401,凌陽,1486000.0,0.0,7062.0,1493062.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2402,,-1314000.0,0.0,38181.0,-1275819.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2404,,-210140.0,-337000.0,105744.0,-441396.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2405,,-137000.0,0.0,0.0,-137000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2406,,295607.0,0.0,0.0,295607.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2408,南亞科,-41281063.0,-1286000.0,2470121.0,-40096942.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2409,友達,-19189539.0,-12000.0,1399870.0,-17801669.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2412,中華電,-821938.0,-230000.0,75468.0,-976470.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2413,,-233090.0,0.0,0.0,-233090.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2414,,-15000.0,0.0,0.0,-15000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2415,,-35000.0,0.0,0.0,-35000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2417,,4000.0,0.0,0.0,4000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2419,仲琦,-155000.0,0.0,20944.0,-134056.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2420,新巨,24000.0,0.0,0.0,24000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2421,建準,81536.0,0.0,35246.0,116782.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2423,,-23000.0,0.0,0.0,-23000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2424,,-16000.0,0.0,0.0,-16000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2425,,130000.0,0.0,0.0,130000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2426,,-7743071.0,0.0,996000.0,-6747071.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2427,,-40000.0,0.0,0.0,-40000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2428,興勤,-200072.0,0.0,12366.0,-187706.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2429,,-15000.0,0.0,0.0,-15000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2430,,35000.0,0.0,0.0,35000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2431,,37000.0,0.0,0.0,37000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2432,倚天酷碁-創,-5000.0,0.0,0.0,-5000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2433,,-8000.0,0.0,0.0,-8000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2434,,-1000.0,0.0,0.0,-1000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2436,,1611736.0,0.0,63036.0,1674772.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2438,,13000.0,0.0,0.0,13000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2439,美律,-1970000.0,-267065.0,31896.0,-2205169.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2440,,-60000.0,0.0,0.0,-60000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2441,,-4797065.0,-201000.0,291303.0,-4706762.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2442,,-315000.0,0.0,0.0,-315000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2444,,68000.0,0.0,0.0,68000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2449,京元電子,24968733.0,-114882.0,652639.0,25506490.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2450,神腦,-69000.0,0.0,0.0,-69000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2451,,-6978085.0,-162083.0,311789.0,-6828379.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2453,凌群,-13000.0,0.0,0.0,-13000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2454,聯發科,1447445.0,74934.0,126835.0,1649214.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2455,,6756033.0,4000.0,31555.0,6791588.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2457,,206000.0,0.0,2859.0,208859.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2458,義隆,300600.0,5688.0,1000.0,307288.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2459,,23000.0,0.0,0.0,23000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2460,,-12000.0,0.0,0.0,-12000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2461,,-106000.0,0.0,0.0,-106000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2462,,-76000.0,0.0,0.0,-76000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2464,盟立,1166087.0,0.0,726537.0,1892624.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2465,,514000.0,0.0,0.0,514000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2466,,-32000.0,0.0,0.0,-32000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2467,,24332.0,64001.0,29366.0,117699.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2468,,17000.0,0.0,0.0,17000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2471,,2000.0,0.0,0.0,2000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2472,,-177040.0,-151.0,56909.0,-120282.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2474,可成,-949386.0,-127088.0,202599.0,-873875.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2476,鉅祥,-228000.0,0.0,17467.0,-210533.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2477,,-60000.0,0.0,0.0,-60000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2478,,-72000.0,0.0,19349.0,-52651.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2480,敦陽科,-193200.0,100000.0,0.0,-93200.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2481,強茂,2043200.0,-233.0,234254.0,2277221.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2482,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2483,,-59000.0,0.0,0.0,-59000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2484,,-151000.0,0.0,0.0,-151000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2485,,-3428790.0,0.0,166574.0,-3262216.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2486,一詮,-1305800.0,-604000.0,302274.0,-1607526.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2488,,53000.0,0.0,0.0,53000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2489,,-8694369.0,0.0,1819538.0,-6874831.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2491,,-12000.0,0.0,0.0,-12000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2492,華新科,-435752.0,0.0,84293.0,-351459.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2493,,0.0,0.0,17018.0,17018.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2495,,-366900.0,0.0,105586.0,-261314.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2496,卓越,-2000.0,0.0,0.0,-2000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2497,,122000.0,0.0,0.0,122000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2498,宏達電,1117814.0,-4000.0,67925.0,1181739.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2501,,-361000.0,0.0,0.0,-361000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2504,國產,-1030000.0,-488086.0,3000.0,-1515086.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2505,,-283000.0,0.0,0.0,-283000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2506,太設,32000.0,0.0,0.0,32000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2509,,2000.0,0.0,0.0,2000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2511,太子,-395000.0,0.0,0.0,-395000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2514,龍邦,-27000.0,0.0,0.0,-27000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2515,中工,-3316840.0,0.0,18238.0,-3298602.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2516,,-4000.0,0.0,0.0,-4000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2520,冠德,-1639000.0,0.0,55867.0,-1583133.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2524,,-58000.0,0.0,0.0,-58000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2527,宏璟,-85000.0,-1293.0,0.0,-86293.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2528,,31000.0,0.0,0.0,31000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2530,,47000.0,-23000.0,9000.0,33000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2534,宏盛,-176000.0,0.0,0.0,-176000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2535,達欣工,-358200.0,-48000.0,0.0,-406200.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2536,,-126000.0,0.0,0.0,-126000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2537,聯上發,-210000.0,0.0,0.0,-210000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2538,基泰,-123000.0,0.0,0.0,-123000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2539,,-435883.0,-10998.0,9000.0,-437881.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2540,,-448000.0,0.0,5000.0,-443000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2542,興富發,-3407338.0,-7000.0,72991.0,-3341347.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2543,,-806192.0,0.0,46657.0,-759535.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2545,皇翔,-80000.0,0.0,0.0,-80000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2546,,-33000.0,0.0,0.0,-33000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2547,日勝生,-598000.0,0.0,0.0,-598000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2548,,-261000.0,71000.0,3443.0,-186557.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2596,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
2597,,-392400.0,204000.0,1000.0,-187400.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2601,,796000.0,0.0,0.0,796000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2603,長榮,1614365.0,-89413.0,113000.0,1637952.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2605,,-186000.0,-600000.0,15324.0,-770676.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2606,裕民,249194.0,-689577.0,6164.0,-434219.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2607,,-335348.0,0.0,6000.0,-329348.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2608,嘉里大榮,-90000.0,0.0,15000.0,-75000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2609,陽明,-1969366.0,-133850.0,62530.0,-2040686.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2610,,-11416787.0,-1078427.0,62490.0,-12432724.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2611,,-107000.0,0.0,0.0,-107000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2612,,-87000.0,0.0,1524.0,-85476.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2613,中櫃,-10000.0,0.0,0.0,-10000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2614,東森,-21000.0,0.0,0.0,-21000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2615,萬海,-962148.0,-6737.0,51360.0,-917525.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2616,,-95000.0,0.0,0.0,-95000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2617,,-234000.0,0.0,2144.0,-231856.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2618,長榮航,-5704683.0,-741221.0,232805.0,-6213099.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2630,,-199000.0,0.0,13664.0,-185336.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2633,台灣高鐵,-528788.0,-7500.0,44000.0,-492288.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2634,漢翔,-1971820.0,-9000.0,41340.0,-1939480.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2636,台驊控股,-15000.0,0.0,0.0,-15000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2637,慧洋-KY,366000.0,1590.0,10020.0,377610.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2640,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
2641,,531.0,0.0,-531.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
2642,,1000.0,0.0,0.0,1000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2643,捷迅,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
2645,,85518.0,-191000.0,20357.0,-85125.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2646,,-348966.0,0.0,41000.0,-307966.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2701,,-15000.0,0.0,0.0,-15000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2702,,-13000.0,0.0,0.0,-13000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2704,國賓,-61000.0,0.0,0.0,-61000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2705,,-83990.0,0.0,0.0,-83990.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2706,,-22000.0,0.0,0.0,-22000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2707,晶華,-183000.0,-106000.0,0.0,-289000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
