engine,signal_date,trade_date,symbol,market,signal_close,mom_5d,std_5d,trade_ret,weight_engine,weight_portfolio,wret,capital_after_trade,cash_mode
B,2026-03-03,2026-03-04,1215,TWSE,156.0,0.0505050505050506,0.0070031066837567,0.0032051282051281,0.366668242633221,0.0733336485266442,0.0002350437452777,99896.94629811248,False
B,2026-03-03,2026-03-04,1321,TWSE,34.05,0.0194610778443113,0.0047811043428258,-0.0220264317180616,0.1710901205451633,0.0342180241090326,-0.0007537009715645,99896.94629811248,False
B,2026-03-03,2026-03-04,1708,TWSE,38.1,0.0702247191011236,0.0105002035082483,-0.0380577427821523,0.210311411850408,0.0420622823700816,-0.0016007955232708,99896.94629811248,False
B,2026-03-03,2026-03-04,2385,TWSE,126.0,0.0285714285714284,0.0054285831686267,-0.0158730158730159,0.2519302249712075,0.0503860449942415,-0.000799778491972,99896.94629811248,False
B,2026-03-04,2026-03-05,1215,TWSE,156.5,0.0398671096345515,0.0072051617879817,0.0063897763578275,0.5841808941760636,0.0511158282404055,0.0003266187108013,99992.35511383356,True
B,2026-03-04,2026-03-05,1313,TWSE,12.8,0.1636363636363638,0.0398340340609932,-0.0390625,0.0582433003694085,0.0050962887823232,-0.0001990737805595,99992.35511383356,True
B,2026-03-04,2026-03-05,1582,TWSE,81.4,0.1645207439198854,0.0229071961242798,0.0110565110565108,0.3095812933622392,0.0270883631691959,0.0002995027868829,99992.35511383356,True
B,2026-03-04,2026-03-05,2254,TWSE,69.7,0.1558872305140963,0.0411363956967508,0.0215208034433285,0.0479945120922886,0.0041995198080752,9.037704034595232e-05,99992.35511383356,True
B,2026-03-05,2026-03-06,1215,TWSE,157.5,0.0430463576158941,0.0068426268663822,0.0380952380952381,0.5443335072762235,0.1088667014552447,0.0041473029125807,104655.18110171412,False
B,2026-03-05,2026-03-06,1414,TWSE,20.5,0.0249999999999999,0.0111616071335629,0.0195121951219512,0.0423019823194959,0.0084603964638991,0.0001650809066126,104655.18110171412,False
B,2026-03-05,2026-03-06,1582,TWSE,82.3,0.1757142857142857,0.0200077540766657,0.0996354799513974,0.3628106867718018,0.0725621373543603,0.0072297633816009,104655.18110171412,False
B,2026-03-05,2026-03-06,1712,TWSE,47.0,0.0307017543859648,0.0120617714409304,-0.0010638297872339,0.0505538236324785,0.0101107647264957,-1.0756132687760558e-05,104655.18110171412,False
B,2026-03-06,2026-03-09,1215,TWSE,163.5,0.0721311475409836,0.0150286263868058,-0.0275229357798164,0.2113567270560467,0.0422713454112093,-0.0011634315250791,102346.23456118518,False
B,2026-03-06,2026-03-09,1414,TWSE,20.9,0.0528967254408059,0.0100839210753046,-0.0167464114832535,0.3762681653670736,0.0752536330734147,-0.0012602283050571,102346.23456118518,False
B,2026-03-06,2026-03-09,1582,TWSE,90.5,0.2448418156808802,0.0362542845306047,-0.0497237569060773,0.173468839539315,0.034693767907863,-0.0017251044816064,102346.23456118518,False
B,2026-03-06,2026-03-09,2254,TWSE,72.5,0.0724852071005917,0.0144743751832961,-0.0455172413793103,0.2389062680375647,0.0477812536075129,-0.0021748708538592,102346.23456118518,False
B,2026-03-09,2026-03-10,1219,TWSE,13.9,0.0258302583025828,0.0158490073017776,-0.0179856115107913,0.252023713806167,0.0220520749580396,-0.0003966200532021,100648.2159733871,True
B,2026-03-09,2026-03-10,1414,TWSE,20.55,0.0275,0.0159497732038414,-0.0024330900243308,0.2802799022063096,0.024524491443052,-5.967029548187848e-05,100648.2159733871,True
B,2026-03-09,2026-03-10,1455,TWSE,8.92,0.0878048780487805,0.035046057000171,-0.0336322869955157,0.2693456397217358,0.0235677434756518,-0.0007926371124098,100648.2159733871,True
B,2026-03-09,2026-03-10,1472,TWSE,90.3,0.0157480314960629,0.0123424942136359,0.0088593576965669,0.1983507442657875,0.0173556901232564,0.0001537602668727,100648.2159733871,True
B,2026-03-10,2026-03-11,1414,TWSE,20.5,0.0224438902743142,0.0163329547160631,0.0097560975609756,0.0515362315515161,0.0045094202607576,4.399434400739185e-05,101760.47582758292,True
B,2026-03-10,2026-03-11,1423,TWSE,38.8,0.0210526315789472,0.0062279469318467,0.0605670103092783,0.8178781395774355,0.0715643372130256,0.0043344379497579,101760.47582758292,True
B,2026-03-10,2026-03-11,2013,TWSE,44.25,0.0314685314685314,0.0171807834761855,0.0022598870056498,0.0870431745487571,0.0076162777730162,1.721192717065905e-05,101760.47582758292,True
B,2026-03-10,2026-03-11,2324,TWSE,31.75,0.0461285008237231,0.0279283635559992,0.0188976377952756,0.0435424543222912,0.0038099647532004,7.199933391874953e-05,101760.47582758292,True
B,2026-03-11,2026-03-12,1210,TWSE,51.7,0.0257936507936509,0.0075038314333838,0.0232108317214698,0.0969633422531255,0.0193926684506251,0.0004501199640377,101480.70971966424,False
B,2026-03-11,2026-03-12,1472,TWSE,91.9,0.0268156424581005,0.0075471056260715,-0.0032644178454843,0.1030068917870505,0.0206013783574101,-6.725150715150502e-05,101480.70971966424,False
B,2026-03-11,2026-03-12,2013,TWSE,44.35,0.058472553699284,0.0068509769493235,-0.015783540022548,0.6547533676945266,0.1309506735389053,-0.0020668651967809,101480.70971966424,False
B,2026-03-11,2026-03-12,2324,TWSE,32.35,0.1003401360544218,0.0162204108845967,0.0092735703245747,0.1452763982652973,0.0290552796530594,0.0002694461791628,101480.70971966424,False
B,2026-03-12,2026-03-13,1210,TWSE,52.9,0.0496031746031746,0.0102243047482238,0.0,0.2746397441058197,0.0549279488211639,0.0,102003.7702348611,False
B,2026-03-12,2026-03-13,1472,TWSE,91.6,0.0292134831460673,0.0067352125800905,-0.0032751091703056,0.3332410482871646,0.0666482096574329,-0.0002182801626335,102003.7702348611,False
B,2026-03-12,2026-03-13,2324,TWSE,32.65,0.0740131578947369,0.014313948539856,-0.0137825421133229,0.2228359974830977,0.0445671994966195,-0.000614249303935,102003.7702348611,False
B,2026-03-12,2026-03-13,2393,TWSE,62.9,0.0770547945205479,0.0161142623809782,0.0238473767885534,0.1692832101239179,0.0338566420247835,0.0008073920991601,102003.7702348611,False
B,2026-03-13,2026-03-16,1210,TWSE,52.9,0.0311890838206627,0.0098036826051682,0.0151228733459358,0.2600992435186463,0.0520198487037292,0.0007866895834212,103141.5512394306,False
B,2026-03-13,2026-03-16,1218,TWSE,19.15,0.0580110497237567,0.015984874159359,0.0026109660574413,0.2075847361325299,0.0415169472265059,0.0001083993400169,103141.5512394306,False
B,2026-03-13,2026-03-16,1472,TWSE,91.3,0.0121951219512195,0.006090953446898,0.0076670317634173,0.1658127625876189,0.0331625525175237,0.0002542583435078,103141.5512394306,False
B,2026-03-13,2026-03-16,2393,TWSE,64.4,0.0805369127516779,0.0164590431466472,0.0310559006211179,0.3665032577612048,0.0733006515522409,0.0022764177500695,103141.5512394306,False
B,2026-03-16,2026-03-17,2243,TWSE,17.15,0.4848484848484846,0.0353128680003457,0.0991253644314871,0.0870770444445237,0.0174154088889047,0.001726308752836,106245.8521055248,False
B,2026-03-16,2026-03-17,2340,TWSE,28.6,0.164969450101833,0.018473080200645,0.0279720279720279,0.0704173439640333,0.0140834687928066,0.0003939431830155,106245.8521055248,False
B,2026-03-16,2026-03-17,2351,TWSE,89.4,0.1203007518796994,0.0141350017158811,0.0492170022371363,0.0835871656183038,0.0167174331236607,0.0008227819434463,106245.8521055248,False
B,2026-03-16,2026-03-17,2393,TWSE,66.4,0.1273344651952463,0.0070371328387125,0.0120481927710842,0.7589184459731391,0.1517836891946278,0.0018287191469232,106245.8521055248,False
B,2026-03-17,2026-03-18,1735,TWSE,28.7,0.5105263157894737,0.0295330322122674,0.0958188153310104,0.1650381957382084,0.0330076391476416,0.0031627528800005,109370.1865308189,False
B,2026-03-17,2026-03-18,2243,TWSE,18.85,0.4842519685039372,0.0352607796730143,0.0875331564986736,0.087244765865549,0.0174489531731098,0.0015273619488398,109370.1865308189,False
B,2026-03-17,2026-03-18,2340,TWSE,29.4,0.1926977687626774,0.0114899614203103,-0.020408163265306,0.3992729689011841,0.0798545937802368,-0.0016296855873517,109370.1865308189,False
B,2026-03-17,2026-03-18,2393,TWSE,67.2,0.1200000000000001,0.0087680000316982,-0.0089285714285715,0.3484440694950583,0.0696888138990116,-0.0006222215526697,109370.1865308189,False
B,2026-03-18,2026-03-19,1568,TWSE,22.6,0.0249433106575964,0.0048591578226138,-0.0066371681415929,0.2030011696298665,0.0406002339259733,-0.0002694705791546,109703.20067533634,False
B,2026-03-18,2026-03-19,1604,TWSE,25.25,0.0285132382892057,0.0052795591001052,-0.0019801980198019,0.2068109381333419,0.0413621876266684,-8.190532203300681e-05,109703.20067533634,False
B,2026-03-18,2026-03-19,1735,TWSE,31.45,0.5047846889952154,0.029104890947853,0.0079491255961843,0.3868904456496624,0.0773780891299324,0.0006150881488865,109703.20067533634,False
B,2026-03-18,2026-03-19,2243,TWSE,20.5,0.4695340501792115,0.0343683449146729,-0.0390243902439024,0.203297446587129,0.0406594893174258,-0.001586711778241,109703.20067533634,False
B,2026-03-19,2026-03-20,1417,TWSE,8.95,0.0406976744186045,0.006255530491399,0.0055865921787709,0.0001563200420514,3.126400841029191e-05,1.7465926486196752e-07,111370.78223368184,False
B,2026-03-19,2026-03-20,1604,TWSE,25.2,0.0120481927710842,0.0032751423489691,-0.0059523809523809,9.545990474023792e-05,1.9091980948047584e-05,-1.1364274373837809e-07,111370.78223368184,False
B,2026-03-19,2026-03-20,1713,TWSE,48.0,0.023454157782516,0.0049993839618656,-0.0083333333333333,0.0001017086916142,2.034173832284529e-05,-1.695144860237101e-07,111370.78223368184,False
B,2026-03-19,2026-03-20,2337,TWSE,157.0,0.5858585858585859,0.0019943537941101,0.019108280254777,0.999646511361594,0.1999293022723187,0.0038203051389615,111370.78223368184,False
B,2026-03-20,2026-03-23,1417,TWSE,9.0,0.0428736964078793,0.0059373411982725,0.0155555555555555,0.3836270504217097,0.0767254100843419,0.0011935063790897,106675.39497332656,False
B,2026-03-20,2026-03-23,2337,TWSE,160.0,0.4746543778801844,0.0347896139187891,-0.071875,0.2337274513156152,0.046745490263123,-0.0033598321126619,106675.39497332656,False
B,2026-03-20,2026-03-23,2387,TWSE,46.25,0.0619977037887486,0.0090594395700805,-0.0389189189189188,0.2258139018602379,0.0451627803720475,-0.0017576865874526,106675.39497332656,False
B,2026-03-20,2026-03-23,2399,TWSE,37.2,0.4171428571428572,0.0364597100155436,-0.0779569892473119,0.156831596402437,0.0313663192804874,-0.0024452238148767,106675.39497332656,False
B,2026-03-23,2026-03-24,1324,TWSE,10.65,0.0289855072463769,0.0052420842128691,-0.0234741784037558,0.1510421475027001,0.03020842950054,-0.0007091180633929,105294.11028143544,False
