stock_id,stock_name,action,final_action,state_today_v26660,state_rank_today_v26660,state_transition_score_v26660,state_transition_label_v26660,state_transition_reason_v26660,ignition_upgrade_flag_v26660,chip_score,chip_signal,chip_reason,state_adjusted_score_v26660,memory_updated_at
6271,同欣電,TEST,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,91.186,2026-08-29 05:50:47
6451,訊芯-KY,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,77.972,2026-08-29 05:50:47
6209,今國光,WATCH,BLOCK,吸籌中,1,5,持續觀察,前狀態:nan→今日:吸籌中｜狀態升級,NO,8.0,一般,爆量不跌,92.045,2026-08-29 05:50:47
3045,台灣大,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,76.219,2026-08-29 05:50:47
3715,定穎投控,TEST,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,4.0,一般,法人偏多,91.994,2026-08-29 05:50:47
1519,華城,WATCH,BLOCK,試盤中,3,11,升級觀察,前狀態:nan→今日:試盤中｜狀態跳升｜狀態轉強,WATCH_UP,12.0,一般,爆量不跌｜法人偏多,94.722,2026-08-29 05:50:47
3013,晟銘電,WATCH,BLOCK,吸籌中,1,5,持續觀察,首次追蹤:吸籌中｜狀態升級,NO,8.0,一般,爆量不跌,91.123,2026-08-29 05:50:47
2023,燁輝,,BLOCK,出貨疑慮,-2,-15,降級風險,前狀態:nan→今日:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,1.198,2026-08-29 05:50:47
4927,泰鼎-KY,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,2.0,一般,爆量不跌｜籌碼風險,86.96,2026-08-29 05:50:47
3645,達邁,TEST,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,2.0,一般,爆量不跌｜籌碼風險,95.324,2026-08-29 05:50:47
6115,鎰勝,,BLOCK,出貨疑慮,-2,-15,降級風險,前狀態:nan→今日:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,-0.073,2026-08-29 05:50:47
6668,中揚光,WATCH,BLOCK,吸籌中,1,5,持續觀察,前狀態:nan→今日:吸籌中｜狀態升級,NO,8.0,一般,爆量不跌,82.677,2026-08-29 05:50:47
3094,聯傑,TEST,BLOCK,吸籌中,1,5,持續觀察,首次追蹤:吸籌中｜狀態升級,NO,8.0,一般,爆量不跌,98.134,2026-08-29 05:50:47
4906,正文,WATCH,BLOCK,試盤中,3,11,升級觀察,前狀態:nan→今日:試盤中｜狀態跳升｜狀態轉強,WATCH_UP,12.0,一般,爆量不跌｜法人偏多,85.517,2026-08-29 05:50:47
3706,神達,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,73.328,2026-08-29 05:50:47
2436,偉詮電,WATCH,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,4.0,一般,法人偏多,79.629,2026-08-29 05:50:47
1514,亞力,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,6.0,一般,爆量不跌｜法人偏多｜籌碼風險,88.603,2026-08-29 05:50:47
3714,富采,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,77.088,2026-08-29 05:50:47
9925,新保,,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,9.487,2026-08-29 05:50:47
2367,燿華,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,68.888,2026-08-29 05:50:47
8103,瀚荃,WATCH,BLOCK,出貨疑慮,-2,-15,降級風險,首次追蹤:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,79.04,2026-08-29 05:50:47
1102,亞泥,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,66.276,2026-08-29 05:50:47
3034,聯詠,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,83.768,2026-08-29 05:50:47
2428,興勤,WATCH,BLOCK,吸籌中,1,5,持續觀察,首次追蹤:吸籌中｜狀態升級,NO,8.0,一般,爆量不跌,83.107,2026-08-29 05:50:47
2530,華建,,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,-2.0,一般,法人偏多｜籌碼風險,5.282,2026-08-29 05:50:47
1503,士電,WATCH,BLOCK,試盤中,3,11,升級觀察,前狀態:nan→今日:試盤中｜狀態跳升｜狀態轉強,WATCH_UP,12.0,一般,爆量不跌｜法人偏多,84.595,2026-08-29 05:50:47
2867,三商壽,,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,13.0,一般,爆量不跌｜均線結構,17.46,2026-08-29 05:50:47
8070,長華*,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,77.46,2026-08-29 05:50:47
3305,昇貿,WATCH,BLOCK,吸籌中,1,5,持續觀察,首次追蹤:吸籌中｜狀態升級,NO,8.0,一般,爆量不跌,85.178,2026-08-29 05:50:47
4764,雙鍵,TEST,BLOCK,試盤中,3,11,升級觀察,首次追蹤:試盤中｜狀態跳升｜狀態轉強,WATCH_UP,12.0,一般,爆量不跌｜法人偏多,81.376,2026-08-29 05:50:47
3673,TPK-KY,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,76.76,2026-08-29 05:50:47
6176,瑞儀,WATCH,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,0.0,一般,,67.084,2026-08-29 05:50:47
2105,正新,,BLOCK,出貨疑慮,-2,-15,降級風險,前狀態:nan→今日:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,2.091,2026-08-29 05:50:47
2486,一詮,WATCH,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,0.0,一般,,77.334,2026-08-29 05:50:47
2455,全新,WATCH,BLOCK,突破中,4,13,準IGNITION,首次追蹤:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,94.39,2026-08-29 05:50:47
2375,凱美,WATCH,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,2.0,一般,爆量不跌｜籌碼風險,79.99,2026-08-29 05:50:47
3035,智原,TEST,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,4.0,一般,法人偏多,78.567,2026-08-29 05:50:47
2302,麗正,WATCH,BLOCK,突破中,4,13,準IGNITION,首次追蹤:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,93.488,2026-08-29 05:50:47
3055,蔚華科,TEST,BLOCK,吸籌中,1,5,持續觀察,前狀態:nan→今日:吸籌中｜狀態升級,NO,8.0,一般,爆量不跌,97.674,2026-08-29 05:50:47
1316,上曜,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,13.0,一般,爆量不跌｜均線結構,93.445,2026-08-29 05:50:47
6442,光聖,WATCH,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,4.0,一般,法人偏多,77.542,2026-08-29 05:50:47
2474,可成,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,63.866,2026-08-29 05:50:47
5243,乙盛-KY,WATCH,BLOCK,試盤中,3,11,升級觀察,前狀態:nan→今日:試盤中｜狀態跳升｜狀態轉強,WATCH_UP,12.0,一般,爆量不跌｜法人偏多,85.763,2026-08-29 05:50:47
2399,映泰,WATCH,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,0.0,一般,,66.408,2026-08-29 05:50:47
1608,華榮,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,87.883,2026-08-29 05:50:47
2385,群光,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,61.162,2026-08-29 05:50:47
1504,東元,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,85.593,2026-08-29 05:50:47
6830,汎銓,WATCH,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,4.0,一般,法人偏多,75.061,2026-08-29 05:50:47
2355,敬鵬,TEST,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,89.534,2026-08-29 05:50:47
6789,采鈺,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,76.496,2026-08-29 05:50:47
1582,信錦,TEST,BLOCK,吸籌中,1,5,持續觀察,前狀態:nan→今日:吸籌中｜狀態升級,NO,8.0,一般,爆量不跌,93.062,2026-08-29 05:50:47
2103,台橡,WATCH,BLOCK,突破中,4,13,準IGNITION,首次追蹤:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,94.156,2026-08-29 05:50:47
2009,第一銅,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,88.483,2026-08-29 05:50:47
2254,巨鎧精密-創,WATCH,BLOCK,吸籌中,1,5,持續觀察,前狀態:nan→今日:吸籌中｜狀態升級,NO,8.0,一般,爆量不跌,63.55,2026-08-29 05:50:47
3135,凌航,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,76.822,2026-08-29 05:50:47
3013,晟銘電,WATCH,BLOCK,吸籌中,1,5,持續觀察,首次追蹤:吸籌中｜狀態升級,NO,8.0,一般,爆量不跌,91.123,2026-08-29 05:50:47
6153,嘉聯益,TEST,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,91.461,2026-08-29 05:50:47
6449,鈺邦,,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,6.0,一般,爆量不跌｜法人偏多｜籌碼風險,8.083,2026-08-29 05:50:47
2340,台亞,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,77.006,2026-08-29 05:50:47
1514,亞力,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,6.0,一般,爆量不跌｜法人偏多｜籌碼風險,88.603,2026-08-29 05:50:47
1310,台苯,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,69.895,2026-08-29 05:50:47
2897,王道銀行,,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,12.011,2026-08-29 05:50:47
6214,精誠,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,92.8,2026-08-29 05:50:47
2030,彰源,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,98.098,2026-08-29 05:50:47
1519,華城,WATCH,BLOCK,試盤中,3,11,升級觀察,前狀態:nan→今日:試盤中｜狀態跳升｜狀態轉強,WATCH_UP,12.0,一般,爆量不跌｜法人偏多,94.722,2026-08-29 05:50:47
3550,聯穎,WATCH,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,0.0,一般,,69.462,2026-08-29 05:50:47
3717,聯嘉投控,WATCH,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,0.0,一般,,67.65,2026-08-29 05:50:47
2328,廣宇,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:觀察→今日:觀察,NO,0.0,一般,,70.364,2026-08-29 05:50:47
2382,廣達,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:觀察→今日:觀察,NO,0.0,一般,,70.364,2026-08-29 05:50:47
1710,東聯,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,71.041,2026-08-29 05:50:47
2393,億光,WATCH,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,0.0,一般,,68.039,2026-08-29 05:50:47
6706,惠特,WATCH,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,4.0,一般,法人偏多,77.48,2026-08-29 05:50:47
5285,界霖,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,89.821,2026-08-29 05:50:47
5285,界霖,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,89.821,2026-08-29 05:50:47
2338,光罩,,BLOCK,吸籌中,1,5,持續觀察,首次追蹤:吸籌中｜狀態升級,NO,8.0,一般,爆量不跌,11.308,2026-08-29 05:50:47
6533,晶心科,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,101.003,2026-08-29 05:50:47
1582,信錦,TEST,BLOCK,吸籌中,1,5,持續觀察,前狀態:nan→今日:吸籌中｜狀態升級,NO,8.0,一般,爆量不跌,93.062,2026-08-29 05:50:47
4108,懷特,TEST,BLOCK,吸籌中,1,5,持續觀察,前狀態:nan→今日:吸籌中｜狀態升級,NO,8.0,一般,爆量不跌,97.232,2026-08-29 05:50:47
4569,六方科-KY,WATCH,BLOCK,吸籌中,1,5,持續觀察,前狀態:nan→今日:吸籌中｜狀態升級,NO,8.0,一般,爆量不跌,77.015,2026-08-29 05:50:47
9907,統一實,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,54.438,2026-08-29 05:50:47
1529,樂事綠能,WATCH,BLOCK,吸籌中,1,5,持續觀察,前狀態:nan→今日:吸籌中｜狀態升級,NO,8.0,一般,爆量不跌,77.798,2026-08-29 05:50:47
2017,官田鋼,WATCH,BLOCK,吸籌中,1,5,持續觀察,前狀態:nan→今日:吸籌中｜狀態升級,NO,8.0,一般,爆量不跌,74.825,2026-08-29 05:50:47
2504,國產,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,60.914,2026-08-29 05:50:47
2891,中信金,,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,11.423,2026-08-29 05:50:47
5269,祥碩,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,79.153,2026-08-29 05:50:47
1229,聯華,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:觀察→今日:觀察,NO,0.0,一般,,58.958,2026-08-29 05:50:47
2887,台新新光金,,BLOCK,突破中,4,13,準IGNITION,首次追蹤:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,17.684,2026-08-29 05:50:47
4949,有成精密,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,78.608,2026-08-29 05:50:47
2434,統懋,WATCH,BLOCK,突破中,4,13,準IGNITION,首次追蹤:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,80.857,2026-08-29 05:50:47
6205,詮欣,WATCH,BLOCK,吸籌中,1,5,持續觀察,前狀態:nan→今日:吸籌中｜狀態升級,NO,8.0,一般,爆量不跌,91.758,2026-08-29 05:50:47
4722,國精化,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,75.899,2026-08-29 05:50:47
2890,永豐金,,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,19.8,2026-08-29 05:50:47
2884,玉山金,,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,19.119,2026-08-29 05:50:47
2883,凱基金,,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,18.586,2026-08-29 05:50:47
1531,高林股,TEST,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,13.0,一般,爆量不跌｜均線結構,101.301,2026-08-29 05:50:47
8261,富鼎,,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,4.0,一般,法人偏多,9.707,2026-08-29 05:50:47
1104,環泥,,BLOCK,出貨疑慮,-2,-15,降級風險,前狀態:nan→今日:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,1.624,2026-08-29 05:50:47
9912,偉聯,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,13.0,一般,爆量不跌｜均線結構,113.457,2026-08-29 05:50:47
3706,神達,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,73.328,2026-08-29 05:50:47
4904,遠傳,,BLOCK,出貨疑慮,-2,-15,降級風險,前狀態:nan→今日:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,0.123,2026-08-29 05:50:47
1465,偉全,,BLOCK,出貨疑慮,-2,-15,降級風險,前狀態:nan→今日:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,-2.993,2026-08-29 05:50:47
2208,台船,,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,9.25,2026-08-29 05:50:47
3034,聯詠,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,88.393,2026-08-29 05:50:47
1712,興農,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,58.753,2026-08-29 05:50:47
2428,興勤,WATCH,BLOCK,吸籌中,1,5,持續觀察,首次追蹤:吸籌中｜狀態升級,NO,8.0,一般,爆量不跌,83.107,2026-08-29 05:50:47
7822,倍利科,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,89.101,2026-08-29 05:50:47
5876,上海商銀,,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,7.167,2026-08-29 05:50:47
2254,巨鎧精密-創,WATCH,BLOCK,吸籌中,1,5,持續觀察,前狀態:nan→今日:吸籌中｜狀態升級,NO,8.0,一般,爆量不跌,63.55,2026-08-29 05:50:47
5519,隆大,,BLOCK,吸籌中,1,5,持續觀察,前狀態:nan→今日:吸籌中｜狀態升級,NO,8.0,一般,爆量不跌,15.113,2026-08-29 05:50:47
6573,虹揚-KY,TEST,BLOCK,吸籌中,1,5,持續觀察,前狀態:nan→今日:吸籌中｜狀態升級,NO,8.0,一般,爆量不跌,93.923,2026-08-29 05:50:47
3031,佰鴻,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,76.801,2026-08-29 05:50:47
2431,聯昌,,BLOCK,試盤中,3,11,升級觀察,前狀態:nan→今日:試盤中｜狀態跳升｜狀態轉強,WATCH_UP,12.0,一般,爆量不跌｜法人偏多,17.834,2026-08-29 05:50:47
1314,中石化,,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,10.24,2026-08-29 05:50:47
3038,全台,,BLOCK,出貨疑慮,-2,-15,降級風險,首次追蹤:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,-2.353,2026-08-29 05:50:47
6658,聯策,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,81.601,2026-08-29 05:50:47
4106,雃博,,BLOCK,出貨疑慮,-2,-15,降級風險,首次追蹤:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,6.052,2026-08-29 05:50:47
9917,中保科,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,74.522,2026-08-29 05:50:47
2542,興富發,,BLOCK,突破中,4,13,準IGNITION,首次追蹤:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,14.937,2026-08-29 05:50:47
2472,立隆電,,BLOCK,出貨疑慮,-2,-15,降級風險,首次追蹤:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,-0.615,2026-08-29 05:50:47
3563,牧德,WATCH,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,4.0,一般,法人偏多,67.948,2026-08-29 05:50:47
1528,恩德,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,68.765,2026-08-29 05:50:47
9917,中保科,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,74.522,2026-08-29 05:50:47
1529,樂事綠能,WATCH,BLOCK,吸籌中,1,5,持續觀察,前狀態:nan→今日:吸籌中｜狀態升級,NO,8.0,一般,爆量不跌,77.798,2026-08-29 05:50:47
2538,基泰,,BLOCK,出貨疑慮,-2,-15,降級風險,前狀態:nan→今日:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,-3.394,2026-08-29 05:50:47
6491,晶碩,WATCH,BLOCK,突破中,4,13,準IGNITION,首次追蹤:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,86.448,2026-08-29 05:50:47
3051,力特,WATCH,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,4.0,一般,法人偏多,70.527,2026-08-29 05:50:47
6205,詮欣,WATCH,BLOCK,吸籌中,1,5,持續觀察,前狀態:nan→今日:吸籌中｜狀態升級,NO,8.0,一般,爆量不跌,91.758,2026-08-29 05:50:47
2363,矽統,,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,4.0,一般,法人偏多,8.567,2026-08-29 05:50:47
2723,美食-KY,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,98.367,2026-08-29 05:50:47
1612,宏泰,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,70.953,2026-08-29 05:50:47
2328,廣宇,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:觀察→今日:觀察,NO,0.0,一般,,70.364,2026-08-29 05:50:47
6155,鈞寶,,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,0.0,一般,,8.913,2026-08-29 05:50:47
6743,安普新,WATCH,BLOCK,吸籌中,1,5,持續觀察,首次追蹤:吸籌中｜狀態升級,NO,8.0,一般,爆量不跌,77.429,2026-08-29 05:50:47
6869,雲豹能源,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,62.761,2026-08-29 05:50:47
2515,中工,,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,7.724,2026-08-29 05:50:47
2355,敬鵬,TEST,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,89.534,2026-08-29 05:50:47
1219,福壽,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,62.759,2026-08-29 05:50:47
2106,建大,,BLOCK,出貨疑慮,-2,-15,降級風險,首次追蹤:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,-0.77,2026-08-29 05:50:47
1310,台苯,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,69.895,2026-08-29 05:50:47
1721,三晃,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,60.24,2026-08-29 05:50:47
6197,佳必琪,,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,4.0,一般,法人偏多,10.97,2026-08-29 05:50:47
2646,星宇航空,,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,9.504,2026-08-29 05:50:47
6184,大豐電,,BLOCK,出貨疑慮,-2,-15,降級風險,前狀態:nan→今日:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,-0.77,2026-08-29 05:50:47
6164,華興,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,68.888,2026-08-29 05:50:47
1587,吉茂,WATCH,BLOCK,試盤中,3,11,升級觀察,首次追蹤:試盤中｜狀態跳升｜狀態轉強,WATCH_UP,12.0,一般,爆量不跌｜法人偏多,71.61,2026-08-29 05:50:47
3050,鈺德,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,62.792,2026-08-29 05:50:47
3209,全科,,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,4.0,一般,法人偏多,12.052,2026-08-29 05:50:47
3622,洋華,WATCH,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,0.0,一般,,58.966,2026-08-29 05:50:47
2633,台灣高鐵,,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,12.562,2026-08-29 05:50:47
1313,聯成,,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,10.896,2026-08-29 05:50:47
4569,六方科-KY,WATCH,BLOCK,吸籌中,1,5,持續觀察,前狀態:nan→今日:吸籌中｜狀態升級,NO,8.0,一般,爆量不跌,74.948,2026-08-29 05:50:47
2201,裕隆,,BLOCK,突破中,4,13,準IGNITION,首次追蹤:突破中｜狀態跳升｜具備點火條件,READY,-1.0,一般,均線結構｜籌碼風險,12.923,2026-08-29 05:50:47
2548,華固,,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,8.912,2026-08-29 05:50:47
6742,澤米,,BLOCK,試盤中,3,11,升級觀察,前狀態:nan→今日:試盤中｜狀態跳升｜狀態轉強,WATCH_UP,12.0,一般,爆量不跌｜法人偏多,15.399,2026-08-29 05:50:47
2250,IKKA-KY,,BLOCK,出貨疑慮,-2,-15,降級風險,前狀態:nan→今日:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,0.64,2026-08-29 05:50:47
2912,統一超,,BLOCK,出貨疑慮,-2,-15,降級風險,前狀態:nan→今日:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,1.247,2026-08-29 05:50:47
3437,榮創,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,76.086,2026-08-29 05:50:47
2838,聯邦銀,,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,10.201,2026-08-29 05:50:47
1229,聯華,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:觀察→今日:觀察,NO,0.0,一般,,58.958,2026-08-29 05:50:47
3051,力特,WATCH,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,4.0,一般,法人偏多,70.527,2026-08-29 05:50:47
