trade_date,raw_ret,holdings,gross_exposure,rolling_ret_10,rolling_ret_20,exposure,adj_ret,nav,cum_return,drawdown,mode
2026-03-10,-0.0010951671942210784,4,0.0874999999999998,0.014361783387213015,0.016516657509275195,0.8,-0.0008761337553768628,101191.60851554321,0.011916085155432077,-0.005930609607678106,base_03_08
2026-03-11,0.0044676435548547,4,0.0874999999999998,0.020085782264440293,0.02292404325109059,0.8,0.00357411484388376,101553.27894561508,0.015532789456150775,-0.0023776914436265395,base_03_08
2026-03-12,-0.001414550560731905,4,0.1999999999999999,0.016773962439768884,0.021832774697427587,0.8,-0.0011316404485855241,101438.35714747374,0.014383571474737344,-0.003506641200400118,base_03_08
2026-03-13,-2.5137367408399874e-05,4,0.1999999999999998,0.015663029089676685,0.022975071726489188,0.8,-2.01098939267199e-05,101436.31723287138,0.014363172328713869,-0.0035266805761444697,base_03_08
2026-03-16,0.0034257650170154003,4,0.1999999999999997,0.007425128873192285,0.02630306442810003,0.8,0.0027406120136123204,101714.3148224964,0.01714314822496399,-0.000795733825687206,base_03_08
2026-03-17,0.004771753026221,4,0.19999999999999982,0.012936255894175408,0.031174105675775027,0.8,0.0038174024209768004,102102.59929414777,0.021025992941477778,0.0,base_03_08
2026-03-18,0.0024382076888189,4,0.1999999999999998,0.018293694824523907,0.03110827742071784,0.8,0.00195056615105512,102301.75716826569,0.023017571682656834,0.0,base_03_08
2026-03-19,-0.0013229995305421068,4,0.1999999999999999,0.01645327053651115,0.0295013002491248,0.8,-0.0010583996244336855,102193.48102689988,0.021934810268998906,-0.001058399624433659,base_03_08
2026-03-20,0.0038201966409965996,4,0.19999999999999987,0.008742076109401309,0.032813917798363096,0.8,0.0030561573127972797,102505.80038126044,0.02505800381260448,0.0,base_03_08
2026-03-23,-0.0063692361359015,4,0.1999999999999998,0.008696475139101609,0.027219967192269205,0.8,-0.0050953889087212,101983.4934629182,0.019834934629181955,-0.005095388908721077,base_03_08
2026-03-24,-0.0005390129981483562,4,0.1999999999999999,0.009252629335174331,0.02361441272238735,0.8,-0.000431210398518685,101939.51712005973,0.019395171200597305,-0.005524402122557781,base_03_08
2026-03-25,0.00017895538468220702,4,0.19999999999999968,0.004963941165001838,0.025049723429442134,0.8,0.00014316430774576563,101954.11122046017,0.01954111220460164,-0.005382028712017539,base_03_08
2026-03-26,0.0005065252025696159,4,0.1999999999999999,0.0068850169283033585,0.023658979368072246,0.8,0.00040522016205569273,101995.42508193116,0.01995425081931157,-0.0049789894565087645,base_03_08
2026-03-27,0.002406409522834175,4,0.1999999999999998,0.009316563818545934,0.024979592908222624,0.8,0.0019251276182673399,102191.7792916933,0.021917792916932965,-0.0030634470283552595,base_03_08
2026-03-30,0.011386341957100237,4,0.1999999999999998,0.017277140758630773,0.024702269631823058,0.8,0.00910907356568019,103122.6517270691,0.031226517270690923,0.0,base_03_08
2026-03-31,-0.0010013642745232022,4,0.1999999999999998,0.011504023457886568,0.02444027935206198,0.8,-0.0008010914196185618,103040.04105560223,0.030400410556022273,-0.0008010914196185936,base_03_08
2026-04-01,0.0017329604865713001,4,0.0874999999999999,0.010798776255638968,0.029092471080162878,0.8,0.0013863683892570402,103182.89251134946,0.031828925113494666,0.0,base_03_08
2026-04-02,-0.0008908857911757134,4,0.19999999999999982,0.01123088999500536,0.027684160531516514,0.8,-0.0007127086329405708,103109.35317308485,0.0310935317308485,-0.0007127086329404841,base_03_08
2026-04-07,-0.0009161966640530377,4,0.0874999999999998,0.006494496689955723,0.015236572799357034,0.8,-0.0007329573312424302,103033.77841675696,0.030337784167569604,-0.0014451435791654754,base_03_08
2026-04-08,-0.0006751008944251136,4,0.19999999999999968,0.01218863193143211,0.020885107070533725,0.8,-0.0005400807155400909,102978.13185998483,0.02978131859984834,-0.0019844438005274245,base_03_08
2026-04-09,-0.000966271201265,4,0.1999999999999999,0.011761373728315466,0.0210140030634898,0.8,-0.0007730169610120001,102898.52801744375,0.028985280174437467,-0.0027559267528232123,base_03_08
2026-01-19,0.0020910638262036717,4,0.0874999999999998,,,1.0,0.0020910638262036717,100209.10638262038,0.0020910638262037207,0.0,full_10
2026-01-20,-0.0015297949633482,4,0.0874999999999998,,,1.0,-0.0015297949633482,100055.80699639462,0.0005580699639462505,-0.0015297949633481522,full_10
2026-01-21,0.0009560156991223999,4,0.0874999999999998,,,1.0,0.0009560156991223999,100151.46191867154,0.0015146191867154712,-0.0005752417722271197,full_10
2026-01-22,-0.0038785186108562875,4,0.08749999999999981,,,1.0,-0.0038785186108562875,99763.02260971551,-0.002369773902844874,-0.004451529297164081,full_10
2026-01-23,-0.0014330420366648999,4,0.0874999999999998,,,1.0,-0.0014330420366648999,99620.05800461104,-0.003799419953889549,-0.005878192105218671,full_10
2026-01-26,-0.0006318026648745,4,0.0874999999999998,,,1.0,-0.0006318026648745,99557.11778648877,-0.004428822135112309,-0.006506280912656481,full_10
2026-01-27,-0.0007167744229677793,4,0.0874999999999998,,,1.0,-0.0007167744229677793,99485.75779083502,-0.005142422091649834,-0.007218391799877488,full_10
2026-01-28,-0.0005737262582325589,4,0.0874999999999997,,,1.0,-0.0005737262582325589,99428.68019927025,-0.005713198007297415,-0.007787976677192221,full_10
2026-01-29,-0.0019397421869607001,4,0.0874999999999998,,,1.0,-0.0019397421869607001,99235.81419369389,-0.007641858063061058,-0.009712612197241288,full_10
2026-01-30,-0.0003232820070689,4,0.0874999999999998,-0.007979603625647754,,1.0,-0.0003232820070689,99203.73304050825,-0.007962669594917537,-0.010032754291545043,full_10
2026-02-02,-0.00116743439647,4,0.0874999999999998,-0.011238101848321426,,1.0,-0.00116743439647,99087.91919029852,-0.009120808097014765,-0.011188476105563838,full_10
2026-02-03,9.777231540456034e-05,4,0.0874999999999999,-0.009610534569568665,,1.0,9.777231540456034e-05,99097.60724558638,-0.009023927544136279,-0.011091797713373985,full_10
2026-02-05,-9.9288221454e-05,4,0.0874999999999998,-0.010665838490145066,,1.0,-9.9288221454e-05,99087.76802041261,-0.009122319795873968,-0.01118998464996035,full_10
2026-02-06,0.0025040359438760883,4,0.0874999999999998,-0.004283283935412691,,1.0,0.0025040359438760883,99335.8873531342,-0.0066411264686579985,-0.008713968829858976,full_10
2026-02-09,0.0002839776410509355,4,0.0874999999999998,-0.0025662642576968547,,1.0,0.0002839776410509355,99364.09652409644,-0.006359034759035542,-0.008432465761120556,full_10
2026-02-10,0.0005075790917583,4,0.1999999999999999,-0.0014268825010640544,,1.0,0.0005075790917583,99414.53166196354,-0.005854683380364545,-0.007929166812674415,full_10
2026-02-11,-0.0007752855298076068,4,0.19999999999999993,-0.001485393607903882,,1.0,-0.0007752855298076068,99337.4570141134,-0.006625429858865939,-0.008698304974188886,full_10
2026-02-23,0.0030665414717335002,4,0.1999999999999999,0.0021548741220621774,,1.0,0.0030665414717335002,99642.07944574373,-0.0035792055425627467,-0.005658437215392498,full_10
2026-02-24,-0.0012563553223725763,4,0.1999999999999998,0.002838260986650301,,1.0,-0.0012563553223725763,99516.8935888998,-0.004831064111002092,-0.006907683530053221,full_10
2026-02-25,0.0018972692639394999,4,0.1999999999999998,0.005058812257658701,-0.002920791367989053,1.0,0.0018972692639394999,99705.70393234874,-0.0029429606765125627,-0.005023520001760429,full_10
2026-02-26,0.0010857959826838,4,0.1999999999999998,0.007312042636812501,-0.003926059211508925,1.0,0.0010857959826838,99813.96398512916,-0.0018603601487083843,-0.003943178536913394,full_10
2026-03-02,0.0116636652334998,4,0.1999999999999999,0.01887793555490774,0.009267400985339075,1.0,0.0116636652334998,100978.1606466803,0.009781606466803039,0.0,full_10
2026-03-03,-0.0007393739947621211,4,0.19999999999999993,0.01823784978159962,0.007572011291454553,1.0,-0.0007393739947621211,100903.50002065924,0.009035000206592425,-0.0007393739947620936,full_10
2026-03-04,-0.0029192312415296,4,0.1999999999999999,0.012814582596193929,0.008531298660781242,1.0,-0.0029192312415296,100608.93937101925,0.006089393710192459,-0.0036564468326270028,full_10
2026-03-05,0.0005174247574706522,4,0.0874999999999998,0.013048029712613648,0.010481765454916794,1.0,0.0005174247574706522,100660.99692707267,0.006609969270726657,-0.0031409140112720335,full_10
2026-03-06,0.011531391068106439,4,0.1999999999999998,0.024071841688961787,0.02264495918789773,1.0,0.011531391068106439,101821.75824794422,0.018217582479442163,0.0,full_10
2026-03-09,-0.0063236351656018,4,0.1999999999999999,0.01852349205316759,0.017038098445263713,1.0,-0.0063236351656018,101177.87459686412,0.011778745968641147,-0.006323635165601749,full_10
2026-03-10,-0.0010951671942210784,4,0.0874999999999998,0.014361783387213015,0.016516657509275195,1.0,-0.0010951671942210784,101067.0679078246,0.010670679078246037,-0.007411876922041372,full_10
2026-03-11,0.0044676435548547,4,0.0874999999999998,0.020085782264440293,0.02292404325109059,1.0,0.0044676435548547,101518.59954237106,0.015185995423710574,-0.0029773469913468853,full_10
2026-03-12,-0.001414550560731905,4,0.1999999999999999,0.016773962439768884,0.021832774697427587,1.0,-0.001414550560731905,101374.99635046367,0.013749963504636753,-0.004387685944222786,full_10
2026-03-13,-2.5137367408399874e-05,4,0.1999999999999998,0.015663029089676685,0.022975071726489188,1.0,-2.5137367408399874e-05,101372.44804993439,0.013724480499343938,-0.004412713016757386,full_10
2026-03-16,0.0034257650170154003,4,0.1999999999999997,0.007425128873192285,0.02630306442810003,1.0,0.0034257650170154003,101719.72623615306,0.01719726236153063,-0.0010020649176250007,full_10
2026-03-17,0.004771753026221,4,0.19999999999999982,0.012936255894175408,0.031174105675775027,1.0,0.004771753026221,102205.10764764682,0.02205107647646809,0.0,full_10
2026-03-18,0.0024382076888189,4,0.1999999999999998,0.018293694824523907,0.03110827742071784,1.0,0.0024382076888189,102454.30492694987,0.024543049269498685,0.0,full_10
2026-03-19,-0.0013229995305421068,4,0.1999999999999999,0.01645327053651115,0.0295013002491248,1.0,-0.0013229995305421068,102318.7579296295,0.023187579296295002,-0.0013229995305421571,full_10
2026-03-20,0.0038201966409965996,4,0.19999999999999987,0.008742076109401309,0.032813917798363096,1.0,0.0038201966409965996,102709.63570498321,0.027096357049832154,0.0,full_10
2026-03-23,-0.0063692361359015,4,0.1999999999999998,0.008696475139101609,0.027219967192269205,1.0,-0.0063692361359015,102055.45378174576,0.02055453781745764,-0.006369236135901457,full_10
2026-03-24,-0.0005390129981483562,4,0.1999999999999999,0.009252629335174331,0.02361441272238735,1.0,-0.0005390129981483562,102000.44456562547,0.0200044456562547,-0.006904816032984318,full_10
2026-03-25,0.00017895538468220702,4,0.19999999999999968,0.004963941165001838,0.025049723429442134,1.0,0.00017895538468220702,102018.69809442048,0.02018698094420479,-0.006727096302311275,full_10
2026-03-26,0.0005065252025696159,4,0.1999999999999999,0.0068850169283033585,0.023658979368072246,1.0,0.0005065252025696159,102070.37313613865,0.02070373136138648,-0.006223978543558939,full_10
2026-03-27,0.002406409522834175,4,0.1999999999999998,0.009316563818545934,0.024979592908222624,1.0,0.002406409522834175,102315.9962540527,0.02315996254052699,-0.003832546461961739,full_10
2026-03-30,0.011386341957100237,4,0.1999999999999998,0.017277140758630773,0.024702269631823058,1.0,0.011386341957100237,103481.00117508274,0.03481001175082743,0.0,full_10
2026-03-31,-0.0010013642745232022,4,0.1999999999999998,0.011504023457886568,0.02444027935206198,1.0,-0.0010013642745232022,103377.37899741413,0.033773789974141266,-0.001001364274523131,full_10
2026-04-01,0.0017329604865713001,4,0.0874999999999999,0.010798776255638968,0.029092471080162878,1.0,0.0017329604865713001,103556.52791042194,0.03556527910421936,0.0,full_10
2026-04-02,-0.0008908857911757134,4,0.19999999999999982,0.01123088999500536,0.027684160531516514,1.0,-0.0008908857911757134,103464.27087112304,0.03464270871123043,-0.0008908857911757995,full_10
2026-04-07,-0.0009161966640530377,4,0.0874999999999998,0.006494496689955723,0.015236572799357034,1.0,-0.0009161966640530377,103369.47725130223,0.03369477251302233,-0.0018062662286389974,full_10
2026-04-08,-0.0006751008944251136,4,0.19999999999999968,0.01218863193143211,0.020885107070533725,1.0,-0.0006751008944251136,103299.69242475364,0.03299692424753631,-0.0024801477111173753,full_10
2026-04-09,-0.000966271201265,4,0.1999999999999999,0.011761373728315466,0.0210140030634898,1.0,-0.000966271201265,103199.87690686405,0.03199876906864052,-0.0034440224170744216,full_10
2026-01-19,0.0020910638262036717,4,0.0874999999999998,,,0.8,0.0016728510609629373,100167.2851060963,0.0016728510609629321,0.0,fixed_08
2026-01-20,-0.0015297949633482,4,0.0874999999999998,,,0.8,-0.00122383597067856,100044.69677949823,0.00044696779498232253,-0.001223835970678655,fixed_08
2026-01-21,0.0009560156991223999,4,0.0874999999999998,,,0.8,0.00076481255929792,100121.21222008634,0.0012121222008634192,-0.00045995941650167627,fixed_08
2026-01-22,-0.0038785186108562875,4,0.08749999999999981,,,0.8,-0.0031028148886850303,99810.55463213666,-0.0018944536786333899,-0.003561347136261106,fixed_08
2026-01-23,-0.0014330420366648999,4,0.0874999999999998,,,0.8,-0.00114643362933192,99696.12845574411,-0.003038715442558848,-0.004703697917470162,fixed_08
2026-01-26,-0.0006318026648745,4,0.0874999999999998,,,0.8,-0.0005054421318996,99645.7378320353,-0.003542621679647029,-0.005206762602266601,fixed_08
2026-01-27,-0.0007167744229677793,4,0.0874999999999998,,,0.8,-0.0005734195383742235,99588.59901904671,-0.004114009809532915,-0.005777196481232871,fixed_08
2026-01-28,-0.0005737262582325589,4,0.0874999999999997,,,0.8,-0.00045898100658604715,99542.88974362446,-0.004571102563755369,-0.0062335258643626545,fixed_08
2026-01-29,-0.0019397421869607001,4,0.0874999999999998,,,0.8,-0.00155179374956856,99388.4197095063,-0.006115802904936962,-0.007775646467457209,fixed_08
2026-01-30,-0.0003232820070689,4,0.0874999999999998,-0.007979603625647754,,0.8,-0.00025862560565512,99362.71531926382,-0.006372846807361832,-0.008032261091835413,fixed_08
2026-02-02,-0.00116743439647,4,0.0874999999999998,-0.011238101848321426,,0.8,-0.000933947517176,99269.91575799153,-0.007300842420084663,-0.008958706898707258,fixed_08
2026-02-03,9.777231540456034e-05,4,0.0874999999999999,-0.009610534569568665,,0.8,7.821785232364828e-05,99277.6804376025,-0.007223195623974998,-0.008881189777196652,fixed_08
2026-02-05,-9.9288221454e-05,4,0.0874999999999998,-0.010665838490145066,,0.8,-7.943057716320001e-05,99269.7947541459,-0.007302052458540986,-0.00895991491633008,fixed_08
2026-02-06,0.0025040359438760883,4,0.0874999999999998,-0.004283283935412691,,0.8,0.002003228755100871,99468.65486151037,-0.005313451384896362,-0.006974634920432821,fixed_08
2026-02-09,0.0002839776410509355,4,0.0874999999999998,-0.0025662642576968547,,0.8,0.00022718211284074842,99491.25236068324,-0.005087476393167645,-0.006749037319889517,fixed_08
2026-02-10,0.0005075790917583,4,0.1999999999999999,-0.0014268825010640544,,0.8,0.00040606327340664007,99531.65210429215,-0.004683478957078435,-0.006345714582669304,fixed_08
2026-02-11,-0.0007752855298076068,4,0.19999999999999993,-0.001485393607903882,,0.8,-0.0006202284238460854,99469.9197445847,-0.005300802554153106,-0.006962007213961785,fixed_08
2026-02-23,0.0030665414717335002,4,0.1999999999999999,0.0021548741220621774,,0.8,0.0024532331773868005,99713.94265185411,-0.00286057348145885,-0.0045258534636534176,fixed_08
2026-02-24,-0.0012563553223725763,4,0.1999999999999998,0.002838260986650301,,0.8,-0.001005084257898061,99613.72173780178,-0.0038627826219821415,-0.00552638885748169,fixed_08
2026-02-25,0.0018972692639394999,4,0.1999999999999998,0.005058812257658701,-0.002920791367989053,0.8,0.0015178154111516,99764.9169798176,-0.002350830201824028,-0.00401696148450581,fixed_08
2026-02-26,0.0010857959826838,4,0.1999999999999998,0.007312042636812501,-0.003926059211508925,0.8,0.0008686367861470401,99851.57645667318,-0.001484235433268144,-0.003151813978872653,fixed_08
2026-03-02,0.0116636652334998,4,0.1999999999999999,0.01887793555490774,0.009267400985339075,0.8,0.00933093218679984,100783.28474533545,0.007832847453354441,0.0,fixed_08
2026-03-03,-0.0007393739947621211,4,0.19999999999999993,0.01823784978159962,0.007572011291454553,0.8,-0.0005914991958096969,100723.6715134575,0.0072367151345751335,-0.0005914991958098081,fixed_08
2026-03-04,-0.0029192312415296,4,0.1999999999999999,0.012814582596193929,0.008531298660781242,0.8,-0.00233538499322368,100488.44296254258,0.00488442962542579,-0.002925502810688152,fixed_08
2026-03-05,0.0005174247574706522,4,0.0874999999999998,0.013048029712613648,0.010481765454916794,0.8,0.0004139398059765218,100530.03912912539,0.005300391291253925,-0.0025127739867774057,fixed_08
2026-03-06,0.011531391068106439,4,0.1999999999999998,0.024071841688961787,0.02264495918789773,0.8,0.009225112854485152,101457.44008535738,0.014574400853573755,0.0,fixed_08
2026-03-09,-0.0063236351656018,4,0.1999999999999999,0.01852349205316759,0.017038098445263713,0.8,-0.00505890813248144,100944.1762166088,0.009441762166088052,-0.005058908132481554,fixed_08
2026-03-10,-0.0010951671942210784,4,0.0874999999999998,0.014361783387213015,0.016516657509275195,0.8,-0.0008761337553768628,100855.73561641671,0.008557356164167196,-0.005930609607678217,fixed_08
2026-03-11,0.0044676435548547,4,0.0874999999999998,0.020085782264440293,0.02292404325109059,0.8,0.00357411484388376,101216.20559817417,0.012162055981741693,-0.0023776914436265395,fixed_08
2026-03-12,-0.001414550560731905,4,0.1999999999999999,0.016773962439768884,0.021832774697427587,0.8,-0.0011316404485855241,101101.66524586693,0.01101665245866923,-0.003506641200400229,fixed_08
2026-03-13,-2.5137367408399874e-05,4,0.1999999999999998,0.015663029089676685,0.022975071726489188,0.8,-2.01098939267199e-05,101099.63210210302,0.010996321021030209,-0.0035266805761443587,fixed_08
2026-03-16,0.0034257650170154003,4,0.1999999999999997,0.007425128873192285,0.02630306442810003,0.8,0.0027406120136123204,101376.70696841383,0.013767069684138322,-0.000795733825687206,fixed_08
2026-03-17,0.004771753026221,4,0.19999999999999982,0.012936255894175408,0.031174105675775027,0.8,0.0038174024209768004,101763.7026550257,0.017637026550257007,0.0,fixed_08
2026-03-18,0.0024382076888189,4,0.1999999999999998,0.018293694824523907,0.03110827742071784,0.8,0.00195056615105512,101962.19948883064,0.019621994888306293,0.0,fixed_08
2026-03-19,-0.0013229995305421068,4,0.1999999999999999,0.01645327053651115,0.0295013002491248,0.8,-0.0010583996244336855,101854.28273518522,0.018542827351852198,-0.0010583996244337701,fixed_08
2026-03-20,0.0038201966409965996,4,0.19999999999999987,0.008742076109401309,0.032813917798363096,0.8,0.0030561573127972797,102165.56544620608,0.021655654462060747,0.0,fixed_08
2026-03-23,-0.0063692361359015,4,0.1999999999999998,0.008696475139101609,0.027219967192269205,0.8,-0.0050953889087212,101644.99215717823,0.016449921571782378,-0.00509538890872141,fixed_08
2026-03-24,-0.0005390129981483562,4,0.1999999999999999,0.009252629335174331,0.02361441272238735,0.8,-0.000431210398518685,101601.16177960273,0.016011617796027222,-0.005524402122557892,fixed_08
2026-03-25,0.00017895538468220702,4,0.19999999999999968,0.004963941165001838,0.025049723429442134,0.8,0.00014316430774576563,101615.70743959508,0.01615707439595071,-0.00538202871201765,fixed_08
2026-03-26,0.0005065252025696159,4,0.1999999999999999,0.0068850169283033585,0.023658979368072246,0.8,0.00040522016205569273,101656.88417303114,0.016568841730311368,-0.0049789894565089865,fixed_08
2026-03-27,0.002406409522834175,4,0.1999999999999998,0.009316563818545934,0.024979592908222624,0.8,0.0019251276182673399,101852.58664833962,0.01852586648339627,-0.0030634470283555926,fixed_08
2026-03-30,0.011386341957100237,4,0.1999999999999998,0.017277140758630773,0.024702269631823058,0.8,0.00910907356568019,102780.36935297417,0.027803693529741658,0.0,fixed_08
2026-03-31,-0.0010013642745232022,4,0.1999999999999998,0.011504023457886568,0.02444027935206198,0.8,-0.0008010914196185618,102698.03288098027,0.026980328809802723,-0.0008010914196185936,fixed_08
2026-04-01,0.0017329604865713001,4,0.0874999999999999,0.010798776255638968,0.029092471080162878,0.8,0.0013863683892570402,102840.41018740533,0.02840410187405329,0.0,fixed_08
2026-04-02,-0.0008908857911757134,4,0.19999999999999982,0.01123088999500536,0.027684160531516514,0.8,-0.0007127086329405708,102767.11493924962,0.027671149392496153,-0.0007127086329405952,fixed_08
2026-04-07,-0.0009161966640530377,4,0.0874999999999998,0.006494496689955723,0.015236572799357034,0.8,-0.0007329573312424302,102691.79102894425,0.02691791028944257,-0.0014451435791655864,fixed_08
2026-04-08,-0.0006751008944251136,4,0.19999999999999968,0.01218863193143211,0.020885107070533725,0.8,-0.0005400807155400909,102636.32917296526,0.02636329172965257,-0.0019844438005272025,fixed_08
2026-04-09,-0.000966271201265,4,0.1999999999999999,0.011761373728315466,0.0210140030634898,0.8,-0.0007730169610120001,102556.98954969854,0.025569895496985406,-0.0027559267528233233,fixed_08
2026-01-19,0.0020910638262036717,4,0.0874999999999998,,,0.5,0.0010455319131018358,100104.55319131017,0.0010455319131017493,0.0,fixed_05
2026-01-20,-0.0015297949633482,4,0.0874999999999998,,,0.5,-0.0007648974816741,100027.98347067003,0.0002798347067003437,-0.0007648974816740761,fixed_05
2026-01-21,0.0009560156991223999,4,0.0874999999999998,,,0.5,0.00047800784956119995,100075.79763194479,0.0007579763194478506,-0.00028725525911321714,fixed_05
2026-01-22,-0.0038785186108562875,4,0.08749999999999981,,,0.5,-0.0019392593054281437,99881.7247101389,-0.001182752898611028,-0.00222595750210719,fixed_05
2026-01-23,-0.0014330420366648999,4,0.0874999999999998,,,0.5,-0.0007165210183324499,99810.15735503678,-0.001898426449632229,-0.00294088357510347,fixed_05
2026-01-26,-0.0006318026648745,4,0.0874999999999998,,,0.5,-0.00031590133243725,99778.62719333755,-0.002213728066624454,-0.0032558558785007463,fixed_05
2026-01-27,-0.0007167744229677793,4,0.0874999999999998,,,0.5,-0.00035838721148388964,99742.86780937205,-0.002571321906279511,-0.003613076232875323,fixed_05
2026-01-28,-0.0005737262582325589,4,0.0874999999999997,,,0.5,-0.00028686312911627946,99714.25525820522,-0.0028574474179478004,-0.003898902903637702,fixed_05
2026-01-29,-0.0019397421869607001,4,0.0874999999999998,,,0.5,-0.0009698710934803501,99617.54528442238,-0.003824547155776181,-0.004864992563895387,fixed_05
2026-01-30,-0.0003232820070689,4,0.0874999999999998,-0.007979603625647754,,0.5,-0.00016164100353445,99601.44300443295,-0.003985569955670454,-0.005025847185149757,fixed_05
2026-02-02,-0.00116743439647,4,0.0874999999999998,-0.011238101848321426,,0.5,-0.000583717198235,99543.30392918224,-0.0045669607081776364,-0.005606630709947158,fixed_05
2026-02-03,9.777231540456034e-05,4,0.0874999999999999,-0.009610534569568665,,0.5,4.888615770228017e-05,99548.17021883633,-0.004518297811636707,-0.0055580186388779484,fixed_05
2026-02-05,-9.9288221454e-05,4,0.0874999999999998,-0.010665838490145066,,0.5,-4.9644110727e-05,99543.22823845131,-0.00456771761548691,-0.005607386826712246,fixed_05
2026-02-06,0.0025040359438760883,4,0.0874999999999998,-0.004283283935412691,,0.5,0.0012520179719380442,99667.85814919056,-0.0033214185080943093,-0.0043623894038570254,fixed_05
