signal_date,trade_date,symbol,signal_close,mom_5d,trade_ret,weight,wret
2026-01-19,2026-01-20,1617,17.15,0.18275862068965498,0.0,0.05,0.0
2026-01-19,2026-01-20,1536,63.7,0.17527675276752763,-0.0031397174254317317,0.05,-0.0001569858712715866
2026-01-20,2026-01-21,1802,50.5,0.4831130690161529,0.06930693069306937,0.05,0.0034653465346534684
2026-01-20,2026-01-21,1809,27.5,0.43229166666666674,0.032727272727272716,0.05,0.0016363636363636359
2026-01-20,2026-01-21,1528,31.7,0.43115124153498874,-0.04416403785488954,0.05,-0.0022082018927444768
2026-01-20,2026-01-21,1526,22.6,0.35735735735735763,0.042035398230088505,0.05,0.002101769911504425
2026-01-20,2026-01-21,1721,20.85,0.3451612903225807,-0.05995203836930452,0.05,-0.002997601918465226
2026-01-20,2026-01-21,1541,29.35,0.3102678571428572,-0.022146507666098825,0.05,-0.0011073253833049413
2026-01-20,2026-01-21,1514,127.0,0.2828282828282829,0.09842519685039375,0.05,0.004921259842519688
2026-01-20,2026-01-21,2312,34.95,0.2686025408348458,-0.03433476394849788,0.05,-0.0017167381974248941
2026-01-20,2026-01-21,2337,76.8,0.26108374384236455,-0.04557291666666663,0.05,-0.0022786458333333317
2026-01-20,2026-01-21,1303,76.4,0.22829581993569126,-0.035340314136125706,0.05,-0.0017670157068062854
2026-01-20,2026-01-21,1539,20.65,0.21114369501466257,-0.007263922518159771,0.05,-0.00036319612590798855
2026-01-20,2026-01-21,1513,176.5,0.20068027210884343,0.0056657223796034994,0.05,0.000283286118980175
2026-01-20,2026-01-21,2371,42.75,0.19915848527349223,-0.039766081871345116,0.05,-0.0019883040935672557
2026-01-20,2026-01-21,1540,27.45,0.1883116883116882,-0.03460837887067392,0.05,-0.001730418943533696
2026-01-20,2026-01-21,1617,17.15,0.18275862068965498,-0.020408163265306034,0.05,-0.0010204081632653017
2026-01-20,2026-01-21,2329,69.9,0.1807432432432432,-0.08726752503576551,0.05,-0.0043633762517882755
2026-01-20,2026-01-21,1717,69.9,0.1747899159663866,-0.045779685264663805,0.05,-0.0022889842632331904
2026-01-20,2026-01-21,1536,63.5,0.17375231053604434,-0.022047244094488216,0.05,-0.0011023622047244108
2026-01-20,2026-01-21,1524,34.55,0.17118644067796596,-0.0014471780028942893,0.05,-7.235890014471446e-05
2026-01-20,2026-01-21,1789,28.25,0.1697722567287785,-0.060176991150442505,0.05,-0.0030088495575221253
2026-01-21,2026-01-22,1802,54.0,0.5629522431259046,-0.051851851851851816,0.05,-0.002592592592592591
2026-01-21,2026-01-22,1809,28.4,0.41999999999999993,-0.07394366197183089,0.05,-0.0036971830985915444
2026-01-21,2026-01-22,1526,23.55,0.39349112426035515,-0.05732484076433131,0.05,-0.0028662420382165655
2026-01-21,2026-01-22,1514,139.5,0.2857142857142858,0.007168458781362075,0.05,0.0003584229390681038
2026-01-21,2026-01-22,1528,30.3,0.24948453608247423,-0.07590759075907594,0.05,-0.003795379537953797
2026-01-21,2026-01-22,1541,28.7,0.24782608695652164,-0.06445993031358876,0.05,-0.0032229965156794385
2026-01-21,2026-01-22,2337,73.3,0.21963394342762066,0.0013642564802183177,0.05,6.821282401091589e-05
2026-01-21,2026-01-22,2367,40.8,0.1757925072046107,-0.017156862745097978,0.05,-0.0008578431372548989
2026-01-21,2026-01-22,1529,25.6,0.17431192660550465,0.048828125,0.05,0.00244140625
2026-01-21,2026-01-22,1539,20.5,0.16809116809116809,-0.017073170731707332,0.05,-0.0008536585365853666
2026-01-21,2026-01-22,1303,73.7,0.16246056782334395,0.05563093622795101,0.05,0.002781546811397551
2026-01-21,2026-01-22,2363,56.9,0.15065722952477234,-0.03163444639718804,0.05,-0.0015817223198594022
2026-01-21,2026-01-22,1721,19.6,0.14956011730205288,-0.028061224489795977,0.05,-0.0014030612244897989
2026-01-21,2026-01-22,1524,34.5,0.14808652246256226,0.005797101449275477,0.05,0.00028985507246377385
2026-01-21,2026-01-22,1445,14.1,0.14634146341463405,0.03546099290780136,0.05,0.001773049645390068
2026-01-21,2026-01-22,1617,16.8,0.14285714285714302,0.04761904761904767,0.05,0.0023809523809523838
2026-01-21,2026-01-22,2302,21.35,0.1417112299465242,-0.021077283372365474,0.05,-0.0010538641686182737
2026-01-21,2026-01-22,2351,86.0,0.13756613756613767,0.03372093023255829,0.05,0.0016860465116279146
2026-01-21,2026-01-22,1513,177.5,0.1305732484076434,0.036619718309859106,0.05,0.0018309859154929554
2026-01-21,2026-01-22,2312,33.75,0.11386138613861374,-0.09925925925925927,0.05,-0.004962962962962964
2026-01-22,2026-01-23,1514,140.5,0.35096153846153855,0.014234875444839812,0.05,0.0007117437722419907
2026-01-22,2026-01-23,1802,51.2,0.34736842105263155,-0.02734375000000011,0.05,-0.0013671875000000056
2026-01-22,2026-01-23,1526,22.2,0.3058823529411765,-0.04504504504504503,0.05,-0.0022522522522522514
2026-01-22,2026-01-23,1809,26.3,0.27053140096618367,-0.03992395437262364,0.05,-0.001996197718631182
2026-01-22,2026-01-23,1529,26.85,0.26650943396226423,0.009310986964618184,0.05,0.0004655493482309092
2026-01-22,2026-01-23,1513,184.0,0.2185430463576159,0.0,0.05,0.0
2026-01-22,2026-01-23,1445,14.6,0.18699186991869898,-0.023972602739726012,0.05,-0.0011986301369863008
2026-01-22,2026-01-23,2337,73.4,0.18578352180936997,-0.0558583106267031,0.05,-0.002792915531335155
2026-01-22,2026-01-23,1609,47.3,0.17955112219451363,-0.09196617336152213,0.05,-0.004598308668076106
2026-01-22,2026-01-23,2351,88.9,0.16973684210526319,-0.04836895388076501,0.05,-0.0024184476940382507
2026-01-22,2026-01-23,2342,38.95,0.1661676646706589,-0.08729139922978191,0.05,-0.004364569961489095
2026-01-22,2026-01-23,2356,51.2,0.1596828992072481,-0.0625,0.05,-0.003125
2026-01-22,2026-01-23,1541,26.85,0.15732758620689657,-0.02420856610800748,0.05,-0.001210428305400374
2026-01-22,2026-01-23,1618,49.3,0.1518691588785046,0.016227180527383478,0.05,0.000811359026369174
2026-01-22,2026-01-23,1471,11.05,0.1333333333333333,0.09954751131221706,0.05,0.004977375565610853
2026-01-22,2026-01-23,2363,55.1,0.12909836065573788,-0.029038112522686066,0.05,-0.0014519056261343033
2026-01-22,2026-01-23,1539,20.15,0.12885154061624626,-0.027295285359801302,0.05,-0.0013647642679900651
2026-01-22,2026-01-23,1524,34.7,0.12297734627831725,-0.02449567723342938,0.05,-0.001224783861671469
2026-01-22,2026-01-23,2302,20.9,0.11764705882352944,0.011961722488038173,0.05,0.0005980861244019088
2026-01-22,2026-01-23,1303,77.8,0.11621233859397417,-0.00899742930591263,0.05,-0.0004498714652956315
2026-01-23,2026-01-26,1514,142.5,0.25,-0.024561403508771895,0.05,-0.0012280701754385948
2026-01-23,2026-01-26,1471,12.15,0.23979591836734682,0.09876543209876543,0.05,0.0049382716049382715
2026-01-23,2026-01-26,1529,27.1,0.2152466367713004,-0.022140221402214055,0.05,-0.0011070110701107028
2026-01-23,2026-01-26,2313,171.0,0.204225352112676,0.03508771929824572,0.05,0.0017543859649122862
2026-01-23,2026-01-26,2367,44.1,0.203274215552524,0.09977324263038545,0.05,0.0049886621315192725
2026-01-23,2026-01-26,1802,49.8,0.19138755980861255,0.04016064257028118,0.05,0.002008032128514059
2026-01-23,2026-01-26,1445,14.25,0.15853658536585358,0.024561403508772006,0.05,0.0012280701754386004
2026-01-23,2026-01-26,1513,184.0,0.1499999999999999,-0.016304347826086918,0.05,-0.0008152173913043459
2026-01-23,2026-01-26,1618,50.1,0.14645308924485123,-0.027944111776447067,0.05,-0.0013972055888223534
2026-01-23,2026-01-26,1526,21.2,0.1336898395721926,0.09905660377358494,0.05,0.004952830188679248
2026-01-23,2026-01-26,2355,39.35,0.13074712643678166,0.003811944091486552,0.05,0.00019059720457432762
2026-01-23,2026-01-26,2352,28.2,0.12350597609561742,-0.04787234042553179,0.05,-0.0023936170212765897
2026-01-23,2026-01-26,1809,25.25,0.10989010989010994,0.0990099009900991,0.05,0.004950495049504955
2026-01-23,2026-01-26,2383,1800.0,0.10769230769230775,-0.033333333333333326,0.05,-0.0016666666666666663
2026-01-23,2026-01-26,2302,21.15,0.10732984293193693,-0.016548463356973908,0.05,-0.0008274231678486954
2026-01-23,2026-01-26,2351,84.6,0.09302325581395343,0.0484633569739954,0.05,0.00242316784869977
2026-01-23,2026-01-26,2356,48.0,0.08229988726042836,-0.030208333333333393,0.05,-0.0015104166666666697
2026-01-23,2026-01-26,2324,33.35,0.08103727714748787,-0.03298350824587715,0.05,-0.0016491754122938574
2026-01-23,2026-01-26,2363,53.5,0.08080808080808088,0.028037383177569986,0.05,0.0014018691588784994
2026-01-23,2026-01-26,1603,42.7,0.07828282828282829,0.0,0.05,0.0
2026-01-26,2026-01-27,1471,13.35,0.31527093596059097,0.09737827715355807,0.05,0.004868913857677903
2026-01-26,2026-01-27,2367,48.5,0.30727762803234504,0.03298969072164959,0.05,0.0016494845360824795
2026-01-26,2026-01-27,2313,177.0,0.23344947735191646,-0.04519774011299438,0.05,-0.002259887005649719
2026-01-26,2026-01-27,1445,14.6,0.18218623481781382,-0.013698630136986245,0.05,-0.0006849315068493123
2026-01-26,2026-01-27,1529,26.5,0.15973741794310725,-0.04528301886792452,0.05,-0.002264150943396226
2026-01-26,2026-01-27,1514,139.0,0.15833333333333344,-0.043165467625899234,0.05,-0.002158273381294962
2026-01-26,2026-01-27,1526,23.3,0.13381995133819946,-0.05579399141630903,0.05,-0.002789699570815452
2026-01-26,2026-01-27,2351,88.7,0.13282247765006394,0.01014656144306647,0.05,0.0005073280721533236
2026-01-26,2026-01-27,1513,181.0,0.12772585669781922,-0.02209944751381221,0.05,-0.0011049723756906104
2026-01-26,2026-01-27,1802,51.8,0.1273122959738846,-0.007722007722007707,0.05,-0.00038610038610038534
2026-01-26,2026-01-27,2355,39.5,0.11581920903954801,-0.04683544303797471,0.05,-0.0023417721518987356
2026-01-26,2026-01-27,2365,40.7,0.11202185792349728,-0.03439803439803457,0.05,-0.0017199017199017287
2026-01-26,2026-01-27,1809,27.75,0.1100000000000001,-0.037837837837837895,0.05,-0.001891891891891895
2026-01-26,2026-01-27,2374,89.4,0.1091811414392061,-0.0011185682326623203,0.05,-5.592841163311602e-05
2026-01-26,2026-01-27,2383,1740.0,0.10126582278481022,0.04597701149425282,0.05,0.002298850574712641
2026-01-26,2026-01-27,1618,48.7,0.09192825112107617,-0.02772073921971252,0.05,-0.0013860369609856261
2026-01-26,2026-01-27,2049,246.5,0.07173913043478253,0.04056795131845847,0.05,0.002028397565922924
2026-01-26,2026-01-27,1603,42.7,0.07017543859649145,-0.005854800936768156,0.05,-0.0002927400468384078
2026-01-26,2026-01-27,2360,1015.0,0.06842105263157894,0.019704433497536922,0.05,0.0009852216748768461
2026-01-26,2026-01-27,2368,666.0,0.06730769230769229,0.03003003003003002,0.05,0.001501501501501501
2026-01-27,2026-01-28,1471,14.65,0.4504950495049507,-0.05119453924914674,0.05,-0.0025597269624573374
2026-01-27,2026-01-28,2367,50.1,0.33067729083665354,-0.003992015968063978,0.05,-0.0001996007984031989
2026-01-27,2026-01-28,1455,10.3,0.2842892768079801,-0.0893203883495145,0.05,-0.004466019417475725
2026-01-27,2026-01-28,2363,60.5,0.16795366795366795,-0.0380165289256198,0.05,-0.00190082644628099
2026-01-27,2026-01-28,2313,169.0,0.14189189189189189,0.041420118343195256,0.05,0.002071005917159763
2026-01-27,2026-01-28,1325,32.55,0.13020833333333326,0.09984639016897079,0.05,0.00499231950844854
2026-01-27,2026-01-28,2383,1820.0,0.12693498452012375,0.04395604395604402,0.05,0.0021978021978022013
2026-01-27,2026-01-28,1732,30.4,0.11355311355311337,0.09868421052631571,0.05,0.004934210526315786
2026-01-27,2026-01-28,2374,89.3,0.10246913580246919,0.02015677491601342,0.05,0.001007838745800671
2026-01-27,2026-01-28,1795,345.0,0.09872611464968162,0.0028985507246377384,0.05,0.00014492753623188693
2026-01-27,2026-01-28,2049,256.5,0.09850107066381164,0.011695906432748648,0.05,0.0005847953216374324
2026-01-27,2026-01-28,1453,13.3,0.094650205761317,-0.0413533834586467,0.05,-0.002067669172932335
2026-01-27,2026-01-28,2368,686.0,0.0888888888888888,0.04956268221574334,0.05,0.002478134110787167
2026-01-27,2026-01-28,2365,39.3,0.08115543328748265,0.058524173027989956,0.05,0.002926208651399498
2026-01-27,2026-01-28,1582,72.5,0.07726597325408613,-0.020689655172413834,0.05,-0.0010344827586206919
2026-01-27,2026-01-28,2351,89.6,0.07048984468339303,0.07366071428571441,0.05,0.0036830357142857207
2026-01-27,2026-01-28,1304,12.3,0.06956521739130439,0.016260162601625883,0.05,0.0008130081300812942
2026-01-27,2026-01-28,1313,11.35,0.06572769953051627,0.008810572687224738,0.05,0.0004405286343612369
2026-01-27,2026-01-28,1309,12.5,0.06382978723404253,0.0040000000000000036,0.05,0.0002000000000000002
2026-01-27,2026-01-28,1445,14.4,0.0627306273062731,-0.01736111111111116,0.05,-0.0008680555555555581
2026-01-28,2026-01-29,1471,13.9,0.3830845771144278,-0.08633093525179869,0.05,-0.004316546762589935
2026-01-28,2026-01-29,1325,35.8,0.24090121317157687,-0.09916201117318424,0.05,-0.004958100558659213
2026-01-28,2026-01-29,1732,33.4,0.2279411764705883,-0.09880239520958078,0.05,-0.00494011976047904
2026-01-28,2026-01-29,2367,49.9,0.2230392156862746,0.01002004008016022,0.05,0.000501002004008011
2026-01-28,2026-01-29,2313,176.0,0.2179930795847751,0.011363636363636465,0.05,0.0005681818181818232
2026-01-28,2026-01-29,2383,1900.0,0.21794871794871784,-0.05789473684210522,0.05,-0.002894736842105261
2026-01-28,2026-01-29,2368,720.0,0.20805369127516782,-0.03888888888888886,0.05,-0.001944444444444443
2026-01-28,2026-01-29,2344,127.0,0.2037914691943128,0.023622047244094446,0.05,0.0011811023622047224
2026-01-28,2026-01-29,2337,83.8,0.14324693042291958,0.0990453460620524,0.05,0.00495226730310262
2026-01-28,2026-01-29,2365,41.6,0.13972602739726026,0.009615384615384581,0.05,0.00048076923076922906
2026-01-28,2026-01-29,1795,346.0,0.13815789473684204,0.028901734104046284,0.05,0.0014450867052023142
2026-01-28,2026-01-29,2049,259.5,0.12095032397408212,-0.0077071290944122905,0.05,-0.00038535645472061457
2026-01-28,2026-01-29,2351,96.2,0.11860465116279073,-0.04365904365904372,0.05,-0.002182952182952186
2026-01-28,2026-01-29,2374,91.1,0.10424242424242425,0.03841931942919863,0.05,0.0019209659714599316
2026-01-28,2026-01-29,1304,12.5,0.10132158590308382,-0.015999999999999903,0.05,-0.0007999999999999952
2026-01-28,2026-01-29,1626,12.0,0.09589041095890427,-0.029166666666666674,0.05,-0.0014583333333333338
2026-01-28,2026-01-29,1313,11.45,0.09569377990430628,-0.008733624454148492,0.05,-0.0004366812227074246
2026-01-28,2026-01-29,1303,80.5,0.09226594301221169,-0.042236024844720554,0.05,-0.0021118012422360276
2026-01-28,2026-01-29,2388,56.7,0.08829174664107486,-0.040564373897707284,0.05,-0.002028218694885364
2026-01-28,2026-01-29,2359,141.5,0.08429118773946365,-0.03180212014134276,0.05,-0.001590106007067138
2026-01-29,2026-01-30,2367,50.4,0.2568578553615959,0.02777777777777768,0.05,0.001388888888888884
2026-01-29,2026-01-30,2337,92.1,0.25476839237057214,0.007600434310532034,0.05,0.0003800217155266017
2026-01-29,2026-01-30,2344,130.0,0.2440191387559809,-0.011538461538461497,0.05,-0.0005769230769230749
2026-01-29,2026-01-30,2014,18.75,0.15384615384615374,0.05333333333333323,0.05,0.002666666666666662
2026-01-29,2026-01-30,1471,12.7,0.1493212669683257,-0.015748031496062964,0.05,-0.0007874015748031483
2026-01-29,2026-01-30,1453,14.0,0.14754098360655754,-0.05714285714285716,0.05,-0.0028571428571428584
2026-01-29,2026-01-30,2028,20.45,0.14565826330532206,-0.017114914425427785,0.05,-0.0008557457212713893
2026-01-29,2026-01-30,2313,178.0,0.144694533762058,-0.050561797752809,0.05,-0.00252808988764045
2026-01-29,2026-01-30,2365,42.0,0.1428571428571428,-0.0714285714285714,0.05,-0.00357142857142857
2026-01-29,2026-01-30,2009,54.9,0.1354705274043433,-0.08743169398907102,0.05,-0.004371584699453551
2026-01-29,2026-01-30,1795,356.0,0.13375796178343946,0.014044943820224809,0.05,0.0007022471910112405
2026-01-29,2026-01-30,2027,40.2,0.12133891213389125,-0.022388059701492713,0.05,-0.0011194029850746356
2026-01-29,2026-01-30,1325,32.25,0.1101549053356281,-0.06511627906976747,0.05,-0.0032558139534883735
2026-01-29,2026-01-30,2368,692.0,0.10543130990415328,0.013005780346820872,0.05,0.0006502890173410436
2026-01-29,2026-01-30,2049,257.5,0.10278372591006435,-0.029126213592232997,0.05,-0.0014563106796116499
2026-01-29,2026-01-30,1732,30.1,0.10054844606946989,-0.07308970099667789,0.05,-0.0036544850498338947
2026-01-29,2026-01-30,2374,94.6,0.0974477958236657,-0.09936575052854113,0.05,-0.0049682875264270565
2026-01-29,2026-01-30,1313,11.35,0.09661835748792269,-0.017621145374449254,0.05,-0.0008810572687224628
2026-01-29,2026-01-30,2069,20.75,0.0949868073878628,-0.002409638554216942,0.05,-0.0001204819277108471
2026-01-29,2026-01-30,2032,17.4,0.09433962264150941,0.031609195402298784,0.05,0.0015804597701149393
2026-01-30,2026-02-02,2337,92.8,0.33910533910533913,-0.08620689655172409,0.05,-0.004310344827586204
2026-01-30,2026-02-02,2344,128.5,0.24757281553398047,-0.09727626459143968,0.05,-0.0048638132295719845
2026-01-30,2026-02-02,2014,19.75,0.19696969696969702,0.010126582278481067,0.05,0.0005063291139240534
2026-01-30,2026-02-02,2367,51.8,0.17460317460317443,-0.05019305019305009,0.05,-0.002509652509652505
2026-01-30,2026-02-02,1795,361.0,0.12111801242236031,-0.018005540166205036,0.05,-0.0009002770083102519
2026-01-30,2026-02-02,1590,1140.0,0.11764705882352944,0.026315789473684292,0.05,0.0013157894736842146
2026-01-30,2026-02-02,2038,16.55,0.11073825503355716,0.0030211480362538623,0.05,0.00015105740181269313
2026-01-30,2026-02-02,2032,17.95,0.10802469135802473,-0.0362116991643453,0.05,-0.0018105849582172651
2026-01-30,2026-02-02,2028,20.1,0.10136986301369877,-0.022388059701492713,0.05,-0.0011194029850746356
2026-01-30,2026-02-02,1453,13.2,0.08641975308641969,0.015151515151515138,0.05,0.0007575757575757569
2026-01-30,2026-02-02,2368,701.0,0.08513931888544901,0.007132667617689048,0.05,0.0003566333808844524
2026-01-30,2026-02-02,2002,20.75,0.08355091383812008,0.01686746987951815,0.05,0.0008433734939759075
2026-01-30,2026-02-02,2027,39.3,0.0826446280991735,-0.020356234096692072,0.05,-0.0010178117048346036
2026-01-30,2026-02-02,2049,250.0,0.08225108225108224,-0.07999999999999996,0.05,-0.003999999999999998
2026-01-30,2026-02-02,2034,22.55,0.06872037914691931,-0.024390243902439046,0.05,-0.0012195121951219523
2026-01-30,2026-02-02,1313,11.15,0.06698564593301448,-0.08071748878923768,0.05,-0.0040358744394618845
2026-01-30,2026-02-02,2069,20.7,0.06153846153846154,-0.01449275362318847,0.05,-0.0007246376811594236
2026-01-30,2026-02-02,1626,11.6,0.05936073059360725,-0.051724137931034475,0.05,-0.002586206896551724
2026-01-30,2026-02-02,2023,15.55,0.057823129251700855,-0.02893890675241162,0.05,-0.001446945337620581
2026-01-30,2026-02-02,2033,16.85,0.056426332288401326,-0.02670623145400608,0.05,-0.0013353115727003041
2026-02-02,2026-02-03,2014,19.95,0.1700879765395893,-0.02506265664160401,0.05,-0.0012531328320802004
2026-02-02,2026-02-03,1590,1170.0,0.16417910447761197,0.004273504273504258,0.05,0.00021367521367521292
2026-02-02,2026-02-03,2337,84.8,0.11286089238845132,-0.003537735849056589,0.05,-0.00017688679245282947
2026-02-02,2026-02-03,1453,13.4,0.1074380165289257,-0.026119402985074647,0.05,-0.0013059701492537325
2026-02-02,2026-02-03,2038,16.6,0.09210526315789491,-0.03614457831325313,0.05,-0.0018072289156626565
2026-02-02,2026-02-03,2002,21.1,0.07379134860050907,-0.021327014218009643,0.05,-0.0010663507109004821
2026-02-02,2026-02-03,1795,354.5,0.06938159879336347,0.021156558533145242,0.05,0.001057827926657262
2026-02-02,2026-02-03,2028,19.65,0.06793478260869557,-0.020356234096692072,0.05,-0.0010178117048346036
2026-02-02,2026-02-03,2368,706.0,0.06006006006006004,0.06940509915014159,0.05,0.0034702549575070796
2026-02-02,2026-02-03,1325,30.85,0.042229729729729826,-0.022690437601296742,0.05,-0.001134521880064837
2026-02-02,2026-02-03,2353,27.2,0.040152963671128195,-0.03676470588235292,0.05,-0.0018382352941176462
2026-02-02,2026-02-03,2069,20.4,0.032911392405063244,-0.0490196078431373,0.05,-0.0024509803921568653
2026-02-02,2026-02-03,2032,17.3,0.032835820895522394,-0.028901734104046284,0.05,-0.0014450867052023142
2026-02-02,2026-02-03,1463,17.75,0.03197674418604657,0.0028169014084507005,0.05,0.00014084507042253503
2026-02-02,2026-02-03,2027,38.5,0.026666666666666616,-0.00909090909090915,0.05,-0.00045454545454545747
2026-02-02,2026-02-03,2344,116.0,0.026548672566371723,-0.09051724137931039,0.05,-0.004525862068965519
2026-02-02,2026-02-03,2383,1785.0,0.02586206896551735,0.03921568627450989,0.05,0.0019607843137254945
2026-02-02,2026-02-03,1732,28.2,0.019891500904159143,0.0,0.05,0.0
2026-02-02,2026-02-03,1414,19.65,0.018134715025906578,-0.025445292620865145,0.05,-0.0012722646310432573
2026-02-02,2026-02-03,1466,14.65,0.01736111111111116,0.0068259385665527805,0.05,0.00034129692832763904
2026-02-03,2026-02-05,2014,19.45,0.16119402985074616,-0.028277634961439646,0.05,-0.0014138817480719825
2026-02-03,2026-02-05,1590,1175.0,0.14634146341463405,0.05957446808510647,0.05,0.0029787234042553236
2026-02-03,2026-02-05,1735,18.5,0.11445783132530107,-0.05135135135135127,0.05,-0.002567567567567564
2026-02-03,2026-02-05,2337,84.5,0.10892388451443558,0.04023668639053257,0.05,0.002011834319526629
2026-02-03,2026-02-05,2368,755.0,0.10058309037900881,0.0066225165562914245,0.05,0.00033112582781457127
2026-02-03,2026-02-05,1445,15.55,0.07986111111111116,0.016077170418006492,0.05,0.0008038585209003247
2026-02-03,2026-02-05,2367,54.1,0.07984031936127733,0.06469500924214411,0.05,0.0032347504621072056
2026-02-03,2026-02-05,2038,16.0,0.07744107744107742,-0.018750000000000044,0.05,-0.0009375000000000022
2026-02-03,2026-02-05,2313,181.5,0.07396449704142016,-0.030303030303030276,0.05,-0.0015151515151515138
2026-02-03,2026-02-05,2002,20.65,0.06718346253229956,0.014527845036319542,0.05,0.0007263922518159771
2026-02-03,2026-02-05,2028,19.25,0.05769230769230771,-0.01558441558441559,0.05,-0.0007792207792207795
2026-02-03,2026-02-05,2355,39.8,0.05710491367861881,0.007537688442211143,0.05,0.0003768844221105572
2026-02-03,2026-02-05,1795,362.0,0.049275362318840665,-0.03314917127071826,0.05,-0.001657458563535913
2026-02-03,2026-02-05,1463,17.8,0.028901734104046284,-0.002808988764045006,0.05,-0.00014044943820225032
2026-02-03,2026-02-05,2032,16.8,0.02752293577981657,-0.017857142857142905,0.05,-0.0008928571428571453
2026-02-03,2026-02-05,2345,1185.0,0.025974025974025983,-0.05063291139240511,0.05,-0.002531645569620256
2026-02-03,2026-02-05,2034,21.9,0.025761124121779666,0.0022831050228311334,0.05,0.00011415525114155667
2026-02-03,2026-02-05,2353,26.2,0.021442495126705596,0.024809160305343525,0.05,0.0012404580152671763
2026-02-03,2026-02-05,1442,29.5,0.02076124567474058,0.015254237288135464,0.05,0.0007627118644067733
