stock_id,stock_name,close,volume,turnover,date,liquidity_level,liquidity_tag,liquidity_score
1326,,49.34999847412109,18867.816,931126690.8099974,2026-04-24,HIGH,高流動性,92.89
1336,台翰,13.9,96.437,1340474.3,2026-05-01,BLOCK,流動性不足,24.02
1337,,5.099999904632568,630.035,3213178.43991518,2026-04-24,MEDIUM,中流動性,45.16
1338,,16.600000381469727,68.004,1128866.4259414675,2026-04-24,BLOCK,流動性不足,19.89
1339,,42.70000076293945,146.422,6252219.511711121,2026-04-24,BLOCK,流動性不足,37.28
1340,,5.920000076293945,364.2,2156064.027786255,2026-04-24,BLOCK,流動性不足,37.66
1341,,61.0,3.0,183000.0,2026-04-24,BLOCK,流動性不足,2.98
1342,,96.3000030517578,1805.157,173836624.60890195,2026-04-24,HIGH,高流動性,76.19
1402,,26.14999961853028,11139.308,291292899.95069134,2026-04-24,HIGH,高流動性,87.23
1409,,16.700000762939453,6940.192,115901211.69494629,2026-04-24,HIGH,高流動性,81.36
1410,,30.5,129.431,3947645.5000000005,2026-04-24,BLOCK,流動性不足,33.27
1413,,9.75,21.353,208191.75,2026-04-24,BLOCK,流動性不足,7.75
1414,,16.5,377.271,6224971.500000001,2026-04-24,BLOCK,流動性不足,44.82
1416,,11.449999809265137,181.819,2081827.515320778,2026-04-24,BLOCK,流動性不足,31.85
1417,,8.899999618530273,50.021,445186.8809185028,2026-04-24,BLOCK,流動性不足,14.07
1418,,18.200000762939453,9.0,163800.00686645508,2026-04-24,BLOCK,流動性不足,4.27
1419,,62.20000076293945,73.051,4543772.25573349,2026-04-24,BLOCK,流動性不足,29.68
1423,,41.79999923706055,16.828,703410.3871612549,2026-04-24,BLOCK,流動性不足,10.33
1432,,16.75,262.4,4395200.0,2026-04-24,BLOCK,流動性不足,39.39
1434,,15.75,2343.22,36905715.0,2026-04-24,MEDIUM,中流動性,70.24
1435,,14.199999809265137,2.01,28541.99961662292,2026-04-24,BLOCK,流動性不足,1.25
1436,,50.79999923706055,169.892,8630513.47038269,2026-04-24,BLOCK,流動性不足,40.49
1437,,30.14999961853028,51.144,1541991.5804901128,2026-04-24,BLOCK,流動性不足,19.79
1438,,26.950000762939453,31.0,835450.023651123,2026-04-24,BLOCK,流動性不足,13.79
1439,,26.5,16.0,424000.0,2026-04-24,BLOCK,流動性不足,8.18
1440,,12.75,1462.628,18648506.999999996,2026-04-24,MEDIUM,中流動性,63.23
1441,,12.600000381469728,303.63,3825738.1158256535,2026-04-24,BLOCK,流動性不足,39.67
1442,,28.799999237060547,1432.076,41243787.70741272,2026-04-24,MEDIUM,中流動性,67.54
1443,,21.89999961853028,28.0,613199.9893188479,2026-04-24,BLOCK,流動性不足,12.26
1444,,6.230000019073486,583.879,3637566.181136608,2026-04-24,MEDIUM,中流動性,45.33
1445,,13.050000190734863,7.0,91350.00133514404,2026-04-24,BLOCK,流動性不足,3.23
1446,,16.0,330.03,5280480.0,2026-04-24,BLOCK,流動性不足,42.43
1447,,5.019999980926514,1656.326,8314756.48840809,2026-04-24,MEDIUM,中流動性,58.06
1449,,13.600000381469728,2393.87,32556632.913188934,2026-04-24,MEDIUM,中流動性,69.91
1451,,16.899999618530273,115.666,1954755.3558769226,2026-04-24,BLOCK,流動性不足,28.0
1452,,11.550000190734863,84.0,970200.0160217285,2026-04-24,BLOCK,流動性不足,20.73
1453,,12.100000381469728,74.109,896718.9282703401,2026-04-24,BLOCK,流動性不足,19.35
1454,,13.800000190734863,315.146,4349014.860109329,2026-04-24,BLOCK,流動性不足,40.9
1455,,8.479999542236328,845.2,7167295.6130981445,2026-04-24,MEDIUM,中流動性,52.09
1456,,13.800000190734863,72.0,993600.0137329102,2026-04-24,BLOCK,流動性不足,19.65
1457,,14.649999618530272,128.213,1878320.4010906215,2026-04-24,BLOCK,流動性不足,28.53
1459,,11.649999618530272,111.0,1293149.9576568601,2026-04-24,BLOCK,流動性不足,24.89
1460,,6.880000114440918,784.87,5399905.689821243,2026-04-24,MEDIUM,中流動性,49.92
1463,,17.950000762939453,1078.0,19350100.82244873,2026-04-24,MEDIUM,中流動性,61.09
1464,,10.199999809265137,331.589,3382207.7367544174,2026-04-24,BLOCK,流動性不足,39.67
1465,,12.449999809265137,75.447,939315.1356096269,2026-04-24,BLOCK,流動性不足,19.79
1466,,17.0,287.001,4879017.0,2026-04-24,BLOCK,流動性不足,40.72
1467,,7.559999942779541,1292.263,9769508.206056118,2026-04-24,MEDIUM,中流動性,57.57
1468,,12.25,62.0,759500.0,2026-04-24,BLOCK,流動性不足,17.26
1470,,22.600000381469727,3.05,68930.00116348265,2026-04-24,BLOCK,流動性不足,2.07
1471,,11.850000381469728,517.195,6128760.947294237,2026-04-24,MEDIUM,中流動性,47.55
1472,,94.4000015258789,3.577,337668.80545806885,2026-04-24,BLOCK,流動性不足,4.59
1473,,22.64999961853028,100.171,2268873.111787797,2026-04-24,BLOCK,流動性不足,27.94
1474,,10.100000381469728,91.543,924584.3349208834,2026-04-24,BLOCK,流動性不足,21.26
1475,,28.049999237060547,29.0,813449.9778747559,2026-04-24,BLOCK,流動性不足,13.39
1476,,338.5,1086.349,367729136.49999994,2026-04-24,HIGH,高流動性,75.47
1477,,217.0,1882.82,408571940.0,2026-04-24,HIGH,高流動性,79.91
1503,,191.0,1223.781,233742171.0,2026-04-24,HIGH,高流動性,74.68
1504,,61.0,4828.765,294554665.00000006,2026-04-24,HIGH,高流動性,84.06
1506,,10.899999618530272,112.015,1220963.4572696683,2026-04-24,BLOCK,流動性不足,24.53
1512,,7.320000171661377,134.01,980953.2230043411,2026-04-24,BLOCK,流動性不足,24.66
1513,,149.5,5418.396,810050201.9999999,2026-04-24,HIGH,高流動性,88.65
1514,,112.5,1890.113,212637712.5,2026-04-24,HIGH,高流動性,77.18
1515,,22.549999237060547,268.736,6059996.594970703,2026-04-24,BLOCK,流動性不足,41.41
1516,,20.350000381469727,44.165,898757.7668476105,2026-04-24,BLOCK,流動性不足,16.19
1517,,10.649999618530272,181.247,1930280.4808597565,2026-04-24,BLOCK,流動性不足,31.41
1519,,886.0,3270.868,2897989048.0,2026-04-24,HIGH,高流動性,88.76
1521,,24.89999961853028,23.0,572699.9912261964,2026-04-24,BLOCK,流動性不足,11.04
1522,,31.299999237060547,852.144,26672106.549865723,2026-04-24,MEDIUM,中流動性,61.7
1524,,27.799999237060547,516.893,14369625.005641937,2026-04-24,MEDIUM,中流動性,53.44
1525,,60.79999923706055,34.0,2067199.9740600586,2026-04-24,BLOCK,流動性不足,19.88
1526,,16.200000762939453,149.061,2414788.313724518,2026-04-24,BLOCK,流動性不足,31.51
1527,,32.45000076293945,180.006,5841194.837333679,2026-04-24,BLOCK,流動性不足,38.3
1528,,25.14999961853028,9661.438,242985162.01445398,2026-04-24,HIGH,高流動性,85.85
1529,,22.299999237060547,464.566,10359821.44556427,2026-04-24,MEDIUM,中流動性,50.28
1530,,26.799999237060547,16.002,428853.5877914429,2026-04-24,BLOCK,流動性不足,8.4
1531,,13.0,181.17,2355210.0,2026-04-24,BLOCK,流動性不足,32.79
1532,,21.100000381469727,678.74,14321414.258918764,2026-04-24,MEDIUM,中流動性,55.69
1533,,30.89999961853028,62.055,1917499.4763278964,2026-04-24,BLOCK,流動性不足,22.92
1535,,51.5,43.001,2214551.5,2026-04-24,BLOCK,流動性不足,21.88
1536,,50.70000076293945,1766.08,89540257.3474121,2026-04-24,HIGH,高流動性,72.59
1537,,122.5,64.006,7840735.0,2026-04-24,BLOCK,流動性不足,32.23
1538,,13.300000190734863,1.076,14310.800205230715,2026-04-24,BLOCK,流動性不足,0.89
1539,,16.299999237060547,52.0,847599.9603271484,2026-04-24,BLOCK,流動性不足,16.57
1540,,20.39999961853028,364.102,7427680.661106112,2026-04-24,MEDIUM,中流動性,45.49
1541,,24.549999237060547,49.0,1202949.9626159668,2026-04-24,BLOCK,流動性不足,18.06
1558,,91.6999969482422,112.027,10272875.55812073,2026-04-24,BLOCK,流動性不足,38.73
1560,,535.0,4066.286,2175463010.0000005,2026-04-24,HIGH,高流動性,89.34
1563,,41.45000076293945,360.199,14930248.824810028,2026-04-24,MEDIUM,中流動性,50.51
1565,精華,103.5,60.936,6306876.0,2026-05-01,BLOCK,流動性不足,30.19
1568,,27.799999237060547,940.2,26137559.282684326,2026-04-24,MEDIUM,中流動性,62.19
1569,濱川,57.8,2488.587,143840328.59999996,2026-05-01,HIGH,高流動性,77.1
1570,力肯,37.65,249.913,9409224.45,2026-05-01,BLOCK,流動性不足,43.96
1580,新麥,123.0,50.106,6163038.0,2026-05-01,BLOCK,流動性不足,28.91
1582,,88.80000305175781,7752.597,688430637.2590485,2026-04-24,HIGH,高流動性,89.44
1583,,47.04999923706055,33.0,1552649.974822998,2026-04-24,BLOCK,流動性不足,17.59
1584,精剛,19.6,442.035,8663886.0,2026-05-01,MEDIUM,中流動性,48.16
1586,和勤,21.7,259.469,5630477.3,2026-05-01,BLOCK,流動性不足,40.67
1587,,33.849998474121094,412.157,13951513.821098328,2026-04-24,MEDIUM,中流動性,51.07
1589,,5.539999961853027,0.0,0.0,2026-04-24,BLOCK,流動性不足,0.33
1590,,1360.0,2811.407,3823513520.0,2026-04-24,HIGH,高流動性,88.53
1591,駿吉-KY,64.9,2667.862,173144243.8,2026-05-01,HIGH,高流動性,78.51
1593,祺驊,31.3,38.326,1199603.8,2026-05-01,BLOCK,流動性不足,16.98
1595,川寶,72.8,5208.66,379190448.0,2026-05-01,HIGH,高流動性,85.42
1597,,108.5,2092.341,227018998.5,2026-04-24,HIGH,高流動性,78.23
1598,,19.89999961853028,289.674,5764512.48949814,2026-04-24,BLOCK,流動性不足,41.74
1599,宏佳騰,25.15,33.227,835659.0499999998,2026-05-01,BLOCK,流動性不足,14.18
1603,,31.799999237060547,175.247,5572854.46629715,2026-04-24,BLOCK,流動性不足,37.81
1604,,23.0,675.542,15537466.0,2026-04-24,MEDIUM,中流動性,56.45
1605,,30.100000381469727,19097.07,574821814.2849541,2026-04-24,HIGH,高流動性,91.36
1608,,33.04999923706055,2085.325,68919989.65902328,2026-04-24,MEDIUM,中流動性,72.49
1609,,32.70000076293945,2450.734,80139003.66976166,2026-04-24,HIGH,高流動性,74.15
1611,,11.949999809265137,288.05,3442197.4450588226,2026-04-24,BLOCK,流動性不足,38.3
1612,,35.0,556.0,19460000.0,2026-04-24,MEDIUM,中流動性,56.55
1614,,32.099998474121094,23.85,765584.9636077882,2026-04-24,BLOCK,流動性不足,12.09
1615,,46.70000076293945,63.2,2951440.0482177734,2026-04-24,BLOCK,流動性不足,25.62
1616,,22.64999961853028,533.01,12072676.296672823,2026-04-24,MEDIUM,中流動性,52.55
1617,,15.649999618530272,111.065,1738167.2076320646,2026-04-24,BLOCK,流動性不足,26.75
1618,,39.84999847412109,610.519,24329181.218421932,2026-04-24,MEDIUM,中流動性,58.72
1623,,240.0,338.525,81246000.0,2026-04-24,HIGH,高流動性,59.46
1626,,11.0,213.0,2343000.0,2026-04-24,BLOCK,流動性不足,34.04
1702,,35.849998474121094,186.1,6671684.716033936,2026-04-24,BLOCK,流動性不足,39.5
1704,,53.09999847412109,0.0,0.0,2019-01-29,BLOCK,流動性不足,0.33
1707,,116.5,143.901,16764466.500000002,2026-04-24,BLOCK,流動性不足,44.11
1708,,41.04999923706055,8019.444,329198170.0816498,2026-04-24,HIGH,高流動性,86.64
1709,,18.64999961853028,445.132,8301711.630195621,2026-04-24,MEDIUM,中流動性,47.96
1710,,13.350000381469728,2274.39,30363107.367610935,2026-04-24,MEDIUM,中流動性,69.3
1711,,50.900001525878906,8509.081,433112235.8838272,2026-04-24,HIGH,高流動性,88.07
1712,,42.0,650.0,27300000.0,2026-04-24,MEDIUM,中流動性,60.17
1713,,47.09999847412109,162.001,7630246.85280609,2026-04-24,BLOCK,流動性不足,39.24
1714,,9.630000114440918,4610.248,44396688.767601006,2026-04-24,HIGH,高流動性,74.78
1717,,77.5999984741211,57619.893,4471303608.879021,2026-04-24,HIGH,高流動性,98.14
1718,,6.639999866485596,4367.572,29000677.49686623,2026-04-24,HIGH,高流動性,72.85
1720,,60.900001525878906,256.115,15597403.890800476,2026-04-24,MEDIUM,中流動性,47.91
1721,,27.299999237060547,7730.165,211033498.60235214,2026-04-24,HIGH,高流動性,84.65
1722,,44.400001525878906,2666.33,118385056.0684967,2026-04-24,HIGH,高流動性,76.57
1723,,81.0,475.073,38480913.0,2026-04-24,MEDIUM,中流動性,59.0
1725,,31.89999961853028,286.0,9123399.89089966,2026-04-24,BLOCK,流動性不足,44.67
1726,,76.4000015258789,9.01,688364.0137481688,2026-04-24,BLOCK,流動性不足,8.36
1727,,70.69999694824219,24058.258,1700918767.1800232,2026-04-24,HIGH,高流動性,94.95
1730,,52.5,37.02,1943550.0000000002,2026-04-24,BLOCK,流動性不足,20.09
1731,,21.799999237060547,56.064,1222195.1572265625,2026-04-24,BLOCK,流動性不足,18.97
1732,,25.700000762939453,60.021,1542539.745792389,2026-04-24,BLOCK,流動性不足,20.75
1733,,28.799999237060547,128.0,3686399.90234375,2026-04-24,BLOCK,流動性不足,32.71
1734,,31.64999961853028,206.707,6542276.471147538,2026-04-24,BLOCK,流動性不足,40.26
1735,,28.100000381469727,1798.0,50523800.68588257,2026-04-24,MEDIUM,中流動性,70.09
1736,,111.0,582.094,64612434.00000001,2026-04-24,MEDIUM,中流動性,63.36
1737,,31.600000381469727,99.764,3152542.438056946,2026-04-24,BLOCK,流動性不足,29.78
1742,台蠟,15.9,7.003,111347.7,2026-05-01,BLOCK,流動性不足,3.6
1752,,35.0,39.2,1372000.0,2026-04-24,BLOCK,流動性不足,18.13
1760,,63.29999923706055,149.247,9447334.986133575,2026-04-24,BLOCK,流動性不足,40.41
1762,,27.89999961853028,77.0,2148299.9706268315,2026-04-24,BLOCK,流動性不足,25.19
1773,,175.5,3851.927,676013188.5,2026-04-24,HIGH,高流動性,85.95
1776,,16.049999237060547,104.0,1669199.9206542969,2026-04-24,BLOCK,流動性不足,25.76
1777,生泰,70.9,17.051,1208915.9,2026-05-01,BLOCK,流動性不足,12.98
1781,合世,10.8,27.061,292258.8,2026-05-01,BLOCK,流動性不足,9.36
1783,,39.45000076293945,181.05,7142422.638130189,2026-04-24,BLOCK,流動性不足,39.55
1784,訊聯,75.5,130.405,9845577.5,2026-05-01,BLOCK,流動性不足,39.57
1785,光洋科,165.5,53428.9,8842482950.000002,2026-05-01,HIGH,高流動性,98.78
1786,,61.0,309.198,18861077.999999996,2026-04-24,MEDIUM,中流動性,50.84
1788,杏昌,136.0,34.624,4708864.000000001,2026-05-01,BLOCK,流動性不足,25.57
1789,,20.350000381469727,847.164,17239787.723167416,2026-04-24,MEDIUM,中流動性,58.59
1795,,224.0,1640.847,367549728.0,2026-04-24,HIGH,高流動性,78.56
1796,金穎生技,38.0,27.84,1057920.0,2026-05-01,BLOCK,流動性不足,14.28
1799,易威,37.65,111.779,4208479.35,2026-05-01,BLOCK,流動性不足,32.51
1802,,65.0,121260.929,7881960385.0,2026-04-24,HIGH,高流動性,99.11
1805,,10.550000190734863,67.051,707388.0627889633,2026-04-24,BLOCK,流動性不足,17.85
1806,,8.140000343322754,277.444,2258394.255252838,2026-04-24,BLOCK,流動性不足,35.59
1808,,30.799999237060547,2669.33,82215361.96346283,2026-04-24,HIGH,高流動性,74.81
1809,,25.64999961853028,2275.138,58357288.832103744,2026-04-24,MEDIUM,中流動性,72.39
1810,,17.850000381469727,814.142,14532435.010570528,2026-04-24,MEDIUM,中流動性,56.96
1813,寶利徠,12.3,25.587,314720.1,2026-05-01,BLOCK,流動性不足,9.33
1815,富喬,108.5,41658.401,4519936508.5,2026-05-01,HIGH,高流動性,97.86
1817,,38.650001525878906,34.0,1314100.0518798828,2026-04-24,BLOCK,流動性不足,16.87
1903,,49.45000076293945,104.045,5145025.329380035,2026-04-24,BLOCK,流動性不足,33.32
1904,,18.25,1503.541,27439623.25,2026-04-24,MEDIUM,中流動性,66.17
1905,,13.600000381469728,7135.532,97043237.92198946,2026-04-24,HIGH,高流動性,80.65
1906,,11.5,126.055,1449632.5000000002,2026-04-24,BLOCK,流動性不足,26.44
1907,,24.200000762939453,1360.508,32924294.63798523,2026-04-24,MEDIUM,中流動性,66.19
1909,,9.130000114440918,3005.41,27439393.64394188,2026-04-24,HIGH,高流動性,70.17
2002,,19.0,43997.009,835943171.0,2026-04-24,HIGH,高流動性,94.16
2006,,66.9000015258789,1753.086,117281456.07499695,2026-04-24,HIGH,高流動性,73.99
2007,,7.539999961853027,362.247,2731342.3661813736,2026-04-24,BLOCK,流動性不足,39.11
2008,,27.89999961853028,18.108,505213.1930923463,2026-04-24,BLOCK,流動性不足,9.56
2009,,38.0,1587.065,60308470.0,2026-04-24,MEDIUM,中流動性,70.19
2010,,24.25,2799.429,67886153.25,2026-04-24,MEDIUM,中流動性,74.07
2012,,15.199999809265137,34.25,520599.99346733093,2026-04-24,BLOCK,流動性不足,12.95
2013,,42.400001525878906,173.042,7336981.064041138,2026-04-24,BLOCK,流動性不足,39.44
2014,,17.149999618530273,3543.01,60762620.14844895,2026-04-24,HIGH,高流動性,74.94
2015,,60.900001525878906,473.108,28812277.921905518,2026-04-24,MEDIUM,中流動性,57.78
2017,,8.789999961853027,608.155,5345682.426800728,2026-04-24,MEDIUM,中流動性,47.99
2020,,22.25,589.8,13123050.0,2026-04-24,MEDIUM,中流動性,54.0
2022,,8.119999885559082,852.885,6925426.102395058,2026-04-24,MEDIUM,中流動性,52.04
2023,,14.0,1697.214,23760996.0,2026-04-24,MEDIUM,中流動性,65.68
2024,,14.399999618530272,28.001,403214.3893184661,2026-04-24,BLOCK,流動性不足,10.5
2025,,11.399999618530272,97.953,1116664.1626338959,2026-04-24,BLOCK,流動性不足,22.64
2027,,36.34999847412109,13719.056,498687664.6663818,2026-04-24,HIGH,高流動性,90.01
2028,,18.049999237060547,128.1,2312204.902267456,2026-04-24,BLOCK,流動性不足,29.96
2029,,20.200000762939453,154.0,3110800.117492676,2026-04-24,BLOCK,流動性不足,33.31
2030,,15.600000381469728,956.099,14915144.764722828,2026-04-24,MEDIUM,中流動性,58.34
2031,,38.84999847412109,514.462,19986847.914993282,2026-04-24,MEDIUM,中流動性,56.04
2032,,15.25,237.0,3614250.0,2026-04-24,BLOCK,流動性不足,37.2
2033,,16.200000762939453,105.0,1701000.0801086426,2026-04-24,BLOCK,流動性不足,26.01
2034,,20.200000762939453,1299.669,26253314.79156876,2026-04-24,MEDIUM,中流動性,64.66
2035,唐榮,28.3,13.014,368296.2,2026-05-01,BLOCK,流動性不足,6.88
2038,,14.100000381469728,459.6,6480360.175323487,2026-04-24,MEDIUM,中流動性,46.79
2049,,293.5,5991.983,1758647010.5,2026-04-24,HIGH,高流動性,90.85
2059,,3795.0,1582.435,6005340825.0,2026-04-24,HIGH,高流動性,85.62
2061,風青,19.35,1078.494,20868858.9,2026-05-01,MEDIUM,中流動性,61.63
2062,,21.799999237060547,195.0,4250999.851226807,2026-04-24,BLOCK,流動性不足,36.95
2063,世鎧,25.9,15.039,389510.1,2026-05-01,BLOCK,流動性不足,7.57
2064,晉椿,11.6,38.029,441136.4,2026-05-01,BLOCK,流動性不足,12.7
2065,世豐,29.05,20.075,583178.75,2026-05-01,BLOCK,流動性不足,10.53
2066,世德,46.5,19.743,918049.5,2026-05-01,BLOCK,流動性不足,12.01
2067,嘉鋼,7.23,292.366,2113806.18,2026-05-01,BLOCK,流動性不足,35.39
2069,,18.799999237060547,182.0,3421599.8611450195,2026-04-24,BLOCK,流動性不足,34.98
2070,精湛,59.0,1816.362,107165358.0,2026-05-01,HIGH,高流動性,73.69
2072,,175.0,436.124,76321700.0,2026-04-24,MEDIUM,中流動性,61.19
2073,,26.350000381469727,0.0,0.0,2026-04-24,BLOCK,流動性不足,0.33
2101,,33.400001525878906,1696.3,56656422.58834839,2026-04-24,MEDIUM,中流動性,70.37
2102,,19.200000762939453,732.74,14068608.559036255,2026-04-24,MEDIUM,中流動性,55.99
2103,,18.549999237060547,3066.474,56883090.360466,2026-04-24,HIGH,高流動性,73.79
2104,,10.699999809265137,3883.073,41548880.3593626,2026-04-24,HIGH,高流動性,73.56
2105,,32.099998474121094,13613.997,437009282.92668915,2026-04-24,HIGH,高流動性,89.47
2106,,17.700000762939453,577.589,10223325.740665438,2026-04-24,MEDIUM,中流動性,52.24
2107,,26.0,548.301,14255826.0,2026-04-24,MEDIUM,中流動性,53.88
2108,,26.600000381469727,1689.5,44940700.6444931,2026-04-24,MEDIUM,中流動性,69.07
2109,,14.5,118.521,1718554.5,2026-04-24,BLOCK,流動性不足,27.05
2114,,88.5,26.1,2309850.0,2026-04-24,BLOCK,流動性不足,19.4
2115,,21.5,68.989,1483263.5,2026-04-24,BLOCK,流動性不足,21.83
2201,,27.100000381469727,2680.984,72654667.42271423,2026-04-24,MEDIUM,中流動性,74.17
2204,,53.20000076293945,1258.574,66956137.76021576,2026-04-24,MEDIUM,中流動性,68.97
2206,,56.59999847412109,2050.921,116082125.4705429,2026-04-24,HIGH,高流動性,74.86
2207,,493.5,295.044,145604213.99999997,2026-04-24,HIGH,高流動性,61.04
2208,,20.299999237060547,2508.288,50918244.486328125,2026-04-24,MEDIUM,中流動性,72.16
2211,,99.0,681.01,67419990.0,2026-04-24,MEDIUM,中流動性,64.74
2221,大甲,36.65,385.968,14145727.2,2026-05-01,MEDIUM,中流動性,50.61
2227,,54.400001525878906,20.03,1089632.0305633547,2026-04-24,BLOCK,流動性不足,12.83
2228,,88.69999694824219,171.0,15167699.478149414,2026-04-24,BLOCK,流動性不足,44.72
2230,泰茂,27.0,337.659,9116793.0,2026-05-01,MEDIUM,中流動性,46.35
2231,,130.0,2617.93,340330899.99999994,2026-04-24,HIGH,高流動性,81.11
2233,,241.5,1161.1,280405649.99999994,2026-04-24,HIGH,高流動性,75.06
2235,謚源,32.5,13.031,423507.5,2026-05-01,BLOCK,流動性不足,7.47
2236,,134.0,635.061,85098174.0,2026-04-24,HIGH,高流動性,65.3
2239,,22.200000762939453,72.0,1598400.0549316406,2026-04-24,BLOCK,流動性不足,22.53
2241,,32.20000076293945,1808.012,58217987.77940369,2026-04-24,MEDIUM,中流動性,70.93
2243,,24.25,1943.32,47125510.0,2026-04-24,MEDIUM,中流動性,70.22
2247,,217.0,162.045,35163765.0,2026-04-24,MEDIUM,中流動性,49.95
2248,,59.900001525878906,142.662,8545454.017684937,2026-04-24,BLOCK,流動性不足,38.99
2250,,63.59999847412109,64.135,4078985.902137756,2026-04-24,BLOCK,流動性不足,27.97
2254,,77.9000015258789,62.002,4829955.894607544,2026-04-24,BLOCK,流動性不足,28.91
2258,,29.39999961853028,596.174,17527515.372577667,2026-04-24,MEDIUM,中流動性,56.35
2301,,169.5,25163.75,4265255625.0,2026-04-24,HIGH,高流動性,96.91
2302,,17.950000762939453,754.842,13549414.475898743,2026-04-24,MEDIUM,中流動性,55.94
2303,,74.5,178977.116,13333795142.0,2026-04-24,HIGH,高流動性,99.52
2305,,15.75,2668.02,42021315.0,2026-04-24,MEDIUM,中流動性,71.62
