engine,signal_date,trade_date,symbol,market,signal_close,mom_5d,std_5d,trade_ret,weight_engine,weight_portfolio,wret
B,2026-03-02,2026-03-03,2254,TWSE,69.1,0.17918088737201354,0.036836890466979286,-0.011577424023154759,0.16666666666666666,0.049999999999999996,-0.0005788712011577379
B,2026-03-02,2026-03-03,2337,TWSE,116.0,0.17766497461928932,0.053996189338808044,-0.09913793103448276,0.16666666666666666,0.049999999999999996,-0.004956896551724137
B,2026-03-02,2026-03-03,2404,TWSE,1075.0,0.16468039003250268,0.05243767974463876,-0.05581395348837215,0.16666666666666666,0.049999999999999996,-0.0027906976744186073
B,2026-03-03,2026-03-04,2338,TWSE,53.9,0.45675675675675675,0.04621230545705467,-0.09740259740259738,0.16666666666666666,0.049999999999999996,-0.004870129870129868
B,2026-03-03,2026-03-04,2367,TWSE,72.4,0.29982046678635554,0.06348242803804997,-0.019337016574585753,0.16666666666666666,0.049999999999999996,-0.0009668508287292876
B,2026-03-03,2026-03-04,1802,TWSE,63.7,0.23210831721470027,0.06857360918981409,-0.098901098901099,0.16666666666666666,0.049999999999999996,-0.004945054945054949
B,2026-03-03,2026-03-04,2360,TWSE,1395.0,0.20779220779220786,0.07377281372060195,-0.03942652329749108,0.16666666666666666,0.049999999999999996,-0.001971326164874554
B,2026-03-03,2026-03-04,1735,TWSE,20.3,0.16332378223495714,0.06115267513749188,-0.08866995073891626,0.16666666666666666,0.049999999999999996,-0.004433497536945812
B,2026-03-03,2026-03-04,2254,TWSE,68.3,0.14214046822742477,0.04218487873560785,0.02049780380673516,0.16666666666666666,0.049999999999999996,0.001024890190336758
B,2026-03-04,2026-03-05,1313,TWSE,12.8,0.1636363636363638,0.039834034060993284,-0.0390625,0.25,0.075,-0.0029296875
B,2026-03-04,2026-03-05,2367,TWSE,71.0,0.16013071895424824,0.06527319760574848,-0.015492957746478742,0.25,0.075,-0.0011619718309859057
B,2026-03-04,2026-03-05,2254,TWSE,69.7,0.15588723051409636,0.041136395696750885,0.021520803443328518,0.25,0.075,0.0016140602582496387
B,2026-03-04,2026-03-05,1225,TWSE,32.25,0.10634648370497435,0.043965700468416,-0.023255813953488413,0.25,0.075,-0.001744186046511631
B,2026-03-05,2026-03-06,2367,TWSE,69.9,0.19080068143100526,0.05889056698279664,-0.012875536480686733,0.25,0.075,-0.0009656652360515049
B,2026-03-05,2026-03-06,2254,TWSE,71.2,0.15772357723577235,0.04104283167493648,0.018258426966291985,0.25,0.075,0.0013693820224718988
B,2026-03-05,2026-03-06,2360,TWSE,1405.0,0.1195219123505975,0.08128752446023171,-0.02135231316725983,0.25,0.075,-0.001601423487544487
B,2026-03-05,2026-03-06,1735,TWSE,18.95,0.10495626822157433,0.08016297391701299,0.09762532981530359,0.25,0.075,0.007321899736147768
B,2026-03-09,2026-03-10,1310,TWSE,11.55,0.27202643171806185,0.0613280955280793,-0.038961038961039085,0.2,0.06,-0.002337662337662345
B,2026-03-09,2026-03-10,1305,TWSE,14.05,0.1516393442622952,0.06268761535873013,-0.0854092526690392,0.2,0.06,-0.005124555160142352
B,2026-03-09,2026-03-10,1308,TWSE,15.7,0.14598540145985406,0.05694107476826295,-0.07324840764331197,0.2,0.06,-0.004394904458598719
B,2026-03-09,2026-03-10,1582,TWSE,86.0,0.1436170212765957,0.056454122538099484,-0.0011627906976743319,0.2,0.06,-6.976744186045991e-05
B,2026-03-09,2026-03-10,1304,TWSE,13.8,0.12653061224489792,0.05618114425135123,-0.07608695652173914,0.2,0.06,-0.004565217391304348
B,2026-03-11,2026-03-12,1310,TWSE,11.3,0.17463617463617487,0.056739416168519276,0.03982300884955747,0.16666666666666666,0.049999999999999996,0.0019911504424778735
B,2026-03-11,2026-03-12,1529,TWSE,27.4,0.14644351464435146,0.05159812890094704,0.0036496350364965124,0.16666666666666666,0.049999999999999996,0.0001824817518248256
B,2026-03-11,2026-03-12,2345,TWSE,1485.0,0.13793103448275867,0.05294519895997123,0.013468013468013407,0.16666666666666666,0.049999999999999996,0.0006734006734006703
B,2026-03-11,2026-03-12,1762,TWSE,30.0,0.12994350282485878,0.041460582413528096,-0.018333333333333313,0.16666666666666666,0.049999999999999996,-0.0009166666666666656
B,2026-03-11,2026-03-12,2383,TWSE,2450.0,0.11872146118721472,0.06885650070072977,0.061224489795918435,0.16666666666666666,0.049999999999999996,0.0030612244897959217
B,2026-03-11,2026-03-12,2323,TWSE,11.3,0.10784313725490202,0.04794116200766434,0.008849557522123908,0.16666666666666666,0.049999999999999996,0.00044247787610619533
B,2026-03-12,2026-03-13,2368,TWSE,911.0,0.2377717391304348,0.05640575182014911,0.026344676180021898,0.16666666666666666,0.049999999999999996,0.0013172338090010947
B,2026-03-12,2026-03-13,1310,TWSE,11.75,0.21134020618556715,0.05489863088591824,0.008510638297872353,0.16666666666666666,0.049999999999999996,0.0004255319148936176
B,2026-03-12,2026-03-13,1308,TWSE,15.35,0.12454212454212454,0.07266492886270996,-0.026058631921824116,0.16666666666666666,0.049999999999999996,-0.0013029315960912057
B,2026-03-12,2026-03-13,1337,TWSE,5.9,0.12380952380952381,0.06983276892289675,-0.011864406779661052,0.16666666666666666,0.049999999999999996,-0.0005932203389830526
B,2026-03-12,2026-03-13,1529,TWSE,27.5,0.11788617886178865,0.05279027511378774,0.049090909090909074,0.16666666666666666,0.049999999999999996,0.0024545454545454536
B,2026-03-12,2026-03-13,1582,TWSE,91.4,0.11057108140947758,0.055290535342608055,-0.012035010940919078,0.16666666666666666,0.049999999999999996,-0.0006017505470459539
B,2026-03-13,2026-03-16,2243,TWSE,15.6,0.31092436974789917,0.059108285303927,0.09935897435897423,0.2,0.06,0.005961538461538454
B,2026-03-13,2026-03-16,2368,TWSE,935.0,0.18055555555555558,0.053843154217328965,-0.027807486631016065,0.2,0.06,-0.0016684491978609637
B,2026-03-13,2026-03-16,2383,TWSE,2705.0,0.14618644067796605,0.06455588434476725,-0.044362292051756014,0.2,0.06,-0.0026617375231053606
B,2026-03-13,2026-03-16,2399,TWSE,26.25,0.13146551724137945,0.06553760993694484,0.03428571428571425,0.2,0.06,0.002057142857142855
