engine,signal_date,trade_date,symbol,market,signal_close,mom_5d,std_5d,trade_ret,weight_engine,weight_portfolio,wret
A,2026-01-20,2026-01-21,1528,TWSE,31.7,0.43115124153498874,0.03512926909564916,-0.04416403785488954,0.08333333333333333,0.05833333333333333,-0.0025762355415352226
A,2026-01-20,2026-01-21,1618,TWSE,45.4,0.09397590361445785,0.00894204103249583,0.03083700440528636,0.08333333333333333,0.05833333333333333,0.0017988252569750376
A,2026-01-20,2026-01-21,1789,TWSE,28.25,0.1697722567287785,0.018528898105963358,-0.060176991150442505,0.08333333333333333,0.05833333333333333,-0.0035103244837758124
A,2026-01-20,2026-01-21,1474,TWSE,10.45,0.034653465346534684,0.004476116111845294,-0.004784688995215225,0.08333333333333333,0.05833333333333333,-0.0002791068580542214
A,2026-01-20,2026-01-21,2106,TWSE,21.1,0.09326424870466332,0.01225372439423235,-0.028436018957346043,0.08333333333333333,0.05833333333333333,-0.0016587677725118522
A,2026-01-20,2026-01-21,2049,TWSE,233.5,0.1502463054187193,0.019829593141894083,-0.008565310492505307,0.08333333333333333,0.05833333333333333,-0.0004996431120628095
A,2026-01-20,2026-01-21,1541,TWSE,29.35,0.3102678571428572,0.0417764107611332,-0.022146507666098825,0.08333333333333333,0.05833333333333333,-0.0012918796138557647
A,2026-01-20,2026-01-21,1806,TWSE,9.26,0.049886621315192725,0.007554935353292186,-0.014038876889848728,0.08333333333333333,0.05833333333333333,-0.0008189344852411757
A,2026-01-20,2026-01-21,2337,TWSE,76.8,0.26108374384236455,0.04467974026576718,-0.04557291666666663,0.08333333333333333,0.05833333333333333,-0.0026584201388888864
A,2026-01-20,2026-01-21,1612,TWSE,38.3,0.11175616835994173,0.01923631828188315,-0.016971279373368064,0.08333333333333333,0.05833333333333333,-0.0009899912967798036
A,2026-01-20,2026-01-21,1616,TWSE,30.2,0.07857142857142851,0.014076383270816409,-0.018211920529801362,0.08333333333333333,0.05833333333333333,-0.0010623620309050793
A,2026-01-20,2026-01-21,1609,TWSE,42.55,0.07585335018963346,0.01363851898685262,0.01057579318448898,0.08333333333333333,0.05833333333333333,0.0006169212690951905
A,2026-01-21,2026-01-22,1809,TWSE,28.4,0.41999999999999993,0.03585886008130083,-0.07394366197183089,0.08333333333333333,0.05833333333333333,-0.004313380281690134
A,2026-01-21,2026-01-22,1618,TWSE,46.8,0.09730363423212185,0.009841094585963292,0.05341880341880345,0.08333333333333333,0.05833333333333333,0.0031160968660968675
A,2026-01-21,2026-01-22,1526,TWSE,23.55,0.39349112426035515,0.04332667910433414,-0.05732484076433131,0.08333333333333333,0.05833333333333333,-0.0033439490445859926
A,2026-01-21,2026-01-22,2351,TWSE,86.0,0.13756613756613767,0.025201420629201953,0.03372093023255829,0.08333333333333333,0.05833333333333333,0.0019670542635658998
A,2026-01-21,2026-01-22,1609,TWSE,43.0,0.07365792759051204,0.0137512091960582,0.09999999999999987,0.08333333333333333,0.05833333333333333,0.005833333333333325
A,2026-01-21,2026-01-22,1541,TWSE,28.7,0.24782608695652164,0.05425516944988624,-0.06445993031358876,0.08333333333333333,0.05833333333333333,-0.0037601626016260108
A,2026-01-21,2026-01-22,1522,TWSE,52.8,0.10691823899371067,0.023440281783175247,-0.009469696969697017,0.08333333333333333,0.05833333333333333,-0.0005523989898989926
A,2026-01-21,2026-01-22,2328,TWSE,53.6,0.10174717368961983,0.023791376894705278,0.01679104477611948,0.08333333333333333,0.05833333333333333,0.0009794776119403028
A,2026-01-21,2026-01-22,2049,TWSE,231.5,0.0894117647058823,0.022381576594209467,0.008639308855291628,0.08333333333333333,0.05833333333333333,0.0005039596832253449
A,2026-01-21,2026-01-22,1524,TWSE,34.5,0.14808652246256226,0.03830786669146325,0.005797101449275477,0.08333333333333333,0.05833333333333333,0.0003381642512077361
A,2026-01-21,2026-01-22,2338,TWSE,41.9,0.07989690721649478,0.021358897352074267,0.0,0.08333333333333333,0.05833333333333333,0.0
A,2026-01-21,2026-01-22,2342,TWSE,37.8,0.10526315789473673,0.028354690567167783,0.030423280423280685,0.08333333333333333,0.05833333333333333,0.0017746913580247064
A,2026-01-22,2026-01-23,1529,TWSE,26.85,0.26650943396226423,0.015108898949863864,0.009310986964618184,0.08333333333333333,0.05833333333333333,0.0005431409062693941
A,2026-01-22,2026-01-23,2342,TWSE,38.95,0.1661676646706589,0.01418415351886976,-0.08729139922978191,0.08333333333333333,0.05833333333333333,-0.005091998288403944
A,2026-01-22,2026-01-23,1618,TWSE,49.3,0.1518691588785046,0.014628346507196322,0.016227180527383478,0.08333333333333333,0.05833333333333333,0.0009465855307640361
A,2026-01-22,2026-01-23,1514,TWSE,140.5,0.35096153846153855,0.03741496493567831,0.014234875444839812,0.08333333333333333,0.05833333333333333,0.0008303677342823223
A,2026-01-22,2026-01-23,2351,TWSE,88.9,0.16973684210526319,0.022300507050218733,-0.04836895388076501,0.08333333333333333,0.05833333333333333,-0.0028215223097112917
A,2026-01-22,2026-01-23,1513,TWSE,184.0,0.2185430463576159,0.040288308877818556,0.0,0.08333333333333333,0.05833333333333333,0.0
A,2026-01-22,2026-01-23,1445,TWSE,14.6,0.18699186991869898,0.03897757532630185,-0.023972602739726012,0.08333333333333333,0.05833333333333333,-0.0013984018264840171
A,2026-01-22,2026-01-23,2049,TWSE,233.5,0.096244131455399,0.02147832115160757,-0.010706638115631661,0.08333333333333333,0.05833333333333333,-0.0006245538900785135
A,2026-01-22,2026-01-23,2338,TWSE,41.9,0.08268733850129184,0.020833038320618294,-0.042959427207637124,0.08333333333333333,0.05833333333333333,-0.0025059665871121654
A,2026-01-22,2026-01-23,2328,TWSE,54.5,0.08349900596421467,0.02244461092547655,-0.01834862385321101,0.08333333333333333,0.05833333333333333,-0.0010703363914373089
A,2026-01-22,2026-01-23,1612,TWSE,38.25,0.08664772727272729,0.025547689114268208,-0.01176470588235301,0.08333333333333333,0.05833333333333333,-0.0006862745098039255
A,2026-01-22,2026-01-23,1340,TWSE,7.06,0.05373134328358198,0.01606942336068353,-0.007082152974504208,0.08333333333333333,0.05833333333333333,-0.0004131255901794121
A,2026-01-23,2026-01-26,1618,TWSE,50.1,0.14645308924485123,0.015400191095612624,-0.027944111776447067,0.08333333333333333,0.05833333333333333,-0.001630073186959412
A,2026-01-23,2026-01-26,1529,TWSE,27.1,0.2152466367713004,0.022763618565256966,-0.022140221402214055,0.08333333333333333,0.05833333333333333,-0.001291512915129153
A,2026-01-23,2026-01-26,1514,TWSE,142.5,0.25,0.036950223396470146,-0.024561403508771895,0.08333333333333333,0.05833333333333333,-0.0014327485380116938
A,2026-01-23,2026-01-26,1337,TWSE,5.82,0.21757322175732208,0.05432414616884644,-0.037800687285223455,0.08333333333333333,0.05833333333333333,-0.0022050400916380345
A,2026-01-23,2026-01-26,1513,TWSE,184.0,0.1499999999999999,0.04216017841520045,-0.016304347826086918,0.08333333333333333,0.05833333333333333,-0.0009510869565217368
A,2026-01-23,2026-01-26,1445,TWSE,14.25,0.15853658536585358,0.04537819569711547,0.024561403508772006,0.08333333333333333,0.05833333333333333,0.0014327485380117003
A,2026-01-23,2026-01-26,2324,TWSE,33.35,0.08103727714748787,0.026611004988318483,-0.03298350824587715,0.08333333333333333,0.05833333333333333,-0.0019240379810095
A,2026-01-23,2026-01-26,2365,TWSE,38.65,0.06767955801104963,0.022420132394438175,0.053040103492884905,0.08333333333333333,0.05833333333333333,0.0030940060370849526
A,2026-01-23,2026-01-26,1603,TWSE,42.7,0.07828282828282829,0.02751509762263118,0.0,0.08333333333333333,0.05833333333333333,0.0
A,2026-01-23,2026-01-26,1419,TWSE,76.8,0.06077348066298338,0.022179870045902987,0.0390625,0.08333333333333333,0.05833333333333333,0.002278645833333333
A,2026-01-23,2026-01-26,1213,TWSE,10.3,0.030000000000000027,0.011506927455065985,-0.004854368932038944,0.08333333333333333,0.05833333333333333,-0.00028317152103560505
A,2026-01-23,2026-01-26,2302,TWSE,21.15,0.10732984293193693,0.045697446668046274,-0.016548463356973908,0.08333333333333333,0.05833333333333333,-0.0009653270291568112
A,2026-01-26,2026-01-27,2313,TWSE,177.0,0.23344947735191646,0.0472949603858014,-0.04519774011299438,0.08333333333333333,0.05833333333333333,-0.0026365348399246718
A,2026-01-26,2026-01-27,1529,TWSE,26.5,0.15973741794310725,0.0362526722132565,-0.04528301886792452,0.08333333333333333,0.05833333333333333,-0.0026415094339622635
A,2026-01-26,2026-01-27,2236,TWSE,114.0,0.03167420814479649,0.007473870030257802,0.004385964912280604,0.08333333333333333,0.05833333333333333,0.00025584795321636854
A,2026-01-26,2026-01-27,1445,TWSE,14.6,0.18218623481781382,0.0432507885383201,-0.013698630136986245,0.08333333333333333,0.05833333333333333,-0.0007990867579908643
A,2026-01-26,2026-01-27,2365,TWSE,40.7,0.11202185792349728,0.028397083360590065,-0.03439803439803457,0.08333333333333333,0.05833333333333333,-0.0020065520065520163
A,2026-01-26,2026-01-27,2359,TWSE,137.0,0.041825095057034245,0.012015240869743055,-0.007299270072992692,0.08333333333333333,0.05833333333333333,-0.000425790754257907
A,2026-01-26,2026-01-27,1514,TWSE,139.0,0.15833333333333344,0.048033732567743126,-0.043165467625899234,0.08333333333333333,0.05833333333333333,-0.0025179856115107885
A,2026-01-26,2026-01-27,1618,TWSE,48.7,0.09192825112107617,0.029720545172296244,-0.02772073921971252,0.08333333333333333,0.05833333333333333,-0.0016170431211498968
A,2026-01-26,2026-01-27,2351,TWSE,88.7,0.13282247765006394,0.044562221506672516,0.01014656144306647,0.08333333333333333,0.05833333333333333,0.0005918827508455441
A,2026-01-26,2026-01-27,1513,TWSE,181.0,0.12772585669781922,0.045875264868439625,-0.02209944751381221,0.08333333333333333,0.05833333333333333,-0.001289134438305712
A,2026-01-26,2026-01-27,1419,TWSE,79.8,0.05695364238410594,0.020905076520028456,-0.011278195488721665,0.08333333333333333,0.05833333333333333,-0.0006578947368420971
A,2026-01-26,2026-01-27,2355,TWSE,39.5,0.11581920903954801,0.044223258603362056,-0.04683544303797471,0.08333333333333333,0.05833333333333333,-0.0027320675105485244
A,2026-01-27,2026-01-28,2236,TWSE,114.5,0.03153153153153143,0.007482271077854849,0.013100436681222627,0.08333333333333333,0.05833333333333333,0.0007641921397379865
A,2026-01-27,2026-01-28,1582,TWSE,72.5,0.07726597325408613,0.019059720539299368,-0.020689655172413834,0.08333333333333333,0.05833333333333333,-0.0012068965517241402
A,2026-01-27,2026-01-28,2359,TWSE,136.0,0.04214559386973171,0.01191465652878967,0.040441176470588314,0.08333333333333333,0.05833333333333333,0.0023590686274509846
A,2026-01-27,2026-01-28,1795,TWSE,345.0,0.09872611464968162,0.029163709677279444,0.0028985507246377384,0.08333333333333333,0.05833333333333333,0.00016908212560386805
A,2026-01-27,2026-01-28,1444,TWSE,7.06,0.14424635332252822,0.043254187889073134,-0.03966005665722372,0.08333333333333333,0.05833333333333333,-0.0023135033050047165
A,2026-01-27,2026-01-28,1762,TWSE,27.5,0.05973025048169567,0.019757073300174562,-0.01272727272727281,0.08333333333333333,0.05833333333333333,-0.0007424242424242471
A,2026-01-27,2026-01-28,2049,TWSE,256.5,0.09850107066381164,0.03364368939594063,0.011695906432748648,0.08333333333333333,0.05833333333333333,0.0006822612085770044
A,2026-01-27,2026-01-28,2027,TWSE,37.85,0.047026279391424675,0.01606259455547152,0.022457067371202122,0.08333333333333333,0.05833333333333333,0.0013099955966534569
A,2026-01-27,2026-01-28,1460,TWSE,6.66,0.032558139534883734,0.011242362672488102,0.013513513513513598,0.08333333333333333,0.05833333333333333,0.0007882882882882931
A,2026-01-27,2026-01-28,2347,TWSE,67.0,0.04361370716510904,0.016274136931530344,-0.004477611940298498,0.08333333333333333,0.05833333333333333,-0.0002611940298507457
A,2026-01-27,2026-01-28,1452,TWSE,12.1,0.03418803418803429,0.013380482115875494,-0.004132231404958553,0.08333333333333333,0.05833333333333333,-0.00024104683195591556
A,2026-01-27,2026-01-28,2374,TWSE,89.3,0.10246913580246919,0.041954008870046154,0.02015677491601342,0.08333333333333333,0.05833333333333333,0.0011758118701007828
A,2026-01-28,2026-01-29,2368,TWSE,720.0,0.20805369127516782,0.010415779372102056,-0.03888888888888886,0.08333333333333333,0.05833333333333333,-0.0022685185185185165
A,2026-01-28,2026-01-29,1795,TWSE,346.0,0.13815789473684204,0.014231177801936539,0.028901734104046284,0.08333333333333333,0.05833333333333333,0.0016859344894026996
A,2026-01-28,2026-01-29,2027,TWSE,38.7,0.08251748251748259,0.01186698267801698,0.03875968992248069,0.08333333333333333,0.05833333333333333,0.0022609819121447066
A,2026-01-28,2026-01-29,2236,TWSE,116.0,0.04504504504504503,0.007026167591884288,-0.012931034482758674,0.08333333333333333,0.05833333333333333,-0.0007543103448275892
A,2026-01-28,2026-01-29,2359,TWSE,141.5,0.08429118773946365,0.01732851205282939,-0.03180212014134276,0.08333333333333333,0.05833333333333333,-0.0018551236749116608
A,2026-01-28,2026-01-29,1608,TWSE,40.55,0.0587467362924281,0.01282222551558829,-0.0012330456226880004,0.08333333333333333,0.05833333333333333,-7.192766132346668e-05
A,2026-01-28,2026-01-29,1310,TWSE,9.17,0.05160550458715596,0.012052936709140002,-0.01199563794983638,0.08333333333333333,0.05833333333333333,-0.0006997455470737887
A,2026-01-28,2026-01-29,1460,TWSE,6.75,0.046511627906976605,0.010915219645858829,0.002962962962962834,0.08333333333333333,0.05833333333333333,0.00017283950617283196
A,2026-01-28,2026-01-29,1708,TWSE,34.4,0.05521472392638027,0.013044582506818711,-0.008720930232558044,0.08333333333333333,0.05833333333333333,-0.0005087209302325525
A,2026-01-28,2026-01-29,1536,TWSE,65.1,0.048309178743961345,0.011606498671014409,-0.03993855606758823,0.08333333333333333,0.05833333333333333,-0.0023297491039426465
A,2026-01-28,2026-01-29,1313,TWSE,11.45,0.09569377990430628,0.02399000483307158,-0.008733624454148492,0.08333333333333333,0.05833333333333333,-0.0005094614264919953
A,2026-01-28,2026-01-29,2049,TWSE,259.5,0.12095032397408212,0.030506145919690912,-0.0077071290944122905,0.08333333333333333,0.05833333333333333,-0.0004495825305073836
A,2026-01-29,2026-01-30,1795,TWSE,356.0,0.13375796178343946,0.013876169098039603,0.014044943820224809,0.08333333333333333,0.05833333333333333,0.0008192883895131138
A,2026-01-29,2026-01-30,2027,TWSE,40.2,0.12133891213389125,0.012703207546426301,-0.022388059701492713,0.08333333333333333,0.05833333333333333,-0.0013059701492537414
A,2026-01-29,2026-01-30,2069,TWSE,20.75,0.0949868073878628,0.01361698686543837,-0.002409638554216942,0.08333333333333333,0.05833333333333333,-0.00014056224899598827
A,2026-01-29,2026-01-30,2367,TWSE,50.4,0.2568578553615959,0.049318167915978844,0.02777777777777768,0.08333333333333333,0.05833333333333333,0.0016203703703703645
A,2026-01-29,2026-01-30,2344,TWSE,130.0,0.2440191387559809,0.05047783098252599,-0.011538461538461497,0.08333333333333333,0.05833333333333333,-0.0006730769230769207
A,2026-01-29,2026-01-30,2029,TWSE,21.7,0.04578313253012034,0.010099678142989878,0.004608294930875667,0.08333333333333333,0.05833333333333333,0.0002688172043010805
A,2026-01-29,2026-01-30,1460,TWSE,6.77,0.047987616099071095,0.010684182040881375,-0.017725258493352936,0.08333333333333333,0.05833333333333333,-0.0010339734121122546
A,2026-01-29,2026-01-30,2207,TWSE,541.0,0.03244274809160297,0.0078083397580088944,0.005545286506469571,0.08333333333333333,0.05833333333333333,0.00032347504621072496
A,2026-01-29,2026-01-30,1313,TWSE,11.35,0.09661835748792269,0.02374571993855034,-0.017621145374449254,0.08333333333333333,0.05833333333333333,-0.0010279001468428731
A,2026-01-29,2026-01-30,2034,TWSE,22.35,0.08759124087591252,0.02158231162915388,0.008948545861297452,0.08333333333333333,0.05833333333333333,0.0005219985085756847
A,2026-01-29,2026-01-30,2009,TWSE,54.9,0.1354705274043433,0.03467286928057465,-0.08743169398907102,0.08333333333333333,0.05833333333333333,-0.0051001821493624755
A,2026-01-29,2026-01-30,2365,TWSE,42.0,0.1428571428571428,0.03984815638305663,-0.0714285714285714,0.08333333333333333,0.05833333333333333,-0.004166666666666664
A,2026-01-30,2026-02-02,1795,TWSE,361.0,0.12111801242236031,0.014792664600489079,-0.018005540166205036,0.08333333333333333,0.05833333333333333,-0.0010503231763619603
A,2026-01-30,2026-02-02,2008,TWSE,30.1,0.037931034482758585,0.005065737381161121,-0.02657807308970106,0.08333333333333333,0.05833333333333333,-0.0015503875968992283
A,2026-01-30,2026-02-02,2029,TWSE,21.8,0.050602409638554224,0.009243145525705767,-0.020642201834862317,0.08333333333333333,0.05833333333333333,-0.0012041284403669684
A,2026-01-30,2026-02-02,2344,TWSE,128.5,0.24757281553398047,0.04965058305542475,-0.09727626459143968,0.08333333333333333,0.05833333333333333,-0.005674448767833981
A,2026-01-30,2026-02-02,2014,TWSE,19.75,0.19696969696969702,0.04346506207387438,0.010126582278481067,0.08333333333333333,0.05833333333333333,0.0005907172995780622
A,2026-01-30,2026-02-02,2367,TWSE,51.8,0.17460317460317443,0.039943501536053756,-0.05019305019305009,0.08333333333333333,0.05833333333333333,-0.002927927927927922
A,2026-01-30,2026-02-02,2069,TWSE,20.7,0.06153846153846154,0.014692363253835234,-0.01449275362318847,0.08333333333333333,0.05833333333333333,-0.0008454106280193273
A,2026-01-30,2026-02-02,2207,TWSE,544.0,0.032258064516129004,0.007812813803112894,-0.02757352941176472,0.08333333333333333,0.05833333333333333,-0.0016084558823529418
A,2026-01-30,2026-02-02,2032,TWSE,17.95,0.10802469135802473,0.027688360299803108,-0.0362116991643453,0.08333333333333333,0.05833333333333333,-0.0021123491179201423
A,2026-01-30,2026-02-02,2033,TWSE,16.85,0.056426332288401326,0.015242053118652819,-0.02670623145400608,0.08333333333333333,0.05833333333333333,-0.0015578635014836877
A,2026-01-30,2026-02-02,2038,TWSE,16.55,0.11073825503355716,0.030830421256887865,0.0030211480362538623,0.08333333333333333,0.05833333333333333,0.00017623363544814195
A,2026-01-30,2026-02-02,2027,TWSE,39.3,0.0826446280991735,0.0243334001061752,-0.020356234096692072,0.08333333333333333,0.05833333333333333,-0.0011874469889737041
A,2026-02-02,2026-02-03,1590,TWSE,1170.0,0.16417910447761197,0.03747733378687047,0.004273504273504258,0.1,0.06999999999999999,0.00029914529914529806
A,2026-02-02,2026-02-03,2014,TWSE,19.95,0.1700879765395893,0.04520383356978292,-0.02506265664160401,0.1,0.06999999999999999,-0.0017543859649122805
A,2026-02-02,2026-02-03,1463,TWSE,17.75,0.03197674418604657,0.008697982918218114,0.0028169014084507005,0.1,0.06999999999999999,0.00019718309859154901
A,2026-02-02,2026-02-03,1795,TWSE,354.5,0.06938159879336347,0.022822242860095678,0.021156558533145242,0.1,0.06999999999999999,0.0014809590973201667
A,2026-02-02,2026-02-03,2038,TWSE,16.6,0.09210526315789491,0.03196320493963531,-0.03614457831325313,0.1,0.06999999999999999,-0.002530120481927719
A,2026-02-02,2026-02-03,2002,TWSE,21.1,0.07379134860050907,0.026327687321097856,-0.021327014218009643,0.1,0.06999999999999999,-0.0014928909952606748
A,2026-02-02,2026-02-03,2368,TWSE,706.0,0.06006006006006004,0.03297831380202964,0.06940509915014159,0.1,0.06999999999999999,0.004858356940509911
A,2026-02-02,2026-02-03,2069,TWSE,20.4,0.032911392405063244,0.018847769417208848,-0.0490196078431373,0.1,0.06999999999999999,-0.003431372549019611
A,2026-02-02,2026-02-03,2028,TWSE,19.65,0.06793478260869557,0.05069013900611322,-0.020356234096692072,0.1,0.06999999999999999,-0.0014249363867684449
A,2026-02-02,2026-02-03,2032,TWSE,17.3,0.032835820895522394,0.036027946876203386,-0.028901734104046284,0.1,0.06999999999999999,-0.0020231213872832395
A,2026-02-03,2026-02-05,1590,TWSE,1175.0,0.14634146341463405,0.03928420983888176,0.05957446808510647,0.16666666666666669,0.11666666666666667,0.006950354609929088
A,2026-02-03,2026-02-05,2014,TWSE,19.45,0.16119402985074616,0.047353052068038234,-0.028277634961439646,0.16666666666666669,0.11666666666666667,-0.003299057412167959
A,2026-02-03,2026-02-05,1795,TWSE,362.0,0.049275362318840665,0.01825270718792947,-0.03314917127071826,0.16666666666666669,0.11666666666666667,-0.0038674033149171303
A,2026-02-03,2026-02-05,2002,TWSE,20.65,0.06718346253229956,0.028125109562753402,0.014527845036319542,0.16666666666666669,0.11666666666666667,0.0016949152542372798
A,2026-02-03,2026-02-05,2038,TWSE,16.0,0.07744107744107742,0.036418932251771924,-0.018750000000000044,0.16666666666666669,0.11666666666666667,-0.0021875000000000054
A,2026-02-03,2026-02-05,2313,TWSE,181.5,0.07396449704142016,0.04073025903533321,-0.030303030303030276,0.16666666666666669,0.11666666666666667,-0.003535353535353532
A,2026-02-05,2026-02-06,1590,TWSE,1245.0,0.21463414634146338,0.037560949528315984,-0.04016064257028118,0.1,0.06999999999999999,-0.0028112449799196824
A,2026-02-05,2026-02-06,1466,TWSE,15.15,0.04482758620689653,0.011143601074625722,0.09900990099009888,0.1,0.06999999999999999,0.00693069306930692
A,2026-02-05,2026-02-06,1445,TWSE,15.8,0.11660777385159005,0.029769584606542294,-0.015822784810126556,0.1,0.06999999999999999,-0.0011075949367088589
A,2026-02-05,2026-02-06,1442,TWSE,29.95,0.03812824956672434,0.015201741664401521,-0.010016694490818101,0.1,0.06999999999999999,-0.000701168614357267
A,2026-02-05,2026-02-06,2002,TWSE,20.95,0.06887755102040805,0.0281274452547713,-0.026252983293556076,0.1,0.06999999999999999,-0.0018377088305489252
A,2026-02-05,2026-02-06,2355,TWSE,40.1,0.07795698924731176,0.0385169959450522,-0.061097256857855387,0.1,0.06999999999999999,-0.004276807980049877
A,2026-02-05,2026-02-06,2368,TWSE,760.0,0.05555555555555558,0.03852648930334514,-0.019736842105263164,0.1,0.06999999999999999,-0.0013815789473684214
A,2026-02-05,2026-02-06,1256,TWSE,164.0,0.041269841269841345,0.028896498760469357,0.0060975609756097615,0.1,0.06999999999999999,0.00042682926829268325
A,2026-02-05,2026-02-06,2038,TWSE,15.7,0.046666666666666634,0.03964219537795311,-0.03503184713375784,0.1,0.06999999999999999,-0.002452229299363049
A,2026-02-05,2026-02-06,2353,TWSE,26.85,0.050880626223092085,0.04732407172446433,-0.011173184357541888,0.1,0.06999999999999999,-0.000782122905027932
A,2026-02-06,2026-02-09,1463,TWSE,18.0,0.034482758620689724,0.00843603706445458,0.002777777777777768,0.125,0.0875,0.00024305555555555468
A,2026-02-06,2026-02-09,1342,TWSE,100.0,0.0604453870625663,0.018400460558839205,0.020000000000000018,0.125,0.0875,0.0017500000000000013
A,2026-02-06,2026-02-09,1472,TWSE,90.0,0.032110091743119185,0.009779221098190266,0.01333333333333342,0.125,0.0875,0.0011666666666666741
A,2026-02-06,2026-02-09,2368,TWSE,745.0,0.07658959537572252,0.032795611512115665,0.06979865771812088,0.125,0.0875,0.006107382550335577
A,2026-02-06,2026-02-09,2383,TWSE,1925.0,0.07541899441340782,0.03296091449966709,0.08051948051948044,0.125,0.0875,0.007045454545454538
A,2026-02-06,2026-02-09,1445,TWSE,15.55,0.0761245674740485,0.034454462015425305,-0.019292604501607746,0.125,0.0875,-0.0016881028938906778
A,2026-02-06,2026-02-09,2393,TWSE,58.8,0.03703703703703698,0.021176169655061472,-0.008503401360544172,0.125,0.0875,-0.000744047619047615
A,2026-02-06,2026-02-09,2353,TWSE,26.55,0.0330739299610896,0.04837430387072947,-0.0018832391713747842,0.125,0.0875,-0.0001647834274952936
A,2026-02-09,2026-02-10,1342,TWSE,102.0,0.09324758842443726,0.013450349753468552,0.004901960784313708,0.08333333333333333,0.05833333333333333,0.0002859477124182996
